job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,composite_score,verification_level,threshold_source,is_verified
in-2122823730daeb76,,use technical solutions,Hard,Apply,1.0,Very High,BERT+LLM,0.85,1.36,0.9430000000000001,Verified_HIGH,calibrated,True
in-5a842cadc8838a76,,deliver datacenter infrastructure,Hard,Analyze,0.606,Medium,LLM,0.9,0.9,0.6548999999999999,Verified_HIGH,calibrated,True
in-de8e7ba9148abafc,,shape creative vision,Soft,,0.67,Medium,LLM,0.79,0.95,0.6789999999999998,Verified_HIGH,calibrated,True
in-de8e7ba9148abafc,,shape strategic vision,Soft,,0.697,Medium,BERT+LLM,0.81,1.1,0.7378,Verified_HIGH,calibrated,True
in-de8e7ba9148abafc,,shaping the creative,Hard,Apply,0.502,Medium Low,BERT (standalone),0.78,0.86,0.5832999999999999,Verified_HIGH,calibrated,True
in-0413d41cc09d10d1,,exercise,Hard,Apply,0.38,Very Low,BERT (standalone),0.84,0.81,0.3171,Low_Confidence,calibrated,False
in-3c142edd4e0766e1,,support finance applications,Hard,Evaluate,0.71,Medium High,LLM,0.86,0.9,0.6905,Verified_HIGH,calibrated,True
in-3c142edd4e0766e1,,lead finance applications track,Soft,,0.61,Medium,LLM,0.81,0.9,0.643,Verified_HIGH,calibrated,True
in-a769e9b8f8b18345,,provide technical mentorship,Soft,,0.788,Medium High,BERT+LLM,0.87,1.21,0.8162,Verified_HIGH,calibrated,True
in-a769e9b8f8b18345,,foster best practices,Soft,,0.633,Medium,LLM,0.79,0.94,0.6612,Verified_HIGH,calibrated,True
in-a769e9b8f8b18345,,guidance,Hard,Apply,0.502,Medium Low,BERT (standalone),0.84,0.85,0.35808,Low_Confidence,calibrated,False
in-a769e9b8f8b18345,,fostering best practices in MLOps,Hard,Apply,0.484,Low,BERT (standalone),0.77,0.85,0.5716,Verified_HIGH,calibrated,True
in-a769e9b8f8b18345,,data engineering,Hard,Create,0.489,Low,BERT (standalone),0.83,0.85,0.5826,Verified_HIGH,calibrated,True
in-a769e9b8f8b18345,,model deployment.,Hard,Create,0.599,Medium Low,BERT (standalone),0.84,0.85,0.6281,Verified_HIGH,calibrated,True
in-a65c9d088e73a84b,,manage time,Soft,,0.602,Medium,LLM,0.75,0.9,0.6457999999999999,Verified_HIGH,calibrated,True
in-a65c9d088e73a84b,,recharge when it matters most,Soft,,0.629,Medium,LLM,0.75,0.9,0.6416,Verified_HIGH,calibrated,True
in-a65c9d088e73a84b,,stay connected,Soft,,0.635,Medium,LLM,0.8,0.9,0.6515,Verified_HIGH,calibrated,True
in-a65c9d088e73a84b,,collaborate with team,Soft,,0.662,Medium,LLM,0.79,0.9,0.7733000000000001,Verified_HIGH,calibrated,True
in-a65c9d088e73a84b,,make an immediate impact,Soft,,0.63,Medium,LLM,0.76,0.9,0.6435,Verified_HIGH,calibrated,True
in-a65c9d088e73a84b,,grow career from within,Soft,,0.629,Medium,LLM,0.75,0.9,0.6416,Verified_HIGH,calibrated,True
in-82db5b533030f1aa,,define vision,Soft,,0.633,Medium,LLM,0.78,0.9,0.6477,Verified_HIGH,calibrated,True
in-82db5b533030f1aa,,drive strategic roadmap,Soft,,0.81,High,BERT+LLM,0.8,0.9,0.7215,Verified_HIGH,calibrated,True
in-82db5b533030f1aa,,learn,Hard,Apply,0.466,Low,BERT (standalone),0.75,0.81,0.34763999999999995,Low_Confidence,calibrated,False
in-82db5b533030f1aa,,master different technologies,Hard,Analyze,0.514,Medium Low,BERT (standalone),0.87,0.81,0.5866,Verified_HIGH,calibrated,True
in-82db5b533030f1aa,,define the vision for our,Hard,Remember,0.598,Medium Low,BERT (standalone),0.73,0.81,0.5992,Verified_HIGH,calibrated,True
in-2bf4623b73b73fae,,deploy code,Hard,Apply,0.694,Medium,LLM,0.75,0.9,0.6676,Verified_HIGH,calibrated,True
in-2bf4623b73b73fae,,deploy products,Hard,Apply,0.703,Medium High,LLM,0.81,0.9,0.6801999999999999,Verified_HIGH,calibrated,True
in-2bf4623b73b73fae,,deploying high -quality code,Hard,Apply,0.594,Medium Low,BERT (standalone),0.79,0.81,0.6066,Verified_HIGH,calibrated,True
in-2bf4623b73b73fae,,products to your,Hard,Apply,0.447,Low,BERT (standalone),0.74,0.81,0.5403,Verified_HIGH,calibrated,True
in-76b4dd8a1e3b013e,,manage electrical design,Soft,,0.611,Medium,LLM,0.82,0.9,0.6448999999999999,Verified_HIGH,calibrated,True
in-76b4dd8a1e3b013e,,plan construction projects,Hard,Create,0.648,Medium,LLM,0.84,0.9,0.6627000000000001,Verified_HIGH,calibrated,True
in-e04872fabd852184,,calculate complex figures,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.42,0.9595,Verified_HIGH,calibrated,True
in-9341c8d7b96f1734,,manage engineering budgets,Hard,Create,1.0,Very High,BERT+LLM,0.84,1.27,0.9145,Verified_HIGH,calibrated,True
in-9341c8d7b96f1734,,negotiate with suppliers,Soft,,0.842,High,BERT+LLM,0.82,1.27,0.8482999999999999,Verified_HIGH,calibrated,True
in-9341c8d7b96f1734,,inspire others,Soft,,0.692,Medium,LLM,0.8,0.98,0.6982999999999999,Verified_HIGH,calibrated,True
in-9341c8d7b96f1734,,ensure mutually beneficial,Hard,Analyze,0.689,Medium,BERT (standalone),0.84,0.88,0.6731,Verified_HIGH,calibrated,True
in-9341c8d7b96f1734,,high performance partnerships.,Hard,Apply,0.569,Medium Low,BERT (standalone),0.88,0.88,0.6311,Verified_HIGH,calibrated,True
in-9341c8d7b96f1734,,managing,Hard,Apply,0.475,Low,BERT (standalone),0.84,0.88,0.366,Low_Confidence,calibrated,False
in-694ef64200f32a8c,,integrate models into game,Hard,Create,0.783,Medium High,LLM,0.77,1.01,0.7392000000000001,Verified_HIGH,calibrated,True
in-694ef64200f32a8c,,meet technical requirements,Hard,Apply,1.0,Very High,BERT+LLM,0.85,1.31,0.9279999999999999,Verified_HIGH,calibrated,True
in-694ef64200f32a8c,,uphold standards for realism,Hard,Apply,1.0,Very High,BERT+LLM,0.78,1.3,0.9145,Verified_HIGH,calibrated,True
in-694ef64200f32a8c,,uphold standards for performance,Hard,Apply,0.697,Medium,LLM,0.82,1.01,0.7122999999999999,Verified_HIGH,calibrated,True
in-694ef64200f32a8c,,work closely with designers,Soft,,0.867,High,BERT+LLM,0.78,1.31,0.8718,Verified_HIGH,calibrated,True
in-694ef64200f32a8c,,work closely with technical artists,Soft,,0.799,Medium High,BERT+LLM,0.81,1.27,0.8296000000000001,Verified_HIGH,calibrated,True
in-694ef64200f32a8c,,work closely with programmers,Soft,,0.682,Medium,LLM,0.8,1.01,0.7033,Verified_HIGH,calibrated,True
in-694ef64200f32a8c,,programmers,Hard,Create,0.583,Medium Low,BERT (standalone),0.9,0.91,0.38921999999999995,Low_Confidence,calibrated,False
in-694ef64200f32a8c,,ensure your models integrate seamlessly into the game,Hard,Create,0.608,Medium,BERT (standalone),0.77,0.91,0.6392,Verified_HIGH,calibrated,True
in-694ef64200f32a8c,,performance.,Hard,Apply,0.582,Medium Low,BERT (standalone),0.9,0.91,0.38898,Low_Confidence,calibrated,False
in-346052fa7b080742,,give and solicit feedback from UX design peers,Soft,,0.647,Medium,LLM,0.75,0.97,0.6698,Verified_HIGH,calibrated,True
in-346052fa7b080742,,simplify and communicate complex ideas to broad audiences,Soft,,0.652,Medium,LLM,0.79,0.97,0.6778,Verified_HIGH,calibrated,True
in-346052fa7b080742,,lead projects with minimal direction,Soft,,0.759,Medium High,BERT+LLM,0.8,1.22,0.7970999999999999,Verified_HIGH,calibrated,True
in-346052fa7b080742,,navigate ambiguity,Soft,,0.773,Medium High,BERT+LLM,0.87,1.22,0.8131999999999999,Verified_HIGH,calibrated,True
in-346052fa7b080742,,interact with executive leadership,Soft,,0.806,High,BERT+LLM,0.84,1.25,0.8309,Verified_HIGH,calibrated,True
in-346052fa7b080742,,Give,Hard,Apply,0.505,Medium Low,BERT (standalone),0.72,0.87,0.3471,Low_Confidence,calibrated,False
in-346052fa7b080742,,solicit feedback,Hard,Apply,0.516,Medium Low,BERT (standalone),0.83,0.87,0.5994,Verified_HIGH,calibrated,True
in-346052fa7b080742,,build,Hard,Create,0.425,Low,BERT (standalone),0.75,0.87,0.3441000000000001,Low_Confidence,calibrated,False
in-346052fa7b080742,,simplify and,Hard,Understand,0.668,Medium,BERT (standalone),0.77,0.87,0.6512,Verified_HIGH,calibrated,True
in-346052fa7b080742,,communicate complex ideas,Hard,Apply,0.46,Low,BERT (standalone),0.83,0.87,0.5770000000000001,Verified_HIGH,calibrated,True
in-005d9c77593aaea9,,deliver technology solutions,Hard,Analyze,0.627,Medium,LLM,0.86,0.9,0.6573,Verified_HIGH,calibrated,True
in-3b4f1961881f3872,,supervise staff,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-3b4f1961881f3872,,supervision of exempt,Hard,Apply,0.467,Low,BERT (standalone),0.79,0.81,0.5558000000000001,Verified_HIGH,calibrated,True
in-3b4f1961881f3872,,/ or nonexempt level staff.,Hard,Apply,0.462,Low,BERT (standalone),0.74,0.81,0.5463,Verified_HIGH,calibrated,True
in-cf3ae9f7157811c8,,achieve results,Soft,,0.786,Medium High,BERT+LLM,0.83,1.24,0.8259,Verified_HIGH,calibrated,True
in-cf3ae9f7157811c8,,Drives results -,Hard,Apply,0.476,Low,BERT (standalone),0.74,0.87,0.5699000000000001,Verified_HIGH,calibrated,True
in-cf3ae9f7157811c8,,Consistently,Hard,Apply,0.522,Medium Low,BERT (standalone),0.9,0.87,0.36738000000000004,Low_Confidence,calibrated,False
in-421a4ae284174597,,deliver end-to-end service,Hard,Apply,0.618,Medium,LLM,0.84,0.93,0.6597,Verified_HIGH,calibrated,True
in-421a4ae284174597,,support applications,Hard,Evaluate,0.739,Medium High,LLM,0.89,0.93,0.7156,Verified_HIGH,calibrated,True
in-421a4ae284174597,,deploy software,Hard,Apply,0.728,Medium High,LLM,0.81,0.93,0.6992,Verified_HIGH,calibrated,True
in-421a4ae284174597,,develop scalable solutions,Hard,Create,1.0,Very High,BERT+LLM,0.83,1.2,0.8919999999999999,Verified_HIGH,calibrated,True
in-421a4ae284174597,,perform reporting,Hard,Apply,0.733,Medium High,LLM,0.84,0.93,0.7057,Verified_HIGH,calibrated,True
in-421a4ae284174597,,perform data analysis,Hard,Apply,0.725,Medium High,LLM,0.79,0.93,0.7024999999999999,Verified_HIGH,calibrated,True
in-b1bfc9c986a86d38,,shape scalable systems,Hard,Apply,0.615,Medium,LLM,0.8,0.93,0.6525,Verified_HIGH,calibrated,True
in-b1bfc9c986a86d38,,shape secure systems,Hard,Apply,0.613,Medium,LLM,0.78,0.93,0.6486999999999999,Verified_HIGH,calibrated,True
in-b1bfc9c986a86d38,,shape high-performing systems,Hard,Apply,0.652,Medium,LLM,0.87,0.93,0.6778,Verified_HIGH,calibrated,True
in-b1bfc9c986a86d38,,ensure alignment between business goals and technical implementation,Soft,,0.747,Medium High,BERT+LLM,0.83,1.18,0.7847999999999999,Verified_HIGH,calibrated,True
in-b1bfc9c986a86d38,,shaping scalable,Hard,Apply,0.5,Low,BERT (standalone),0.83,0.84,0.584,Verified_HIGH,calibrated,True
in-b1bfc9c986a86d38,,secure,Hard,Apply,0.495,Low,BERT (standalone),0.78,0.84,0.3537,Low_Confidence,calibrated,False
in-b1bfc9c986a86d38,,high -performing systems,Hard,Apply,0.537,Medium Low,BERT (standalone),0.82,0.84,0.5972999999999999,Verified_HIGH,calibrated,True
in-b1bfc9c986a86d38,,technical implementation.,Hard,Apply,0.546,Medium Low,BERT (standalone),0.9,0.84,0.6129,Verified_HIGH,calibrated,True
in-51252050294bddb2,,drive business value,Soft,,0.898,High,BERT+LLM,0.79,1.27,0.8661999999999999,Verified_HIGH,calibrated,True
in-51252050294bddb2,,apply advanced data science techniques,Hard,Apply,0.742,Medium High,LLM,0.8,0.99,0.7212999999999999,Verified_HIGH,calibrated,True
in-8ef9b3adfaae9b50,,collaborate with team,Soft,,0.662,Medium,LLM,0.79,0.9,0.7733000000000001,Verified_HIGH,calibrated,True
in-8ef9b3adfaae9b50,,talented,Hard,Apply,0.381,Very Low,BERT (standalone),0.84,0.81,0.32634,Low_Confidence,calibrated,False
in-8ef9b3adfaae9b50,,collaborative,Hard,Apply,0.42,Low,BERT (standalone),0.9,0.81,0.3411,Low_Confidence,calibrated,False
in-2893016ed50eddbf,,improve UAT planning,Hard,Create,0.731,Medium High,BERT+LLM,0.76,0.9,0.6839,Verified_HIGH,calibrated,True
in-2893016ed50eddbf,,improve UAT execution,Hard,Create,0.7,Medium High,LLM,0.79,0.9,0.6759999999999999,Verified_HIGH,calibrated,True
in-2893016ed50eddbf,,partner with business teams,Soft,,0.661,Medium,LLM,0.78,0.9,0.6588999999999999,Verified_HIGH,calibrated,True
in-2893016ed50eddbf,,partner with technology teams,Soft,,0.859,High,BERT+LLM,0.81,0.9,0.7425999999999999,Verified_HIGH,calibrated,True
in-2893016ed50eddbf,,Serves as a trusted partner to business,Hard,Apply,0.451,Low,BERT (standalone),0.74,0.81,0.5419,Verified_HIGH,calibrated,True
in-2893016ed50eddbf,,continuously,Hard,Apply,0.337,Very Low,BERT (standalone),0.9,0.81,0.31668,Low_Confidence,calibrated,False
in-2893016ed50eddbf,,executed.,Hard,Apply,0.453,Low,BERT (standalone),0.87,0.81,0.33732,Low_Confidence,calibrated,False
in-8846413cdf871c7d,,support AWS service teams,Soft,,1.0,Very High,BERT+LLM,0.78,1.33,0.9235,Verified_HIGH,calibrated,True
in-8846413cdf871c7d,,support delivery of services,Hard,Evaluate,1.0,Very High,BERT+LLM,0.8,1.32,0.9235,Verified_HIGH,calibrated,True
in-8846413cdf871c7d,,support delivery of features,Hard,Evaluate,0.799,Medium High,LLM,0.79,1.03,0.7545999999999999,Verified_HIGH,calibrated,True
in-8846413cdf871c7d,,features,Hard,Apply,0.545,Medium Low,BERT (standalone),0.84,0.93,0.3828,Low_Confidence,calibrated,False
in-c57785c92cb515c2,,share ideas,Soft,,0.629,Medium,LLM,0.75,0.9,0.6566000000000001,Verified_HIGH,calibrated,True
in-c57785c92cb515c2,,experiment with ideas,Soft,,0.635,Medium,LLM,0.79,0.9,0.6499999999999999,Verified_HIGH,calibrated,True
in-c57785c92cb515c2,,innovate solutions,Soft,,0.643,Medium,LLM,0.86,0.9,0.6787000000000001,Verified_HIGH,calibrated,True
in-c57785c92cb515c2,,grow professionally,Soft,,0.645,Medium,LLM,0.87,0.9,0.6735,Verified_HIGH,calibrated,True
in-c57785c92cb515c2,,provide constructive feedback,Soft,,0.645,Medium,LLM,0.87,0.9,0.6659999999999999,Verified_HIGH,calibrated,True
in-d25bd09da3ec640c,,learn complex systems,Soft,,0.825,High,BERT+LLM,0.79,1.27,0.837,Verified_HIGH,calibrated,True
in-d25bd09da3ec640c,,learn complex environments,Soft,,0.708,Medium High,LLM,0.84,0.99,0.7137,Verified_HIGH,calibrated,True
in-d25bd09da3ec640c,,environments,Hard,Apply,0.535,Medium Low,BERT (standalone),0.9,0.89,0.37410000000000004,Low_Confidence,calibrated,False
in-327744bb374ff91e,,build products,Hard,Create,0.672,Medium,LLM,0.8,0.9,0.6663,Verified_HIGH,calibrated,True
in-8926e54552d9d5ae,,"support teachers, students, staff, administrators, and parents",Soft,,0.824,High,BERT+LLM,0.83,1.16,0.8095999999999999,Verified_HIGH,calibrated,True
in-8926e54552d9d5ae,,solve problems,Soft,,0.67,Medium,BERT+LLM,0.81,1.16,0.8875,Verified_HIGH,calibrated,True
in-8926e54552d9d5ae,,communicate effectively,Soft,,0.819,High,BERT+LLM,0.9,0.92,0.8286,Verified_HIGH,calibrated,True
in-8926e54552d9d5ae,,provide customer service,Soft,,0.532,Medium Low,BERT+LLM,0.82,0.92,0.6493,Verified_HIGH,calibrated,True
in-8926e54552d9d5ae,,organize tasks,Soft,,0.621,Medium,LLM,0.8,0.92,0.6668999999999999,Verified_HIGH,calibrated,True
in-8926e54552d9d5ae,,lead teams,Soft,,0.669,Medium,LLM,0.74,0.92,0.6846000000000001,Verified_HIGH,calibrated,True
in-8926e54552d9d5ae,,highly,Hard,Apply,0.351,Very Low,BERT (standalone),0.78,0.83,0.30834,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,motivated,Hard,Apply,0.49,Low,BERT (standalone),0.87,0.83,0.3858,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,self,Hard,Apply,0.462,Low,BERT (standalone),0.72,0.83,0.3790799999999999,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,-directed technical support,Hard,Evaluate,0.497,Low,BERT (standalone),0.85,0.83,0.5828,Verified_HIGH,calibrated,True
in-8926e54552d9d5ae,,technical,Hard,Apply,0.417,Low,BERT (standalone),0.87,0.83,0.35928,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,organizational,Hard,Apply,0.419,Low,BERT (standalone),0.9,0.83,0.3354599999999999,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,leadership skills,Hard,Apply,0.414,Low,BERT (standalone),0.84,0.83,0.5481,Verified_HIGH,calibrated,True
in-8926e54552d9d5ae,,join,Hard,Apply,0.363,Very Low,BERT (standalone),0.72,0.83,0.30582000000000004,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,assist,Hard,Apply,0.466,Low,BERT (standalone),0.78,0.83,0.34044,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,students,Hard,Apply,0.471,Low,BERT (standalone),0.84,0.83,0.34253999999999996,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,staff,Hard,Apply,0.463,Low,BERT (standalone),0.75,0.83,0.33702000000000004,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,administrators,Hard,Apply,0.477,Low,BERT (standalone),0.9,0.83,0.34938,Low_Confidence,calibrated,False
in-8926e54552d9d5ae,,parents.This,Hard,Apply,0.477,Low,BERT (standalone),0.9,0.83,0.34938,Low_Confidence,calibrated,False
in-63354fab99bf0b62,,design software,Hard,Create,0.703,Medium High,LLM,0.81,0.9,0.7027000000000001,Verified_HIGH,calibrated,True
in-63354fab99bf0b62,,architect software,Hard,Create,0.71,Medium High,LLM,0.86,0.9,0.6980000000000001,Verified_HIGH,calibrated,True
in-63354fab99bf0b62,,technical knowledge,Hard,Remember,0.415,Low,BERT (standalone),0.87,0.81,0.5545,Verified_HIGH,calibrated,True
in-63354fab99bf0b62,,pragmatic,Hard,Apply,0.412,Low,BERT (standalone),0.87,0.81,0.33198,Low_Confidence,calibrated,False
in-dd7218b3ba1e54a6,,enhance front-end modules,Hard,Create,0.764,Medium High,LLM,0.83,1.02,0.7435999999999999,Verified_HIGH,calibrated,True
in-dd7218b3ba1e54a6,,maintain front-end modules,Hard,Analyze,1.0,Very High,BERT+LLM,0.81,1.32,0.925,Verified_HIGH,calibrated,True
in-dd7218b3ba1e54a6,,deliver responsive user interfaces,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.31,0.9265,Verified_HIGH,calibrated,True
in-dd7218b3ba1e54a6,,consume APIs seamlessly,Hard,Apply,0.642,Medium,LLM,0.81,1.02,0.6918,Verified_HIGH,calibrated,True
in-dd7218b3ba1e54a6,,deliver consistent user experiences,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.3,0.9235,Verified_HIGH,calibrated,True
in-dd7218b3ba1e54a6,,Enhance,Hard,Create,0.711,Medium High,BERT (standalone),0.81,0.91,0.41634,Verified_MEDIUM,calibrated,True
in-dd7218b3ba1e54a6,,seamless API consumption,Hard,Apply,0.561,Medium Low,BERT (standalone),1.0,0.91,0.6549,Verified_HIGH,calibrated,True
in-fc722b5945cc8571,,develop musical identity,Soft,,0.639,Medium,LLM,0.82,0.9,0.6561,Verified_HIGH,calibrated,True
in-28e0691714ef7fb5,,manage end-to-end migration of customer data,Hard,Apply,1.0,Very High,BERT+LLM,0.77,1.42,0.9490000000000001,Verified_HIGH,calibrated,True
in-4cfd344bd928eef3,,work closely with Adrian Jarvis,Soft,,0.631,Medium,LLM,0.76,0.9,0.6438999999999999,Verified_HIGH,calibrated,True
in-4cfd344bd928eef3,,work closely with Trustees,Soft,,0.632,Medium,LLM,0.77,0.9,0.6457999999999999,Verified_HIGH,calibrated,True
in-4cfd344bd928eef3,,work closely with Branch Development Manager,Soft,,0.635,Medium,LLM,0.8,0.9,0.6515,Verified_HIGH,calibrated,True
in-4cfd344bd928eef3,,work closely with Community Engagement Lead,Soft,,0.635,Medium,LLM,0.79,0.9,0.6499999999999999,Verified_HIGH,calibrated,True
in-4cfd344bd928eef3,,work closely with Marketing & Admin Support,Soft,,0.63,Medium,LLM,0.76,0.9,0.6435,Verified_HIGH,calibrated,True
in-4cfd344bd928eef3,,work closely with volunteers,Soft,,0.634,Medium,LLM,0.79,0.9,0.6496,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,synthesize information into status updates,Soft,,0.646,Medium,LLM,0.83,0.95,0.6753999999999999,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,synthesize information into process documents,Soft,,0.648,Medium,LLM,0.85,0.95,0.6792,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,apply project management methodologies,Soft,,0.65,Medium,LLM,0.86,0.95,0.6814999999999999,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,build trust with diverse teams,Soft,,1.0,Very High,BERT+LLM,0.76,1.24,0.8935,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,synthesize scattered information into a clear status update or process document.,Hard,Create,0.662,Medium,BERT (standalone),0.79,0.86,0.6488,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,apply the right amount of process to the problem,Hard,Apply,0.644,Medium,BERT (standalone),0.67,0.86,0.6236,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,emotional intelligence,Hard,Apply,0.503,Medium Low,BERT (standalone),0.9,0.86,0.6017000000000001,Verified_HIGH,calibrated,True
in-c021166aa01bad9c,,edit video for mobile-first platforms,Hard,Apply,0.672,Medium,LLM,0.8,0.9,0.6663,Verified_HIGH,calibrated,True
in-c021166aa01bad9c,,create content using AI tools,Hard,Create,0.665,Medium,LLM,0.75,0.9,0.6559999999999999,Verified_HIGH,calibrated,True
in-c021166aa01bad9c,,grow audience using AI tools,Hard,Apply,0.561,Medium Low,LLM,0.74,0.9,0.6129,Verified_HIGH,calibrated,True
in-1a4cff8dd46e80ac,,optimize risk,Hard,Evaluate,0.964,Very High,BERT+LLM,0.8,1.25,0.8880999999999999,Verified_HIGH,calibrated,True
in-1a4cff8dd46e80ac,,optimize revenue,Hard,Evaluate,0.726,Medium High,LLM,0.83,0.97,0.7133999999999998,Verified_HIGH,calibrated,True
in-1a4cff8dd46e80ac,,enable profitable business growth,Soft,,0.686,Medium,LLM,0.83,0.97,0.6973999999999999,Verified_HIGH,calibrated,True
in-1a4cff8dd46e80ac,,revenue,Hard,Apply,0.416,Low,BERT (standalone),0.81,0.87,0.33383999999999997,Low_Confidence,calibrated,False
in-1a4cff8dd46e80ac,,enable,Hard,Apply,0.35,Very Low,BERT (standalone),0.78,0.87,0.31980000000000003,Low_Confidence,calibrated,False
in-fd945c58fd3518ad,,migrate to cloud,Hard,Evaluate,1.0,Very High,BERT+LLM,0.75,1.32,0.9159999999999999,Verified_HIGH,calibrated,True
in-fd945c58fd3518ad,,modernize complex applications,Hard,Apply,1.0,Very High,BERT+LLM,0.89,1.32,0.937,Verified_HIGH,calibrated,True
in-fd945c58fd3518ad,,reduce cost to serve,Soft,,0.858,High,BERT+LLM,0.73,1.33,0.8592,Verified_HIGH,calibrated,True
in-fd945c58fd3518ad,,develop new revenue streams,Soft,,0.901,Very High,BERT+LLM,0.79,1.33,0.8854,Verified_HIGH,calibrated,True
in-fd945c58fd3518ad,,expand into new geographies,Soft,,0.72,Medium High,LLM,0.78,1.02,0.7184999999999999,Verified_HIGH,calibrated,True
in-fd945c58fd3518ad,,expand into new segments,Soft,,0.716,Medium High,LLM,0.76,1.02,0.7139,Verified_HIGH,calibrated,True
in-fd945c58fd3518ad,,set up for scale,Soft,,0.855,High,BERT+LLM,0.71,1.33,0.8550000000000001,Verified_HIGH,calibrated,True
in-fd945c58fd3518ad,,drive efficiencies through consolidation of acquisitions,Soft,,0.731,Medium High,LLM,0.86,1.02,0.7349,Verified_HIGH,calibrated,True
in-fd945c58fd3518ad,,expanding,Hard,Apply,0.541,Medium Low,BERT (standalone),0.87,0.92,0.37824,Low_Confidence,calibrated,False
in-fd945c58fd3518ad,,driving efficiencies,Hard,Apply,0.55,Medium Low,BERT (standalone),0.89,0.92,0.637,Verified_HIGH,calibrated,True
in-f3fe49aaa1c968a6,,develop nurse managerial career,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-f3fe49aaa1c968a6,,progress nurse managerial career,Soft,,0.638,Medium,LLM,0.82,0.9,0.6557000000000001,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,analyze incoming security signals,Hard,Analyze,1.0,Very High,BERT+LLM,0.8,1.29,0.9145,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,"apply investigative tools, techniques and procedures",Hard,Apply,1.0,Very High,BERT+LLM,0.83,1.28,0.9159999999999999,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,determine and execute relevant actions,Hard,Apply,1.0,Very High,BERT+LLM,0.8,1.28,0.9115,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,perform allowlisting/filtering of false positive signals,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.31,0.9235,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,alert clients using defined templates,Soft,,0.895,High,BERT+LLM,0.8,1.31,0.8785000000000001,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,escalate high priority alerts to clients by phone,Soft,,0.828,High,BERT+LLM,0.77,1.29,0.8412,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,block malicious network traffic,Hard,Apply,0.983,Very High,BERT+LLM,0.8,1.31,0.9137,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,isolate infected hosts on customers networks,Hard,Apply,1.0,Very High,BERT+LLM,0.8,1.31,0.9205,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,add malicious IOC’s to eSentire’s Global Denylist,Hard,Remember,0.663,Medium,LLM,0.78,1.01,0.6927,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,complete basic-intermediate client support requests/queries,Soft,,0.728,Medium High,LLM,0.9,1.01,0.7367,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,techniques,Hard,Apply,0.536,Medium Low,BERT (standalone),0.9,0.91,0.38244000000000006,Low_Confidence,calibrated,False
in-36eab98d055d8926,,procedures,Hard,Apply,0.536,Medium Low,BERT (standalone),0.9,0.91,0.37794000000000005,Low_Confidence,calibrated,False
in-36eab98d055d8926,,follow defined runbooks,Hard,Apply,0.568,Medium Low,BERT (standalone),0.81,0.91,0.6292,Verified_HIGH,calibrated,True
in-36eab98d055d8926,,determine,Hard,Apply,0.515,Medium Low,BERT (standalone),0.87,0.91,0.3702,Low_Confidence,calibrated,False
in-36eab98d055d8926,,will,Hard,Apply,0.422,Low,BERT (standalone),0.72,0.91,0.33438,Low_Confidence,calibrated,False
in-36eab98d055d8926,,Add malicious IOC’s,Hard,Apply,0.522,Medium Low,BERT (standalone),0.77,0.91,0.6048,Verified_HIGH,calibrated,True
in-2856f41534971755,,collaborate fearlessly,Soft,,0.649,Medium,LLM,0.9,0.9,0.6721,Verified_HIGH,calibrated,True
in-e09d3cfbac9e2e14,,communicate updates,Soft,,0.645,Medium,LLM,0.87,0.9,0.6659999999999999,Verified_HIGH,calibrated,True
