knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
Berachain,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.12108382,0.12108382,0.07338565,0.061002947,0.04769817,WEF07,ESCO01,WEF_FutureOfJobs_2025,0.0
BHS system operations,1,0.844,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.29578635,0.29578635,0.26129544,0.22432882,0.034490913,ONET06,MCK01,ONET_BrightOutlook_2024,0.0
BI,2,0.402,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.17077532,0.17077532,0.16726986,0.16191444,0.0035054684,MCK04,ONET01,WEF_FutureOfJobs_2025,0.0
BI processes,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.2762992,0.2762992,0.2171087,0.2111421,0.05919051,ONET02,ESCO02,McKinsey_FutureOfWork_2025,0.0
bare metal,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.19948117,0.19948117,0.16597803,0.13575631,0.033503145,ONET03,DEC03,Expert_consensus,0.0
banking partners,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2728367,0.2728367,0.24950606,0.21056588,0.023330629,MCK02,ONET06,WEF_FutureOfJobs_2025,0.0
BI tools,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.29622942,0.29622942,0.25337815,0.2423839,0.04285127,ONET02,ESCO02,McKinsey_FutureOfWork_2025,0.0
Bachelor's or,1,0.441,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.21182084,0.21182084,0.19767106,0.18372372,0.014149785,ONET01,ESCO02,WEF_FutureOfJobs_2025,0.0
Axure,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.16558819,0.16558819,0.12471215,0.11055395,0.04087604,WEF04,WEF01,WEF_FutureOfJobs_2025,0.0
Azure AD,1,0.771,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2531854,0.2531854,0.21009772,0.1334565,0.043087676,WEF04,WEF07,WEF_FutureOfJobs_2025,0.0
Azure Cognitive Search,1,0.8,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.2279837,0.2279837,0.19989558,0.1912486,0.028088123,WEF04,WEF01,WEF_FutureOfJobs_2025,0.0
Azure Protected,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.21971312,0.21971312,0.17417338,0.12961167,0.045539737,WEF03,WEF05,WEF_FutureOfJobs_2025,0.0
Azure Synapse Analytics,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.25765964,0.25765964,0.23868114,0.1563725,0.018978506,WEF04,MCK02,WEF_FutureOfJobs_2025,0.0
B2B,2,0.7849999999999999,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.13605009,0.13605009,0.110584125,0.108153276,0.025465965,ESCO01,WEF02,ONET_BrightOutlook_2024,0.0
Babylon,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.16236718,0.16236718,0.13777967,0.10449331,0.024587512,WEF04,ONET04,ONET_BrightOutlook_2024,0.0
Bachelor's degree,5,0.5486000000000001,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.20494919,0.20494919,0.19083521,0.18241543,0.014113978,WEF05,ONET01,ESCO_v1.2_2024,0.0
"bachelor’s,",1,0.542,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.22574498,0.22574498,0.207541,0.20300508,0.018203974,ESCO02,ONET01,WEF_FutureOfJobs_2025,0.0
banking,4,0.76175,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.26487422,0.26487422,0.24981704,0.18745784,0.015057176,ONET06,ONET02,WEF_FutureOfJobs_2025,0.0
Bachelor’s degree,6,0.55,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.20690799,0.20690799,0.18032515,0.17719041,0.026582837,WEF05,ONET01,ESCO_v1.2_2024,0.0
back,3,0.47600000000000003,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.14442705,0.14442705,0.14214167,0.093060546,0.0022853762,ONET02,ESCO01,WEF_FutureOfJobs_2025,0.0
background checks,1,0.75,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.27145496,0.27145496,0.13982916,0.13100095,0.1316258,WEF03,MCK01,WEF_FutureOfJobs_2023,0.0
bad actor flywheel,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.021100605,0.021100605,0.014267688,0.013670346,0.006832917,WEF08,MCK04,McKinsey_FutureOfWork_2023,0.0
Bad Actors,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.07292112,0.07292112,0.0531388,0.041116215,0.01978232,MCK03,ONET04,WEF_FutureOfJobs_2025,0.0
baffles,1,0.828,DEC03,Routine Maintenance Coding,Decline,-0.3,0.13832957,0.13832957,0.110999584,0.064793155,0.027329981,MCK04,ONET06,McKinsey_FutureOfWork_2023,0.0
Bamboo,1,0.849,DEC02,Legacy Web Development,Decline,-0.4,0.1644558,0.1644558,0.1368926,0.13317314,0.0275632,MCK02,WEF04,Expert_consensus,0.0
bandits,1,0.832,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23462407,0.23462407,0.17308547,0.15656237,0.061538607,ESCO01,DEC03,ONET_BrightOutlook_2024,0.0
BI Solutions,1,0.75,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.2645454,0.2645454,0.1357169,0.12358524,0.12882851,ESCO02,WEF07,McKinsey_FutureOfWork_2025,0.0
"Bias,",1,0.557,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.05578647,0.05578647,0.0457108,0.037985876,0.010075673,MCK03,MCK05,WEF_FutureOfJobs_2025,0.0
AWS CDK,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.29773936,0.29773936,0.18313122,0.17362377,0.11460814,ONET06,ONET02,WEF_FutureOfJobs_2025,0.0
Broadband,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.20358114,0.20358114,0.19409953,0.15402767,0.009481609,DEC02,ONET02,WEF_FutureOfJobs_2025,0.0
brand loyalty,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.12540326,0.12540326,0.1149298,0.10216785,0.0104734525,DEC03,WEF05,WEF_FutureOfJobs_2025,0.0
Brand promotion,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2316659,0.2316659,0.12659255,0.12367977,0.10507335,ESCO01,MCK03,WEF_FutureOfJobs_2025,0.0
brand storytelling,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18082796,0.18082796,0.15245326,0.14861825,0.028374702,DEC03,WEF05,McKinsey_FutureOfWork_2025,0.0
brand strategies,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2020025,0.2020025,0.15876116,0.14565453,0.043241337,ESCO01,DEC02,WEF_FutureOfJobs_2025,0.0
branding,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.26360244,0.26360244,0.20232204,0.19506353,0.0612804,ONET03,WEF05,Expert_consensus,0.0
brands,1,0.845,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.16453162,0.16453162,0.15188919,0.11247563,0.012642428,DEC02,MCK05,WEF_FutureOfJobs_2025,0.0
bridal sales,1,0.828,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.19880594,0.19880594,0.10958063,0.10417382,0.089225315,MCK02,DEC02,WEF_FutureOfJobs_2025,0.0
Brigalow Power Project,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24126282,0.24126282,0.19845772,0.17003942,0.042805105,ESCO01,DEC02,McKinsey_FutureOfWork_2025,0.0
brokerage,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.28232175,0.28232175,0.2619222,0.26022777,0.02039954,ONET02,WEF05,ONET_BrightOutlook_2024,0.0
Branch Performance engineering,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.29079545,0.29079545,0.27430746,0.27352214,0.016487986,MCK02,ESCO01,ESCO_v1.2_2024,0.0
Brookhaven,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.15691414,0.15691414,0.13837539,0.13693155,0.018538758,ONET02,MCK03,WEF_FutureOfJobs_2025,0.0
brownfield projects,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.1592516,0.1592516,0.15912627,0.15575433,0.00012533367,ESCO02,DEC03,McKinsey_FutureOfWork_2025,0.0
"BSc,",1,0.557,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.24814211,0.24814211,0.22521004,0.22320636,0.022932068,WEF05,ESCO01,ESCO_v1.2_2024,0.0
BTC liquidity,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.22630577,0.22630577,0.16443422,0.124206245,0.061871544,WEF05,MCK02,ONET_BrightOutlook_2024,0.0
budgets,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.23277296,0.23277296,0.20956847,0.20861138,0.02320449,DEC02,ESCO01,McKinsey_FutureOfWork_2023,0.0
building systems,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.29980755,0.29980755,0.258651,0.22374621,0.04115656,WEF04,MCK05,ONET_BrightOutlook_2024,0.0
"buildings,",1,0.483,DEC02,Legacy Web Development,Decline,-0.4,0.24819978,0.24819978,0.24658433,0.23534505,0.0016154498,WEF04,ONET02,Expert_consensus,0.0
Bulk APIs,1,0.839,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23585987,0.23585987,0.21935415,0.21148157,0.016505718,WEF05,WEF01,ONET_BrightOutlook_2024,0.0
brand identity,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.108229525,0.108229525,0.10064905,0.06502592,0.007580474,WEF05,MCK03,WEF_FutureOfJobs_2025,0.0
Bradley.,1,0.306,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.13090552,0.13090552,0.12387221,0.08496146,0.007033311,MCK05,ONET01,McKinsey_FutureOfWork_2025,0.0
BigQuery,2,0.8494999999999999,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.2398625,0.2398625,0.22574419,0.100480385,0.014118314,ONET02,WEF04,WEF_FutureOfJobs_2025,0.0
biopharma research,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.17515226,0.17515226,0.16462825,0.1616746,0.010524005,WEF02,WEF05,ONET_BrightOutlook_2024,0.0
billings,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.15016076,0.15016076,0.1366204,0.106043816,0.013540357,WEF04,ONET01,ONET_BrightOutlook_2024,0.0
BIM tools,1,0.843,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.25798273,0.25798273,0.230833,0.2284036,0.027149737,ESCO02,ESCO01,ONET_BrightOutlook_2024,0.0
Bio,1,0.526,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.18847647,0.18847647,0.1703319,0.16776656,0.018144578,WEF04,WEF07,ONET_BrightOutlook_2024,0.0
Bio-Informatics,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2979586,0.2979586,0.27411783,0.25186318,0.023840785,WEF02,WEF01,ONET_BrightOutlook_2024,0.0
biological data,1,0.633,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.22657667,0.22657667,0.1781212,0.15233582,0.048455477,WEF02,ONET02,WEF_FutureOfJobs_2023,0.0
biology,2,0.743,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.17747022,0.17747022,0.16827635,0.15472732,0.009193867,ONET02,MCK05,McKinsey_FutureOfWork_2025,0.0
biomedical applications,1,0.805,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.21626294,0.21626294,0.1923392,0.1788647,0.02392374,ONET03,ONET02,ONET_BrightOutlook_2024,0.0
biopharma development,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.17708506,0.17708506,0.17187233,0.16470109,0.005212724,MCK03,MCK05,ESCO_v1.2_2024,0.0
Birthday leave,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.07326751,0.07326751,0.06228748,0.024294142,0.010980032,DEC02,WEF01,McKinsey_FutureOfWork_2023,0.0
Boot,1,0.834,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.10276066,0.10276066,0.10237183,0.07135916,0.0003888309,DEC03,ONET06,ONET_BrightOutlook_2024,0.0
BISCI,1,0.839,WEF03,Cybersecurity,Strong_Growth,0.9,0.13621081,0.13621081,0.104666926,0.10319143,0.03154389,ONET02,MCK04,WEF_FutureOfJobs_2025,0.0
Bitbucket,3,0.7533333333333333,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.23508792,0.23508792,0.23353103,0.20118243,0.0015568882,ONET02,ESCO01,ONET_BrightOutlook_2024,0.0
Bitbucket Pipelines,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.28368953,0.28368953,0.23463617,0.21878392,0.049053356,ONET02,WEF02,WEF_FutureOfJobs_2025,0.0
Blazor,1,0.85,DEC02,Legacy Web Development,Decline,-0.4,0.100274816,0.100274816,0.0779643,0.056828175,0.022310518,DEC03,ESCO01,Expert_consensus,0.0
Block products,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.18867224,0.18867224,0.14200671,0.084089525,0.046665534,WEF05,DEC02,ONET_BrightOutlook_2024,0.0
Board support package,1,0.85,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.23192011,0.23192011,0.22927125,0.2181562,0.0026488602,DEC02,DEC03,McKinsey_FutureOfWork_2025,0.0
book covers,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.16141793,0.16141793,0.15023495,0.13759372,0.011182979,ESCO02,MCK03,ONET_BrightOutlook_2024,0.0
Boomi,1,0.84,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.17535907,0.17535907,0.14894563,0.12817581,0.02641344,ESCO01,ONET03,WEF_FutureOfJobs_2025,0.0
AWS Global Sales Compensation (GSC),1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.2099989,0.2099989,0.14924054,0.13437241,0.060758367,MCK02,WEF05,WEF_FutureOfJobs_2025,0.0
AWEI Bronze Tier LGBTQ + Inclusive Employer,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26891136,0.26891136,0.22453296,0.1864415,0.0443784,ESCO02,ONET03,McKinsey_FutureOfWork_2025,0.0
"Anypoint Platform,",1,0.478,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.28045848,0.28045848,0.23736787,0.23449843,0.04309061,ONET02,ONET03,WEF_FutureOfJobs_2025,0.0
Applied Maths,1,0.841,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.28079277,0.28079277,0.2215473,0.2195117,0.059245467,ONET02,WEF05,ESCO_v1.2_2024,0.0
Appian,1,0.843,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1012908,0.1012908,0.085953,0.07587559,0.0153378025,ONET01,WEF04,ONET_BrightOutlook_2024,0.0
Appium,1,0.745,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.2081488,0.2081488,0.192843,0.16009435,0.015305802,ONET03,DEC02,ONET_BrightOutlook_2024,0.0
Apple,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.19402856,0.19402856,0.19363302,0.18677056,0.00039553642,ONET03,WEF05,WEF_FutureOfJobs_2025,0.0
Apple App Store,1,0.697,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.21994978,0.21994978,0.1558558,0.102878176,0.06409398,ONET03,ONET01,WEF_FutureOfJobs_2025,0.0
Apple Online Store,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2581213,0.2581213,0.1250161,0.110366404,0.13310522,ONET03,DEC02,WEF_FutureOfJobs_2025,0.0
application deployment,1,0.849,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.27150843,0.27150843,0.22387202,0.1980068,0.047636405,DEC03,ONET01,WEF_FutureOfJobs_2025,0.0
application implementation,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.29912335,0.29912335,0.27957228,0.25650436,0.019551069,ONET03,DEC03,ONET_BrightOutlook_2024,0.0
application release,1,0.328,DEC03,Routine Maintenance Coding,Decline,-0.3,0.19346155,0.19346155,0.14324728,0.14218712,0.050214276,ONET03,ONET01,McKinsey_FutureOfWork_2023,0.0
Apprentissage Automatique,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.2971237,0.2971237,0.24840666,0.22379719,0.048717037,WEF07,DEC03,McKinsey_FutureOfWork_2025,0.0
app reliability,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.22436757,0.22436757,0.19109206,0.17822215,0.033275515,MCK05,DEC02,McKinsey_FutureOfWork_2023,0.0
AR,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.17056163,0.17056163,0.16973405,0.13644046,0.0008275807,WEF07,MCK01,ONET_BrightOutlook_2024,0.0
AR Graphics,1,0.845,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.26806575,0.26806575,0.18782619,0.1566571,0.080239564,ONET03,WEF07,ONET_BrightOutlook_2024,0.0
architectural aluminum systems,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.24634025,0.24634025,0.188962,0.15861832,0.057378247,WEF04,ONET06,ONET_BrightOutlook_2024,0.0
archival resources,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2546725,0.2546725,0.24394771,0.2106991,0.010724783,DEC02,DEC01,ONET_BrightOutlook_2024,0.0
Area Structure Plans,1,0.838,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.21663763,0.21663763,0.20809689,0.18188737,0.008540735,ESCO01,ESCO02,ONET_BrightOutlook_2024,0.0
Arena,1,0.517,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.2322092,0.2322092,0.193383,0.18764427,0.038826212,MCK03,ESCO01,ONET_BrightOutlook_2024,0.0
Arena Video Routing,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.25445896,0.25445896,0.13271393,0.11710094,0.121745035,MCK03,ESCO01,ONET_BrightOutlook_2024,0.0
Armenian,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.1395923,0.1395923,0.10060821,0.06855915,0.038984098,WEF01,MCK05,WEF_FutureOfJobs_2025,0.0
App space,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18232669,0.18232669,0.14501026,0.123064175,0.037316427,ONET01,WEF04,ONET_BrightOutlook_2024,0.0
app performance,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.12582758,0.12582758,0.123163395,0.11909107,0.002664186,ONET03,DEC02,McKinsey_FutureOfWork_2023,0.0
Artemis program,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.21936873,0.21936873,0.20403604,0.19097908,0.015332684,WEF07,WEF01,ONET_BrightOutlook_2024,0.0
API consumption,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.13593407,0.13593407,0.13172387,0.117943786,0.004210204,DEC03,ONET01,WEF_FutureOfJobs_2025,0.0
Anypoint Studio,1,0.836,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.26318344,0.26318344,0.25585985,0.21012351,0.007323593,MCK02,ONET04,ONET_BrightOutlook_2024,0.0
Aotearoa,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.1139588,0.1139588,0.113346055,0.11306111,0.0006127432,ONET04,ONET02,WEF_FutureOfJobs_2025,0.0
APAC,1,0.849,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18193766,0.18193766,0.15334262,0.14607455,0.028595045,ONET02,ONET03,McKinsey_FutureOfWork_2025,0.0
APAC region,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17740089,0.17740089,0.15739626,0.12188494,0.02000463,ONET03,ONET02,McKinsey_FutureOfWork_2025,0.0
Apache Airflow,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.096826434,0.096826434,0.09564458,0.09402774,0.0011818558,WEF04,DEC02,WEF_FutureOfJobs_2025,0.0
Apache Beam,1,0.81,DEC02,Legacy Web Development,Decline,-0.4,0.19057854,0.19057854,0.06531971,0.05586728,0.12525883,DEC03,ONET03,Expert_consensus,0.0
API,2,0.628,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.2125443,0.2125443,0.21239851,0.21183243,0.00014579296,DEC03,WEF07,McKinsey_FutureOfWork_2025,0.0
API Architecture,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.26324922,0.26324922,0.22400224,0.21289861,0.039246976,DEC03,ONET02,ONET_BrightOutlook_2024,0.0
API design,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.21882123,0.21882123,0.21837643,0.20622404,0.00044479966,DEC03,ONET03,ONET_BrightOutlook_2024,0.0
App,1,0.539,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.16248111,0.16248111,0.14934433,0.14697045,0.013136789,WEF05,ONET02,ONET_BrightOutlook_2024,0.0
API endpoints,1,0.842,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.25222668,0.25222668,0.1639093,0.16291507,0.08831738,WEF05,ONET03,ONET_BrightOutlook_2024,0.0
API Gateway,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.15582651,0.15582651,0.14594638,0.13603318,0.0098801255,ONET01,WEF07,WEF_FutureOfJobs_2025,0.0
API gateway policies,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.15165175,0.15165175,0.13095087,0.12438693,0.020700887,WEF05,WEF04,WEF_FutureOfJobs_2025,0.0
API Gold Standard guidelines,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.18659614,0.18659614,0.14346659,0.12677322,0.04312955,DEC02,MCK02,McKinsey_FutureOfWork_2023,0.0
API Integrations,2,0.8,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2801283,0.2801283,0.27067855,0.25860572,0.00944975,DEC03,ONET01,ONET_BrightOutlook_2024,0.0
API Management,1,0.847,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.27297127,0.27297127,0.25803232,0.24454267,0.014938951,ONET01,DEC03,ONET_BrightOutlook_2024,0.0
API Manager,1,0.846,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20266168,0.20266168,0.1940844,0.17455879,0.008577272,ONET01,DEC03,ONET_BrightOutlook_2024,0.0
API-first architecture,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.22738142,0.22738142,0.1896401,0.18720774,0.03774132,ONET03,DEC02,ONET_BrightOutlook_2024,0.0
arrest warrants,1,0.842,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.10372867,0.10372867,0.099318705,0.09717938,0.0044099614,MCK01,DEC01,ONET_BrightOutlook_2024,0.0
artistic media,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.2841877,0.2841877,0.20186572,0.2015938,0.08232199,DEC02,ONET03,ONET_BrightOutlook_2024,0.0
AVIXA,1,0.846,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.15573561,0.15573561,0.14220813,0.1346101,0.013527483,ONET05,WEF03,ONET_BrightOutlook_2024,0.0
Autodesk Revit,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16324292,0.16324292,0.107847504,0.09498809,0.055395417,WEF07,WEF01,McKinsey_FutureOfWork_2023,0.0
Australia,2,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.10057308,0.10057308,0.10030533,0.090669595,0.00026775151,WEF04,MCK05,ONET_BrightOutlook_2024,0.0
Australian market,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.19328342,0.19328342,0.1400388,0.13752362,0.05324462,ONET03,MCK02,WEF_FutureOfJobs_2025,0.0
Auth0,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.14806779,0.14806779,0.13112698,0.10857847,0.016940802,WEF03,ONET06,WEF_FutureOfJobs_2025,0.0
authentication,2,0.7785,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.16346051,0.16346051,0.1579399,0.121944755,0.005520612,WEF03,MCK02,ONET_BrightOutlook_2024,0.0
Authorisation,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.21048892,0.21048892,0.16645879,0.1644653,0.04403013,WEF07,MCK02,ONET_BrightOutlook_2024,0.0
AutoCAD,1,0.85,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.19091128,0.19091128,0.18857351,0.17252858,0.0023377687,MCK01,DEC03,ONET_BrightOutlook_2024,0.0
Autodesk,1,0.557,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.22276944,0.22276944,0.21910407,0.21240973,0.0036653727,ONET03,DEC03,WEF_FutureOfJobs_2025,0.0
Autodesk 3ds Max,1,0.734,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.13837449,0.13837449,0.13252246,0.1297927,0.0058520287,ONET03,WEF07,WEF_FutureOfJobs_2025,0.0
Automated alerts,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.24222314,0.24222314,0.2384032,0.23448087,0.0038199425,DEC03,WEF07,McKinsey_FutureOfWork_2025,0.0
audit processes,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26504722,0.26504722,0.24739222,0.2253055,0.017655,ESCO02,MCK01,ONET_BrightOutlook_2024,0.0
Automatic Identification,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.11034365,0.11034365,0.105039164,0.102811836,0.0053044856,WEF07,DEC01,McKinsey_FutureOfWork_2025,0.0
"Automatic Identification, Communication,",1,0.468,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.21221653,0.21221653,0.17456155,0.16657263,0.03765498,MCK01,DEC01,WEF_FutureOfJobs_2025,0.0
automotive,2,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.23544411,0.23544411,0.22029042,0.21259773,0.015153691,WEF07,ESCO02,McKinsey_FutureOfWork_2025,0.0
Autonomous Underwater Vehicle (HAUVs),1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.18890016,0.18890016,0.16107959,0.1555091,0.027820572,ESCO01,WEF04,WEF_FutureOfJobs_2025,0.0
AV equipment,2,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19769332,0.19769332,0.19072929,0.18980789,0.006964028,WEF04,DEC03,ONET_BrightOutlook_2024,0.0
Avail,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17198901,0.17198901,0.16739678,0.15471432,0.004592225,ONET02,MCK05,McKinsey_FutureOfWork_2025,0.0
availability strategies,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.26611224,0.26611224,0.26403597,0.19455564,0.0020762682,ONET02,ONET06,WEF_FutureOfJobs_2025,0.0
aviation industry,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.27049455,0.27049455,0.23968343,0.23864347,0.030811116,ONET04,ONET03,ESCO_v1.2_2024,0.0
