job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-76b4dd8a1e3b013e,,plan construction projects,Hard,Create,0.648,Medium,LLM,0.84,0.9
in-e04872fabd852184,,calculate complex figures,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.42
in-9341c8d7b96f1734,,manage engineering budgets,Hard,Create,1.0,Very High,BERT+LLM,0.84,1.27
in-9341c8d7b96f1734,,negotiate with suppliers,Soft,N/A,0.842,High,BERT+LLM,0.82,1.27
in-9341c8d7b96f1734,,inspire others,Soft,N/A,0.692,Medium,LLM,0.8,0.98
in-9341c8d7b96f1734,,ensure mutually beneficial,Hard,Analyze,0.689,Medium,BERT (standalone),0.84,0.88
in-9341c8d7b96f1734,,high performance partnerships.,Hard,Apply,0.569,Medium Low,BERT (standalone),0.88,0.88
in-9341c8d7b96f1734,,managing,Hard,Apply,0.475,Low,BERT (standalone),0.84,0.88
in-694ef64200f32a8c,,integrate models into game,Hard,Create,0.783,Medium High,LLM,0.77,1.01
in-694ef64200f32a8c,,meet technical requirements,Hard,Apply,1.0,Very High,BERT+LLM,0.85,1.31
in-694ef64200f32a8c,,uphold standards for realism,Hard,Apply,1.0,Very High,BERT+LLM,0.78,1.3
in-694ef64200f32a8c,,uphold standards for performance,Hard,Apply,0.697,Medium,LLM,0.82,1.01
in-694ef64200f32a8c,,work closely with designers,Soft,N/A,0.867,High,BERT+LLM,0.78,1.31
in-694ef64200f32a8c,,work closely with technical artists,Soft,N/A,0.799,Medium High,BERT+LLM,0.81,1.27
in-694ef64200f32a8c,,work closely with programmers,Soft,N/A,0.682,Medium,LLM,0.8,1.01
in-694ef64200f32a8c,,programmers,Hard,Create,0.583,Medium Low,BERT (standalone),0.9,0.91
in-694ef64200f32a8c,,ensure your models integrate seamlessly into the game,Hard,Create,0.608,Medium,BERT (standalone),0.77,0.91
in-694ef64200f32a8c,,performance.,Hard,Apply,0.582,Medium Low,BERT (standalone),0.9,0.91
in-346052fa7b080742,,give and solicit feedback from UX design peers,Soft,N/A,0.647,Medium,LLM,0.75,0.97
in-346052fa7b080742,,simplify and communicate complex ideas to broad audiences,Soft,N/A,0.652,Medium,LLM,0.79,0.97
in-346052fa7b080742,,lead projects with minimal direction,Soft,N/A,0.759,Medium High,BERT+LLM,0.8,1.22
in-346052fa7b080742,,navigate ambiguity,Soft,N/A,0.773,Medium High,BERT+LLM,0.87,1.22
in-346052fa7b080742,,interact with executive leadership,Soft,N/A,0.806,High,BERT+LLM,0.84,1.25
in-346052fa7b080742,,Give,Hard,Apply,0.505,Medium Low,BERT (standalone),0.72,0.87
in-346052fa7b080742,,solicit feedback,Hard,Apply,0.516,Medium Low,BERT (standalone),0.83,0.87
in-346052fa7b080742,,build,Hard,Create,0.425,Low,BERT (standalone),0.75,0.87
in-346052fa7b080742,,simplify and,Hard,Understand,0.668,Medium,BERT (standalone),0.77,0.87
in-346052fa7b080742,,communicate complex ideas,Hard,Apply,0.46,Low,BERT (standalone),0.83,0.87
in-005d9c77593aaea9,,deliver technology solutions,Hard,Analyze,0.627,Medium,LLM,0.86,0.9
in-3b4f1961881f3872,,supervise staff,Soft,N/A,0.637,Medium,LLM,0.81,0.9
in-3b4f1961881f3872,,supervision of exempt,Hard,Apply,0.467,Low,BERT (standalone),0.79,0.81
in-3b4f1961881f3872,,/ or nonexempt level staff.,Hard,Apply,0.462,Low,BERT (standalone),0.74,0.81
in-cf3ae9f7157811c8,,achieve results,Soft,N/A,0.786,Medium High,BERT+LLM,0.83,1.24
in-cf3ae9f7157811c8,,Drives results -,Hard,Apply,0.476,Low,BERT (standalone),0.74,0.87
in-cf3ae9f7157811c8,,Consistently,Hard,Apply,0.522,Medium Low,BERT (standalone),0.9,0.87
in-421a4ae284174597,,deliver end-to-end service,Hard,Apply,0.618,Medium,LLM,0.84,0.93
in-421a4ae284174597,,support applications,Hard,Evaluate,0.739,Medium High,LLM,0.89,0.93
in-421a4ae284174597,,deploy software,Hard,Apply,0.728,Medium High,LLM,0.81,0.93
in-421a4ae284174597,,develop scalable solutions,Hard,Create,1.0,Very High,BERT+LLM,0.83,1.2
in-421a4ae284174597,,perform reporting,Hard,Apply,0.733,Medium High,LLM,0.84,0.93
in-421a4ae284174597,,perform data analysis,Hard,Apply,0.725,Medium High,LLM,0.79,0.93
in-b1bfc9c986a86d38,,shape scalable systems,Hard,Apply,0.615,Medium,LLM,0.8,0.93
in-b1bfc9c986a86d38,,shape secure systems,Hard,Apply,0.613,Medium,LLM,0.78,0.93
in-b1bfc9c986a86d38,,shape high-performing systems,Hard,Apply,0.652,Medium,LLM,0.87,0.93
in-b1bfc9c986a86d38,,ensure alignment between business goals and technical implementation,Soft,N/A,0.747,Medium High,BERT+LLM,0.83,1.18
in-b1bfc9c986a86d38,,shaping scalable,Hard,Apply,0.5,Low,BERT (standalone),0.83,0.84
in-b1bfc9c986a86d38,,secure,Hard,Apply,0.495,Low,BERT (standalone),0.78,0.84
in-b1bfc9c986a86d38,,high -performing systems,Hard,Apply,0.537,Medium Low,BERT (standalone),0.82,0.84
in-b1bfc9c986a86d38,,technical implementation.,Hard,Apply,0.546,Medium Low,BERT (standalone),0.9,0.84
in-51252050294bddb2,,drive business value,Soft,N/A,0.898,High,BERT+LLM,0.79,1.27
in-51252050294bddb2,,apply advanced data science techniques,Hard,Apply,0.742,Medium High,LLM,0.8,0.99
in-8ef9b3adfaae9b50,,collaborate with team,Soft,N/A,0.662,Medium,LLM,0.79,0.9
in-8ef9b3adfaae9b50,,talented,Hard,Apply,0.381,Very Low,BERT (standalone),0.84,0.81
in-8ef9b3adfaae9b50,,collaborative,Hard,Apply,0.42,Low,BERT (standalone),0.9,0.81
in-2893016ed50eddbf,,improve UAT planning,Hard,Create,0.731,Medium High,BERT+LLM,0.76,0.9
in-2893016ed50eddbf,,improve UAT execution,Hard,Create,0.7,Medium High,LLM,0.79,0.9
in-2893016ed50eddbf,,partner with business teams,Soft,N/A,0.661,Medium,LLM,0.78,0.9
in-2893016ed50eddbf,,partner with technology teams,Soft,N/A,0.859,High,BERT+LLM,0.81,0.9
in-2893016ed50eddbf,,Serves as a trusted partner to business,Hard,Apply,0.451,Low,BERT (standalone),0.74,0.81
in-2893016ed50eddbf,,continuously,Hard,Apply,0.337,Very Low,BERT (standalone),0.9,0.81
in-2893016ed50eddbf,,executed.,Hard,Apply,0.453,Low,BERT (standalone),0.87,0.81
in-8846413cdf871c7d,,support AWS service teams,Soft,N/A,1.0,Very High,BERT+LLM,0.78,1.33
in-8846413cdf871c7d,,support delivery of services,Hard,Evaluate,1.0,Very High,BERT+LLM,0.8,1.32
in-8846413cdf871c7d,,support delivery of features,Hard,Evaluate,0.799,Medium High,LLM,0.79,1.03
in-8846413cdf871c7d,,features,Hard,Apply,0.545,Medium Low,BERT (standalone),0.84,0.93
in-c57785c92cb515c2,,share ideas,Soft,N/A,0.629,Medium,LLM,0.75,0.9
in-c57785c92cb515c2,,experiment with ideas,Soft,N/A,0.635,Medium,LLM,0.79,0.9
in-c57785c92cb515c2,,innovate solutions,Soft,N/A,0.643,Medium,LLM,0.86,0.9
in-c57785c92cb515c2,,grow professionally,Soft,N/A,0.645,Medium,LLM,0.87,0.9
in-c57785c92cb515c2,,provide constructive feedback,Soft,N/A,0.645,Medium,LLM,0.87,0.9
in-d25bd09da3ec640c,,learn complex systems,Soft,N/A,0.825,High,BERT+LLM,0.79,1.27
in-d25bd09da3ec640c,,learn complex environments,Soft,N/A,0.708,Medium High,LLM,0.84,0.99
in-d25bd09da3ec640c,,environments,Hard,Apply,0.535,Medium Low,BERT (standalone),0.9,0.89
in-327744bb374ff91e,,build products,Hard,Create,0.672,Medium,LLM,0.8,0.9
in-8926e54552d9d5ae,,"support teachers, students, staff, administrators, and parents",Soft,N/A,0.824,High,BERT+LLM,0.83,1.16
in-8926e54552d9d5ae,,solve problems,Soft,N/A,0.67,Medium,BERT+LLM,0.81,1.16
in-8926e54552d9d5ae,,communicate effectively,Soft,N/A,0.819,High,BERT+LLM,0.9,0.92
in-8926e54552d9d5ae,,provide customer service,Soft,N/A,0.532,Medium Low,BERT+LLM,0.82,0.92
in-8926e54552d9d5ae,,organize tasks,Soft,N/A,0.621,Medium,LLM,0.8,0.92
in-8926e54552d9d5ae,,lead teams,Soft,N/A,0.669,Medium,LLM,0.74,0.92
in-8926e54552d9d5ae,,highly,Hard,Apply,0.351,Very Low,BERT (standalone),0.78,0.83
in-8926e54552d9d5ae,,motivated,Hard,Apply,0.49,Low,BERT (standalone),0.87,0.83
in-8926e54552d9d5ae,,self,Hard,Apply,0.462,Low,BERT (standalone),0.72,0.83
in-8926e54552d9d5ae,,-directed technical support,Hard,Evaluate,0.497,Low,BERT (standalone),0.85,0.83
in-8926e54552d9d5ae,,technical,Hard,Apply,0.417,Low,BERT (standalone),0.87,0.83
in-8926e54552d9d5ae,,organizational,Hard,Apply,0.419,Low,BERT (standalone),0.9,0.83
in-8926e54552d9d5ae,,leadership skills,Hard,Apply,0.414,Low,BERT (standalone),0.84,0.83
in-8926e54552d9d5ae,,join,Hard,Apply,0.363,Very Low,BERT (standalone),0.72,0.83
in-8926e54552d9d5ae,,assist,Hard,Apply,0.466,Low,BERT (standalone),0.78,0.83
in-8926e54552d9d5ae,,students,Hard,Apply,0.471,Low,BERT (standalone),0.84,0.83
in-8926e54552d9d5ae,,staff,Hard,Apply,0.463,Low,BERT (standalone),0.75,0.83
in-8926e54552d9d5ae,,administrators,Hard,Apply,0.477,Low,BERT (standalone),0.9,0.83
in-8926e54552d9d5ae,,parents.This,Hard,Apply,0.477,Low,BERT (standalone),0.9,0.83
in-63354fab99bf0b62,,design software,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-63354fab99bf0b62,,architect software,Hard,Create,0.71,Medium High,LLM,0.86,0.9
in-63354fab99bf0b62,,technical knowledge,Hard,Remember,0.415,Low,BERT (standalone),0.87,0.81
in-63354fab99bf0b62,,pragmatic,Hard,Apply,0.412,Low,BERT (standalone),0.87,0.81
in-dd7218b3ba1e54a6,,enhance front-end modules,Hard,Create,0.764,Medium High,LLM,0.83,1.02
in-dd7218b3ba1e54a6,,maintain front-end modules,Hard,Analyze,1.0,Very High,BERT+LLM,0.81,1.32
in-dd7218b3ba1e54a6,,deliver responsive user interfaces,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.31
in-dd7218b3ba1e54a6,,consume APIs seamlessly,Hard,Apply,0.642,Medium,LLM,0.81,1.02
in-dd7218b3ba1e54a6,,deliver consistent user experiences,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.3
in-dd7218b3ba1e54a6,,Enhance,Hard,Create,0.711,Medium High,BERT (standalone),0.81,0.91
in-dd7218b3ba1e54a6,,seamless API consumption,Hard,Apply,0.561,Medium Low,BERT (standalone),1.0,0.91
in-fc722b5945cc8571,,develop musical identity,Soft,N/A,0.639,Medium,LLM,0.82,0.9
in-28e0691714ef7fb5,,manage end-to-end migration of customer data,Hard,Apply,1.0,Very High,BERT+LLM,0.77,1.42
in-4cfd344bd928eef3,,work closely with Adrian Jarvis,Soft,N/A,0.631,Medium,LLM,0.76,0.9
in-4cfd344bd928eef3,,work closely with Trustees,Soft,N/A,0.632,Medium,LLM,0.77,0.9
in-4cfd344bd928eef3,,work closely with Branch Development Manager,Soft,N/A,0.635,Medium,LLM,0.8,0.9
in-4cfd344bd928eef3,,work closely with Community Engagement Lead,Soft,N/A,0.635,Medium,LLM,0.79,0.9
in-4cfd344bd928eef3,,work closely with Marketing & Admin Support,Soft,N/A,0.63,Medium,LLM,0.76,0.9
in-4cfd344bd928eef3,,work closely with volunteers,Soft,N/A,0.634,Medium,LLM,0.79,0.9
in-43ef55143f3f5bc4,,synthesize information into status updates,Soft,N/A,0.646,Medium,LLM,0.83,0.95
in-43ef55143f3f5bc4,,synthesize information into process documents,Soft,N/A,0.648,Medium,LLM,0.85,0.95
in-43ef55143f3f5bc4,,apply project management methodologies,Soft,N/A,0.65,Medium,LLM,0.86,0.95
in-43ef55143f3f5bc4,,build trust with diverse teams,Soft,N/A,1.0,Very High,BERT+LLM,0.76,1.24
in-43ef55143f3f5bc4,,synthesize scattered information into a clear status update or process document.,Hard,Create,0.662,Medium,BERT (standalone),0.79,0.86
in-43ef55143f3f5bc4,,apply the right amount of process to the problem,Hard,Apply,0.644,Medium,BERT (standalone),0.67,0.86
in-43ef55143f3f5bc4,,emotional intelligence,Hard,Apply,0.503,Medium Low,BERT (standalone),0.9,0.86
in-c021166aa01bad9c,,edit video for mobile-first platforms,Hard,Apply,0.672,Medium,LLM,0.8,0.9
in-c021166aa01bad9c,,create content using AI tools,Hard,Create,0.665,Medium,LLM,0.75,0.9
in-c021166aa01bad9c,,grow audience using AI tools,Hard,Apply,0.561,Medium Low,LLM,0.74,0.9
in-1a4cff8dd46e80ac,,optimize risk,Hard,Evaluate,0.964,Very High,BERT+LLM,0.8,1.25
in-1a4cff8dd46e80ac,,optimize revenue,Hard,Evaluate,0.726,Medium High,LLM,0.83,0.97
in-1a4cff8dd46e80ac,,enable profitable business growth,Soft,N/A,0.686,Medium,LLM,0.83,0.97
in-1a4cff8dd46e80ac,,revenue,Hard,Apply,0.416,Low,BERT (standalone),0.81,0.87
in-1a4cff8dd46e80ac,,enable,Hard,Apply,0.35,Very Low,BERT (standalone),0.78,0.87
in-fd945c58fd3518ad,,migrate to cloud,Hard,Evaluate,1.0,Very High,BERT+LLM,0.75,1.32
in-fd945c58fd3518ad,,modernize complex applications,Hard,Apply,1.0,Very High,BERT+LLM,0.89,1.32
in-fd945c58fd3518ad,,reduce cost to serve,Soft,N/A,0.858,High,BERT+LLM,0.73,1.33
in-fd945c58fd3518ad,,develop new revenue streams,Soft,N/A,0.901,Very High,BERT+LLM,0.79,1.33
in-fd945c58fd3518ad,,expand into new geographies,Soft,N/A,0.72,Medium High,LLM,0.78,1.02
in-fd945c58fd3518ad,,expand into new segments,Soft,N/A,0.716,Medium High,LLM,0.76,1.02
in-fd945c58fd3518ad,,set up for scale,Soft,N/A,0.855,High,BERT+LLM,0.71,1.33
in-fd945c58fd3518ad,,drive efficiencies through consolidation of acquisitions,Soft,N/A,0.731,Medium High,LLM,0.86,1.02
in-fd945c58fd3518ad,,expanding,Hard,Apply,0.541,Medium Low,BERT (standalone),0.87,0.92
in-fd945c58fd3518ad,,driving efficiencies,Hard,Apply,0.55,Medium Low,BERT (standalone),0.89,0.92
in-f3fe49aaa1c968a6,,develop nurse managerial career,Soft,N/A,0.637,Medium,LLM,0.81,0.9
in-f3fe49aaa1c968a6,,progress nurse managerial career,Soft,N/A,0.638,Medium,LLM,0.82,0.9
in-36eab98d055d8926,,analyze incoming security signals,Hard,Analyze,1.0,Very High,BERT+LLM,0.8,1.29
in-36eab98d055d8926,,"apply investigative tools, techniques and procedures",Hard,Apply,1.0,Very High,BERT+LLM,0.83,1.28
in-36eab98d055d8926,,determine and execute relevant actions,Hard,Apply,1.0,Very High,BERT+LLM,0.8,1.28
in-36eab98d055d8926,,perform allowlisting/filtering of false positive signals,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.31
in-36eab98d055d8926,,alert clients using defined templates,Soft,N/A,0.895,High,BERT+LLM,0.8,1.31
in-36eab98d055d8926,,escalate high priority alerts to clients by phone,Soft,N/A,0.828,High,BERT+LLM,0.77,1.29
in-36eab98d055d8926,,block malicious network traffic,Hard,Apply,0.983,Very High,BERT+LLM,0.8,1.31
in-36eab98d055d8926,,isolate infected hosts on customers networks,Hard,Apply,1.0,Very High,BERT+LLM,0.8,1.31
in-36eab98d055d8926,,add malicious IOC’s to eSentire’s Global Denylist,Hard,Remember,0.663,Medium,LLM,0.78,1.01
in-36eab98d055d8926,,complete basic-intermediate client support requests/queries,Soft,N/A,0.728,Medium High,LLM,0.9,1.01
in-36eab98d055d8926,,techniques,Hard,Apply,0.536,Medium Low,BERT (standalone),0.9,0.91
in-36eab98d055d8926,,procedures,Hard,Apply,0.536,Medium Low,BERT (standalone),0.9,0.91
in-36eab98d055d8926,,follow defined runbooks,Hard,Apply,0.568,Medium Low,BERT (standalone),0.81,0.91
in-36eab98d055d8926,,determine,Hard,Apply,0.515,Medium Low,BERT (standalone),0.87,0.91
in-36eab98d055d8926,,will,Hard,Apply,0.422,Low,BERT (standalone),0.72,0.91
in-36eab98d055d8926,,Add malicious IOC’s,Hard,Apply,0.522,Medium Low,BERT (standalone),0.77,0.91
in-2856f41534971755,,collaborate fearlessly,Soft,N/A,0.649,Medium,LLM,0.9,0.9
in-e09d3cfbac9e2e14,,communicate updates,Soft,N/A,0.645,Medium,LLM,0.87,0.9
in-e09d3cfbac9e2e14,,listen to feedback,Soft,N/A,0.631,Medium,LLM,0.76,0.9
in-e09d3cfbac9e2e14,,act on feedback,Soft,N/A,0.627,Medium,LLM,0.73,0.9
in-e09d3cfbac9e2e14,,keep lines of communication open,Soft,N/A,0.687,Medium,LLM,0.77,0.9
in-16834b5f859de2c0,,manage priorities,Soft,N/A,0.84,High,BERT+LLM,0.86,1.29
in-16834b5f859de2c0,,build effective relationships with stakeholders,Soft,N/A,1.0,Very High,BERT+LLM,0.87,1.3
in-16834b5f859de2c0,,work both independently,Hard,Apply,0.531,Medium Low,BERT (standalone),0.81,0.9
in-16834b5f859de2c0,,as part of a collaborative team,Soft,N/A,0.732,Medium High,BERT (standalone),0.73,0.9
in-184a7a102cde8e55,,identify upsell opportunities,Soft,N/A,0.686,Medium,LLM,0.87,1.0
in-184a7a102cde8e55,,qualify upsell opportunities,Soft,N/A,0.685,Medium,LLM,0.86,1.0
in-184a7a102cde8e55,,execute upsell opportunities,Soft,N/A,0.871,High,BERT+LLM,0.83,1.26
in-184a7a102cde8e55,,identify cross-sell opportunities,Soft,N/A,0.82,High,BERT+LLM,0.87,1.29
in-184a7a102cde8e55,,qualify cross-sell opportunities,Soft,N/A,0.88,High,LLM,0.9,1.28
in-184a7a102cde8e55,,execute cross-sell opportunities,Soft,N/A,0.875,High,LLM,0.9,1.27
in-184a7a102cde8e55,,craft tailored proposals,Soft,N/A,0.84,High,BERT+LLM,0.82,1.3
in-184a7a102cde8e55,,close complex commercial opportunities,Soft,N/A,0.837,High,BERT+LLM,0.87,1.29
in-184a7a102cde8e55,,drive expansion in underperforming regions,Soft,N/A,0.874,High,BERT+LLM,0.83,1.3
in-184a7a102cde8e55,,increase product adoption,Soft,N/A,0.817,High,BERT+LLM,0.83,1.3
in-184a7a102cde8e55,,increase value realization,Soft,N/A,0.667,Medium,BERT+LLM,0.84,1.0
in-184a7a102cde8e55,,translate usage patterns into expansion plays,Soft,N/A,0.677,Medium,LLM,0.8,1.0
in-184a7a102cde8e55,,translate data insights into expansion plays,Soft,N/A,0.676,Medium,LLM,0.8,1.0
in-184a7a102cde8e55,,translate usage patterns into retention plays,Soft,N/A,0.677,Medium,LLM,0.8,1.0
in-184a7a102cde8e55,,translate data insights into retention plays,Soft,N/A,0.624,Medium,BERT+LLM,0.8,1.0
in-184a7a102cde8e55,,Identify,Hard,Analyze,0.683,Medium,BERT (standalone),0.84,0.9
in-184a7a102cde8e55,,qualify,Hard,Apply,0.516,Medium Low,BERT (standalone),0.81,0.9
in-184a7a102cde8e55,,Work closely with Solution Architects,Hard,Create,0.508,Medium Low,BERT (standalone),0.8,0.9
in-184a7a102cde8e55,,Translate usage patterns,Hard,Understand,0.701,Medium High,BERT (standalone),0.82,0.9
in-38cb96df699cfbe8,,manage design of projects,Soft,N/A,0.631,Medium,LLM,0.77,0.9
in-38cb96df699cfbe8,,manage implementation of projects,Soft,N/A,0.639,Medium,LLM,0.83,0.9
in-38cb96df699cfbe8,,manage operational units,Soft,N/A,0.639,Medium,LLM,0.82,0.9
in-38cb96df699cfbe8,,managing the design,Hard,Create,0.622,Medium,BERT (standalone),0.77,0.81
in-38cb96df699cfbe8,,implementation of 2 -3 moderately large or moderately complex projects or operational units.,Hard,Evaluate,0.501,Medium Low,BERT (standalone),0.69,0.81
in-3cb752ad4a2b2742,,talented,Hard,Apply,0.446,Low,BERT (standalone),0.84,0.81
in-3cb752ad4a2b2742,,driven,Hard,Apply,0.472,Low,BERT (standalone),0.78,0.81
in-aade6e5737589e6a,,enhance developer workflows,Hard,Create,0.679,Medium,LLM,0.85,0.9
in-3735c16380f2d0e8,,improve automation coverage,Hard,Create,1.0,Very High,BERT+LLM,0.85,1.42
in-3735c16380f2d0e8,,ensure automated tests are reliable,Hard,Create,1.0,Very High,BERT+LLM,0.79,1.42
in-3735c16380f2d0e8,,ensure automated tests are maintainable,Hard,Create,0.912,Very High,LLM,0.81,1.38
in-3735c16380f2d0e8,,maintainable.,Hard,Analyze,0.638,Medium,BERT (standalone),0.9,0.98
in-3960a94bf9424cf7,,deploy data science models,Hard,Create,1.0,Very High,BERT+LLM,0.78,1.23
in-3960a94bf9424cf7,,utilise LLMs,Hard,Apply,0.62,Medium,LLM,0.77,0.95
in-3960a94bf9424cf7,,utilise generative AI,Hard,Apply,0.624,Medium,LLM,0.79,0.95
in-3960a94bf9424cf7,,utilise agentic AI,Hard,Apply,0.62,Medium,LLM,0.76,0.95
in-3960a94bf9424cf7,,solve real -world business problems in,Hard,Apply,0.641,Medium,BERT (standalone),0.77,0.85
in-4d1b49dd5839fb9d,,determine testing policy,Hard,Evaluate,1.0,Very High,BERT+LLM,0.82,1.28
in-4d1b49dd5839fb9d,,own supporting processes,Soft,N/A,0.642,Medium,BERT+LLM,0.81,1.0
in-3520c34105f9902e,,work with federal/provincial/broader public sector healthcare related projects,Hard,Apply,0.601,Medium,LLM,0.87,0.9
in-3520c34105f9902e,,adopt Public Sector Unified I &IT Project Methodology,Hard,Analyze,0.59,Medium Low,LLM,0.77,0.9
in-3520c34105f9902e,,adhere to Public Sector Unified I &IT Project Methodology,Hard,Analyze,0.589,Medium Low,LLM,0.76,0.9
in-3520c34105f9902e,,adopt Public Sector Enterprise Architecture,Hard,Create,0.612,Medium,LLM,0.95,0.9
in-3520c34105f9902e,,adhere to Public Sector Enterprise Architecture,Hard,Create,0.607,Medium,LLM,0.91,0.9
in-3520c34105f9902e,,adopt Public Sector Gating process,Hard,Apply,0.565,Medium Low,LLM,0.78,0.9
in-3520c34105f9902e,,adhere to Public Sector Gating process,Hard,Apply,0.563,Medium Low,LLM,0.77,0.9
in-3520c34105f9902e,,adopt Public Sector Standard Systems Development Methodologies,Hard,Create,0.598,Medium Low,LLM,0.84,0.9
in-3520c34105f9902e,,adhere to Public Sector Standard Systems Development Methodologies,Hard,Create,0.596,Medium Low,LLM,0.82,0.9
in-3520c34105f9902e,,adopting,Hard,Apply,0.436,Low,BERT (standalone),0.84,0.81
in-3520c34105f9902e,,adhering to,Hard,Apply,0.428,Low,BERT (standalone),0.75,0.81
in-728a91731b39b321,,prioritise technical excellence,Soft,N/A,0.62,Medium,LLM,0.89,0.9
in-728a91731b39b321,,prioritise continuous learning,Soft,N/A,0.618,Medium,LLM,0.88,0.9
in-728a91731b39b321,,prioritise meaningful impact,Soft,N/A,0.616,Medium,LLM,0.86,0.9
in-728a91731b39b321,,record calls,Hard,Remember,0.696,Medium,LLM,0.77,0.9
in-ef75c1b0a7630d19,,recognise and value everyone as unique and individual,Soft,N/A,0.622,Medium,LLM,0.7,0.9
in-ef75c1b0a7630d19,,treat people with kindness and compassion,Soft,N/A,0.633,Medium,LLM,0.78,0.9
in-ef75c1b0a7630d19,,"act with absolute honesty, integrity and fairness",Soft,N/A,0.689,Medium,LLM,0.78,0.9
in-ef75c1b0a7630d19,,trust and treat one another as valued members,Soft,N/A,0.628,Medium,LLM,0.74,0.9
in-ca27861e74990e55,,redefine data access,Hard,Remember,0.67,Medium,LLM,0.78,0.9
in-ca27861e74990e55,,build future insight,Hard,Create,0.67,Medium,LLM,0.78,0.9
in-ca27861e74990e55,,learn,Hard,Apply,0.448,Low,BERT (standalone),0.75,0.81
in-ca27861e74990e55,,build,Hard,Create,0.476,Low,BERT (standalone),0.75,0.81
in-ca27861e74990e55,,redefine how we,Hard,Remember,0.388,Very Low,BERT (standalone),0.73,0.81
in-41a91f926bf3ebbd,,outgoing,Hard,Apply,0.329,Very Low,BERT (standalone),0.84,0.81
in-5ce2eb71771b429f,,lead design of software solutions,Soft,N/A,0.612,Medium,LLM,0.77,0.91
in-5ce2eb71771b429f,,lead architecture of software solutions,Soft,N/A,0.632,Medium,LLM,0.93,0.91
in-5ce2eb71771b429f,,ensure software solutions are robust,Hard,Analyze,0.709,Medium High,LLM,0.79,0.91
in-5ce2eb71771b429f,,ensure software solutions are maintainable,Hard,Analyze,0.714,Medium High,LLM,0.83,0.91
in-5ce2eb71771b429f,,ensure software solutions are optimized for performance,Hard,Evaluate,0.628,Medium,LLM,0.81,0.91
in-5ce2eb71771b429f,,take ownership of high-impact projects,Soft,N/A,0.759,Medium High,BERT+LLM,0.79,1.18
in-5ce2eb71771b429f,,gather requirements for projects,Soft,N/A,0.618,Medium,LLM,0.82,0.91
in-5ce2eb71771b429f,,implement projects,Hard,Apply,0.718,Medium High,LLM,0.86,0.91
in-5ce2eb71771b429f,,deploy projects,Hard,Apply,0.711,Medium High,LLM,0.81,0.91
in-5ce2eb71771b429f,,provide ongoing support for projects,Soft,N/A,0.614,Medium,LLM,0.79,0.91
in-5ce2eb71771b429f,,deliver Software as a Service Applications,Hard,Apply,0.597,Medium Low,LLM,0.79,0.91
in-5ce2eb71771b429f,,deliver Web Applications,Hard,Apply,0.602,Medium,LLM,0.82,0.91
in-5ce2eb71771b429f,,collaborate with internal teams,Soft,N/A,0.673,Medium,LLM,0.81,0.91
in-5ce2eb71771b429f,,collaborate with external teams,Soft,N/A,0.877,High,BERT+LLM,0.8,0.91
in-5ce2eb71771b429f,,derive requirements for applications,Soft,N/A,0.621,Medium,LLM,0.85,0.91
in-5ce2eb71771b429f,,collaborate on integration of applications,Soft,N/A,0.619,Medium,LLM,0.83,0.91
in-5ce2eb71771b429f,,write high-quality code,Hard,Create,0.711,Medium High,LLM,0.81,0.91
in-5ce2eb71771b429f,,write clean code,Hard,Create,0.701,Medium High,LLM,0.74,0.91
in-5ce2eb71771b429f,,write efficient code,Hard,Create,0.707,Medium High,LLM,0.78,0.91
in-5ce2eb71771b429f,,Lead the design,Hard,Create,0.627,Medium,BERT (standalone),0.73,0.82
in-5ce2eb71771b429f,,architecture of complex,Hard,Create,0.543,Medium Low,BERT (standalone),1.0,0.82
in-5ce2eb71771b429f,,scalable software solutions,Hard,Apply,0.489,Low,BERT (standalone),0.85,0.82
in-5ce2eb71771b429f,,ensuring,Hard,Apply,0.342,Very Low,BERT (standalone),0.84,0.82
in-5ce2eb71771b429f,,Deliver solutions for,Hard,Apply,0.442,Low,BERT (standalone),0.79,0.82
in-5ce2eb71771b429f,,Work hand in hand with other internal,Hard,Apply,0.46,Low,BERT (standalone),0.65,0.82
in-5ce2eb71771b429f,,derivate requirements for the applications,Hard,Apply,0.485,Low,BERT (standalone),0.83,0.82
in-fdb767bd9c1ff1b1,,work in a proactive way,Soft,N/A,0.637,Medium,LLM,0.71,0.92
in-fdb767bd9c1ff1b1,,work in a dynamic way,Soft,N/A,0.636,Medium,LLM,0.7,0.92
in-fdb767bd9c1ff1b1,,work in an autonomous way,Soft,N/A,0.639,Medium,LLM,0.73,0.92
in-fdb767bd9c1ff1b1,,analyze structures,Soft,N/A,0.656,Medium,LLM,0.86,0.92
in-fdb767bd9c1ff1b1,,organize effectively,Soft,N/A,0.66,Medium,LLM,0.89,0.92
in-fdb767bd9c1ff1b1,,prioritize tasks,Soft,N/A,0.652,Medium,LLM,0.83,0.92
in-fdb767bd9c1ff1b1,,communicate effectively,Soft,N/A,0.904,Very High,BERT+LLM,0.9,0.92
