skill,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
ensure alignment of configurations with regulatory standards,1,0.639,DEC03,Routine Maintenance Coding,Decline,-0.3,0.12094636,0.12094636,0.10688896,0.10315144,0.014057405,WEF06,ONET05,McKinsey_FutureOfWork_2023,0.0
ensure alignment of converted data with business objectives,1,0.634,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.20129439,0.20129439,0.14205423,0.113007545,0.059240162,DEC01,WEF02,ESCO_v1.2_2024,0.0
ensure alignment of converted data with operational accuracy,1,0.634,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.14337727,0.14337727,0.03444752,0.023290526,0.10892975,WEF02,ESCO02,WEF_FutureOfJobs_2023,0.0
ensure alignment of converted data with regulatory standards,1,0.634,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.17742589,0.17742589,0.088686205,0.08100281,0.088739686,WEF05,ESCO02,WEF_FutureOfJobs_2023,0.0
ensure alignment of product rules with operational accuracy,1,0.634,DEC03,Routine Maintenance Coding,Decline,-0.3,0.08864189,0.08864189,0.08487357,0.06520074,0.0037683174,ESCO02,ONET05,McKinsey_FutureOfWork_2023,0.0
ensure availability of platform,1,0.837,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.23892787,0.23892787,0.20343976,0.18929058,0.035488114,WEF05,ONET02,WEF_FutureOfJobs_2025,0.0
ensure alignment of product rules with regulatory standards,1,0.634,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.14758079,0.14758079,0.134627,0.12068349,0.012953788,WEF05,DEC03,ESCO_v1.2_2024,0.0
ensure alignment on quality standards for,1,0.668,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.19881597,0.19881597,0.16272475,0.10595754,0.036091223,DEC03,ESCO02,ONET_BrightOutlook_2024,0.0
ensure alignment with business objectives,1,0.868,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.2735387,0.2735387,0.19405912,0.18378195,0.07947959,ESCO01,MCK02,ESCO_v1.2_2024,0.0
ensure all details are captured accurately,1,0.542,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.18996158,0.18996158,0.10035163,0.059949066,0.08960995,DEC03,MCK02,WEF_FutureOfJobs_2023,0.0
ensure all transactions flow through our front to back systems,1,0.642,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.27052322,0.27052322,0.25821316,0.15881579,0.012310058,ONET06,DEC03,ONET_BrightOutlook_2024,0.0
Ensure API design,1,0.689,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16169113,0.16169113,0.11784775,0.10790133,0.04384338,ONET03,ONET01,McKinsey_FutureOfWork_2023,0.0
ensure API design within API Gold Standard guidelines,1,0.727,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16650724,0.16650724,0.15250778,0.13399781,0.013999462,DEC02,ONET03,McKinsey_FutureOfWork_2023,0.0
ensure API enhancements within API Gold Standard guidelines,1,0.645,DEC03,Routine Maintenance Coding,Decline,-0.3,0.17363775,0.17363775,0.10684628,0.101793826,0.06679147,DEC02,MCK02,McKinsey_FutureOfWork_2023,0.0
ensure appropriate tool usage,1,0.761,DEC03,Routine Maintenance Coding,Decline,-0.3,0.23700342,0.23700342,0.18887553,0.18079042,0.04812789,MCK01,MCK02,McKinsey_FutureOfWork_2023,0.0
ensure audit readiness,1,0.884,DEC03,Routine Maintenance Coding,Decline,-0.3,0.1970936,0.1970936,0.17732367,0.1627853,0.019769937,WEF03,ESCO02,McKinsey_FutureOfWork_2023,0.0
ensure auditable access management,1,1.0,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20310155,0.20310155,0.14106575,0.13527025,0.0620358,WEF03,DEC01,ONET_BrightOutlook_2024,0.0
ensure coordination of service providers,1,0.638,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.20841707,0.20841707,0.20656696,0.19811502,0.0018501133,ONET02,ONET06,WEF_FutureOfJobs_2025,0.0
ensure data accuracy,1,0.656,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.2037392,0.2037392,0.088299155,0.07172284,0.11544004,WEF02,DEC03,WEF_FutureOfJobs_2023,0.0
ensure data consistency,1,0.771,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.19213805,0.19213805,0.11063623,0.092143744,0.08150182,DEC03,ONET02,WEF_FutureOfJobs_2023,0.0
ensure new software releases,1,0.642,DEC03,Routine Maintenance Coding,Decline,-0.3,0.29602006,0.29602006,0.21945955,0.17249289,0.07656051,DEC02,ONET01,McKinsey_FutureOfWork_2023,0.0
ensure integration between reporting,1,0.724,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.17833999,0.17833999,0.12992549,0.1292289,0.0484145,MCK02,WEF02,WEF_FutureOfJobs_2023,0.0
ensure integration of service providers,1,0.637,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23847838,0.23847838,0.23818772,0.17586738,0.00029066205,WEF04,WEF05,ONET_BrightOutlook_2024,0.0
ensure integrity of applications,1,0.727,DEC03,Routine Maintenance Coding,Decline,-0.3,0.21797712,0.21797712,0.2112582,0.17685772,0.0067189187,ONET02,ONET06,McKinsey_FutureOfWork_2023,0.0
ensure integrity of cost accounting data,1,0.92,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.1649274,0.1649274,0.103464544,0.102062695,0.06146285,ESCO02,ONET06,WEF_FutureOfJobs_2023,0.0
ensure integrity of information,1,0.973,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.16591504,0.16591504,0.15981033,0.1454391,0.0061047077,DEC01,DEC03,ONET_BrightOutlook_2024,0.0
ensure integrity of management accounting data,1,0.711,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.2170493,0.2170493,0.19596519,0.13493286,0.021084115,ONET02,ESCO01,WEF_FutureOfJobs_2023,0.0
ensure integrity of sector data resources,1,1.0,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26422796,0.26422796,0.2124501,0.18805565,0.051777855,DEC01,WEF03,ONET_BrightOutlook_2024,0.0
ensure integrity of systems,1,0.938,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.23153536,0.23153536,0.22946829,0.20412573,0.0020670742,ONET02,DEC03,ONET_BrightOutlook_2024,0.0
ensure intuitive interaction,1,0.681,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.17235169,0.17235169,0.1260828,0.12422164,0.046268895,ONET03,MCK02,WEF_FutureOfJobs_2025,0.0
ensure mobile parity,1,1.0,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.07662574,0.07662574,0.069288306,0.06870822,0.007337436,ONET06,WEF04,WEF_FutureOfJobs_2025,0.0
ensure mutually beneficial,1,0.689,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.1581277,0.1581277,0.13791525,0.1291374,0.020212442,MCK02,WEF07,WEF_FutureOfJobs_2025,0.0
ensure operational efficiency,1,0.851,DEC03,Routine Maintenance Coding,Decline,-0.3,0.19577539,0.19577539,0.17251986,0.1526736,0.023255527,WEF06,ONET02,McKinsey_FutureOfWork_2023,0.0
ensure information is accurate,1,0.87,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.19484916,0.19484916,0.09414694,0.06758689,0.100702226,DEC03,WEF07,WEF_FutureOfJobs_2023,0.0
ensure optimal network performance,1,1.0,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.08743085,0.08743085,0.042873602,0.0342169,0.044557247,ONET06,WEF04,ONET_BrightOutlook_2024,0.0
ensure our ERP,1,0.666,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2065582,0.2065582,0.15314987,0.1346571,0.053408325,ONET02,DEC03,McKinsey_FutureOfWork_2025,0.0
ensure performance,1,1.0,DEC03,Routine Maintenance Coding,Decline,-0.3,0.15523037,0.15523037,0.13679771,0.09005057,0.018432662,ONET02,ONET05,McKinsey_FutureOfWork_2023,0.0
ensure performance optimization,1,0.855,DEC03,Routine Maintenance Coding,Decline,-0.3,0.123023555,0.123023555,0.10977668,0.07145068,0.0132468715,ONET02,DEC02,McKinsey_FutureOfWork_2023,0.0
ensure productive processes,1,0.64,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.25744504,0.25744504,0.25361246,0.23958732,0.0038325787,DEC03,MCK04,McKinsey_FutureOfWork_2025,0.0
ensure products work effectively,1,0.675,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16168933,0.16168933,0.103672035,0.08692546,0.05801729,MCK02,ONET05,McKinsey_FutureOfWork_2023,0.0
ensure project performance,1,0.665,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.24783237,0.24783237,0.21173216,0.1526686,0.03610021,DEC03,MCK02,ESCO_v1.2_2024,0.0
ensure projects are rolled out to learners effectively,1,0.915,DEC03,Routine Maintenance Coding,Decline,-0.3,0.29776037,0.29776037,0.2883998,0.2529107,0.009360582,WEF08,MCK02,McKinsey_FutureOfWork_2023,0.0
ensure proper curation of data,1,0.706,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1728768,0.1728768,0.169508,0.114114515,0.0033688098,DEC01,WEF02,ONET_BrightOutlook_2024,0.0
ensure proper ingestion of data,1,0.997,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.2450158,0.2450158,0.16602753,0.12517264,0.07898827,ONET02,WEF02,WEF_FutureOfJobs_2023,0.0
ensure proper storage of data,1,0.705,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.18364085,0.18364085,0.16829501,0.10643553,0.015345842,ONET02,DEC03,WEF_FutureOfJobs_2023,0.0
ensure integration between financial measurement systems,1,0.992,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.25371343,0.25371343,0.20773931,0.20140937,0.04597412,WEF05,ONET06,ONET_BrightOutlook_2024,0.0
ensure high-quality data pipelines,1,0.761,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.26159945,0.26159945,0.22669335,0.20089802,0.034906104,ONET02,DEC03,WEF_FutureOfJobs_2025,0.0
ensure data integrity,1,1.0,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.230318,0.230318,0.21493499,0.17900671,0.015383005,ONET02,DEC03,WEF_FutureOfJobs_2023,0.0
ensure efficient processes,1,0.748,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20572518,0.20572518,0.18493722,0.16321777,0.020787954,MCK01,DEC03,ONET_BrightOutlook_2024,0.0
ensure data is readily accessible,1,0.717,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.28750888,0.28750888,0.1889566,0.15252413,0.09855227,ONET02,DEC03,WEF_FutureOfJobs_2023,0.0
ensure data is stored accurately,1,0.987,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.21924013,0.21924013,0.09449512,0.08741748,0.12474501,ONET02,WEF02,WEF_FutureOfJobs_2023,0.0
ensure data quality,2,1.0,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.17001916,0.17001916,0.16618569,0.14089945,0.0038334727,DEC01,ONET05,ONET_BrightOutlook_2024,0.0
ensure data security,1,0.792,WEF03,Cybersecurity,Strong_Growth,0.9,0.26122615,0.26122615,0.23023468,0.20734957,0.030991465,DEC01,ONET02,WEF_FutureOfJobs_2025,0.0
ensure delightful interaction,1,0.682,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.211057,0.211057,0.19278091,0.17753115,0.018276095,WEF07,ONET03,McKinsey_FutureOfWork_2025,0.0
ensure delivery of high-quality mobile applications,1,0.71,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.20236935,0.20236935,0.17596357,0.14729367,0.026405782,ONET05,DEC02,WEF_FutureOfJobs_2025,0.0
ensure delivery of project,1,0.632,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24917534,0.24917534,0.23523727,0.13620837,0.013938069,ESCO01,DEC03,McKinsey_FutureOfWork_2025,0.0
ensure effective reporting,1,0.932,DEC03,Routine Maintenance Coding,Decline,-0.3,0.17897089,0.17897089,0.1444862,0.12701838,0.034484684,DEC01,MCK02,McKinsey_FutureOfWork_2023,0.0
ensure efficiency,1,0.641,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.19702744,0.19702744,0.18935795,0.15344809,0.0076694936,MCK05,DEC03,WEF_FutureOfJobs_2025,0.0
ensure efficient delivery,1,0.64,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.13613164,0.13613164,0.12672123,0.11868298,0.009410411,WEF05,WEF04,McKinsey_FutureOfWork_2025,0.0
ensure efficient distribution,1,0.645,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.083123535,0.083123535,0.056122188,0.05058428,0.027001347,ONET02,ONET06,WEF_FutureOfJobs_2025,0.0
ensure end-to-end project delivery,1,0.706,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.27947676,0.27947676,0.22556008,0.20486784,0.053916678,ESCO01,DEC03,McKinsey_FutureOfWork_2025,0.0
ensure high quality distribution,1,0.638,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.1415835,0.1415835,0.10402997,0.09880667,0.037553534,ONET02,DEC03,ONET_BrightOutlook_2024,0.0
ensure equipment is functioning at optimal level,1,0.749,DEC03,Routine Maintenance Coding,Decline,-0.3,0.19831398,0.19831398,0.15521508,0.12100998,0.043098897,MCK05,DEC01,McKinsey_FutureOfWork_2023,0.0
ensure equipment is operational,1,1.0,DEC03,Routine Maintenance Coding,Decline,-0.3,0.23366532,0.23366532,0.16752727,0.16579372,0.066138044,DEC01,WEF04,McKinsey_FutureOfWork_2023,0.0
ensure equipment runs efficiently,1,0.712,DEC03,Routine Maintenance Coding,Decline,-0.3,0.19386615,0.19386615,0.1145543,0.10329635,0.07931185,ONET02,DEC01,McKinsey_FutureOfWork_2023,0.0
ensure equipment runs in line with GMP standards,1,0.702,DEC03,Routine Maintenance Coding,Decline,-0.3,0.11705958,0.11705958,0.10815537,0.1048587,0.008904211,ESCO02,WEF04,McKinsey_FutureOfWork_2023,0.0
ensure equipment runs safely,1,1.0,DEC03,Routine Maintenance Coding,Decline,-0.3,0.13731043,0.13731043,0.09832203,0.08809549,0.038988404,MCK01,DEC01,McKinsey_FutureOfWork_2023,0.0
ensure fast interaction,1,0.674,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.1669876,0.1669876,0.13067104,0.099785544,0.03631656,WEF07,ONET03,McKinsey_FutureOfWork_2025,0.0
ensure features are accessible,1,1.0,DEC03,Routine Maintenance Coding,Decline,-0.3,0.25083232,0.25083232,0.11133116,0.10828377,0.13950115,WEF07,MCK02,McKinsey_FutureOfWork_2023,0.0
ensure financial control,1,0.877,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.18775176,0.18775176,0.10796261,0.10445355,0.07978915,MCK05,ONET02,ONET_BrightOutlook_2024,0.0
ensure governance of service providers,1,0.636,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.19672228,0.19672228,0.16921885,0.1598045,0.02750343,WEF04,ONET02,ONET_BrightOutlook_2024,0.0
ensure high -quality,1,0.695,DEC03,Routine Maintenance Coding,Decline,-0.3,0.1803235,0.1803235,0.14832895,0.13807315,0.03199455,ONET05,DEC02,McKinsey_FutureOfWork_2023,0.0
ensure high performance,1,0.66,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19370002,0.19370002,0.1855776,0.15335032,0.008122414,DEC03,DEC02,ONET_BrightOutlook_2024,0.0
excel in delivery,1,0.678,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.18682002,0.18682002,0.14784381,0.13387929,0.038976207,ESCO02,ONET03,WEF_FutureOfJobs_2023,0.0
ensuring seamless integration,1,0.485,DEC03,Routine Maintenance Coding,Decline,-0.3,0.19646014,0.19646014,0.18791094,0.17349522,0.0085491985,MCK02,DEC02,McKinsey_FutureOfWork_2023,0.0
excitement,1,0.544,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.14909875,0.14909875,0.14093934,0.14004864,0.008159414,DEC03,DEC02,ONET_BrightOutlook_2024,0.0
execute unit tests,1,0.803,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.26262912,0.26262912,0.080006234,0.06883233,0.18262288,WEF03,DEC03,ONET_BrightOutlook_2024,0.0
explosivity to a game,1,0.488,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.14995316,0.14995316,0.092667595,0.06982702,0.057285562,MCK05,WEF01,ONET_BrightOutlook_2024,0.0
express concerns,1,0.639,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18733299,0.18733299,0.18703844,0.15995114,0.00029455125,MCK04,DEC02,McKinsey_FutureOfWork_2025,0.0
express ideas,1,0.633,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.23221056,0.23221056,0.22849649,0.19170015,0.0037140697,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.0
express questions,1,0.641,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.19430497,0.19430497,0.13961594,0.12979442,0.054689035,ONET03,MCK01,McKinsey_FutureOfWork_2025,0.0
external law enforcement partners,1,0.503,WEF03,Cybersecurity,Strong_Growth,0.9,0.20113815,0.20113815,0.18937683,0.18753554,0.011761323,WEF07,MCK02,WEF_FutureOfJobs_2025,0.0
eye for detail,1,0.55,DEC03,Routine Maintenance Coding,Decline,-0.3,0.112480484,0.112480484,0.08821417,0.080397956,0.024266317,MCK04,ESCO01,McKinsey_FutureOfWork_2023,0.0
eye on,1,0.315,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.11849624,0.11849624,0.11575432,0.06658497,0.002741918,MCK04,WEF07,WEF_FutureOfJobs_2025,0.0
facilitate change process,1,0.887,DEC03,Routine Maintenance Coding,Decline,-0.3,0.2737389,0.2737389,0.24526927,0.20669508,0.028469622,MCK02,MCK03,McKinsey_FutureOfWork_2023,0.0
faculty,1,0.489,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26042834,0.26042834,0.21598828,0.18456885,0.04444006,MCK03,MCK02,ONET_BrightOutlook_2024,0.0
fantastic,1,0.325,DEC03,Routine Maintenance Coding,Decline,-0.3,0.077892736,0.077892736,0.06724628,0.027829388,0.010646455,DEC02,ONET02,McKinsey_FutureOfWork_2023,0.0
fast -moving environment,1,0.476,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.2263194,0.2263194,0.16548797,0.15282288,0.060831428,MCK05,DEC03,WEF_FutureOfJobs_2025,0.0
fast -paced environments,1,0.487,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.25521606,0.25521606,0.21266732,0.20269212,0.042548746,WEF07,DEC03,ONET_BrightOutlook_2024,0.0
fibre cabling,1,0.431,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.15090379,0.15090379,0.13032846,0.105866365,0.02057533,ONET03,DEC02,WEF_FutureOfJobs_2025,0.0
file documents,1,0.671,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.25331172,0.25331172,0.21064581,0.20131196,0.042665914,ONET02,ONET06,WEF_FutureOfJobs_2023,0.0
filing,1,0.5,DEC03,Routine Maintenance Coding,Decline,-0.3,0.23279124,0.23279124,0.21794112,0.16862652,0.014850125,DEC01,MCK02,McKinsey_FutureOfWork_2023,0.0
fill-in for shifts,1,0.631,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.27440542,0.27440542,0.17759115,0.14352389,0.096814275,DEC03,MCK01,WEF_FutureOfJobs_2023,0.0
film,1,0.512,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.18987803,0.18987803,0.11994725,0.11402172,0.069930784,WEF07,ONET06,ONET_BrightOutlook_2024,0.0
Financial,1,0.487,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.28348082,0.28348082,0.2607567,0.20873894,0.022724122,WEF05,ONET02,ONET_BrightOutlook_2024,0.0
find solutions,2,0.8485,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.2529096,0.2529096,0.12844557,0.12827107,0.124464035,ESCO01,DEC03,McKinsey_FutureOfWork_2025,0.0
explore new plugins,1,0.686,DEC02,Legacy Web Development,Decline,-0.4,0.28486502,0.28486502,0.19939412,0.18680173,0.0854709,DEC03,ONET02,Expert_consensus,0.0
explore new perspectives,1,0.639,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.20377482,0.20377482,0.19901022,0.19353552,0.0047646016,MCK04,MCK05,McKinsey_FutureOfWork_2025,0.0
exploit actionable intelligence,1,0.578,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.29359525,0.29359525,0.23304152,0.18149467,0.06055373,WEF01,WEF03,WEF_FutureOfJobs_2025,0.0
expand intellectual properties,1,0.598,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2554794,0.2554794,0.23920266,0.2169478,0.016276732,WEF07,DEC02,McKinsey_FutureOfWork_2025,0.0
execute vision,1,0.652,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.14407533,0.14407533,0.13721517,0.11800655,0.006860167,MCK01,WEF01,WEF_FutureOfJobs_2025,0.0
executed.,1,0.453,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.109295174,0.109295174,0.095997535,0.079182774,0.01329764,DEC02,DEC03,ONET_BrightOutlook_2024,0.0
executing,1,0.511,DEC03,Routine Maintenance Coding,Decline,-0.3,0.117578454,0.117578454,0.09102581,0.08898483,0.026552647,ONET02,DEC01,McKinsey_FutureOfWork_2023,0.0
execution,2,0.5105,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16017345,0.16017345,0.15955508,0.14099528,0.0006183684,ONET02,DEC01,McKinsey_FutureOfWork_2023,0.0
execution of,1,0.496,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.124464884,0.124464884,0.11773274,0.075335756,0.0067321435,ONET02,DEC03,McKinsey_FutureOfWork_2025,0.0
exercise,1,0.38,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.10640289,0.10640289,0.09776734,0.088810734,0.008635551,DEC03,DEC01,WEF_FutureOfJobs_2025,0.0
exercise sound judgement,1,0.663,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.14081302,0.14081302,0.06390368,0.04787714,0.07690934,MCK04,DEC01,WEF_FutureOfJobs_2025,0.0
expand campus network,1,0.784,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.16422278,0.16422278,0.12907837,0.115245715,0.035144404,MCK02,DEC02,WEF_FutureOfJobs_2025,0.0
expand into new geographies,1,0.72,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1260407,0.1260407,0.09076079,0.08108231,0.035279907,DEC02,DEC03,ONET_BrightOutlook_2024,0.0
explain solutions,1,0.641,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.26267383,0.26267383,0.18115732,0.12751852,0.081516504,DEC03,ONET06,McKinsey_FutureOfWork_2025,0.0
expand into new segments,1,0.716,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.09189895,0.09189895,0.08606158,0.079048924,0.005837366,MCK03,MCK05,ESCO_v1.2_2024,0.0
expand knowledge,1,0.544,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.24364585,0.24364585,0.22612359,0.20622033,0.01752226,MCK02,MCK03,WEF_FutureOfJobs_2025,0.0
expanding,1,0.541,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.19312064,0.19312064,0.13724388,0.10951096,0.05587676,DEC03,MCK03,WEF_FutureOfJobs_2025,0.0
expedite completion,1,0.645,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.0968053,0.0968053,0.08623906,0.07043007,0.010566235,WEF07,WEF01,McKinsey_FutureOfWork_2025,0.0
experienced,4,0.3755,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.23120904,0.23120904,0.17904645,0.13381626,0.052162588,MCK05,DEC02,McKinsey_FutureOfWork_2025,0.0
experiment,1,0.637,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.078713864,0.078713864,0.0753777,0.05799958,0.0033361614,MCK05,ONET03,ONET_BrightOutlook_2024,0.0
experiment with ideas,1,0.635,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.17224722,0.17224722,0.16566299,0.13824914,0.006584227,MCK04,MCK02,WEF_FutureOfJobs_2025,0.0
expert engineering judgement,1,0.544,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.26840582,0.26840582,0.24916965,0.23392606,0.019236177,WEF07,MCK02,ESCO_v1.2_2024,0.0
fine -tune,1,0.546,DEC03,Routine Maintenance Coding,Decline,-0.3,0.13855855,0.13855855,0.10069433,0.080131516,0.037864223,MCK05,MCK03,McKinsey_FutureOfWork_2023,0.0
fine-tune large language models for new domains,1,0.59,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.22606456,0.22606456,0.179789,0.16311112,0.046275556,DEC03,DEC02,WEF_FutureOfJobs_2025,0.0
fine-tune visual language models,1,0.595,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.24296811,0.24296811,0.1759423,0.16670732,0.06702581,DEC03,WEF07,WEF_FutureOfJobs_2025,0.0
fostering trusted,1,0.513,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.21166782,0.21166782,0.1971758,0.17581256,0.01449202,MCK02,MCK03,WEF_FutureOfJobs_2025,0.0
foster inclusion,1,0.639,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.2162953,0.2162953,0.17551097,0.14300159,0.04078433,MCK05,WEF07,McKinsey_FutureOfWork_2025,0.0
foster innovative solutions,1,0.643,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.28661132,0.28661132,0.26246926,0.25478902,0.024142057,WEF07,MCK05,McKinsey_FutureOfWork_2025,0.0
foster internal relationships,1,0.673,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.21778473,0.21778473,0.18494685,0.15500027,0.032837883,MCK05,WEF07,McKinsey_FutureOfWork_2025,0.0
foster laughter in daily tasks,1,0.63,DEC03,Routine Maintenance Coding,Decline,-0.3,0.22741902,0.22741902,0.18074046,0.12607159,0.046678558,MCK05,MCK03,McKinsey_FutureOfWork_2023,0.0
foster relationships,1,0.718,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.20386305,0.20386305,0.16429608,0.14711975,0.03956698,MCK05,WEF07,McKinsey_FutureOfWork_2025,0.0
foster transparent design culture,1,0.912,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2972856,0.2972856,0.27119955,0.25498062,0.026086032,MCK02,DEC02,ONET_BrightOutlook_2024,0.0
fostering a productive,1,0.497,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.2835844,0.2835844,0.27623698,0.2667453,0.007347405,MCK02,MCK05,McKinsey_FutureOfWork_2025,0.0
fostering open,1,0.529,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.20452252,0.20452252,0.15434639,0.13987441,0.05017613,MCK05,WEF07,McKinsey_FutureOfWork_2025,0.0
friendly,1,0.452,DEC02,Legacy Web Development,Decline,-0.4,0.09990379,0.09990379,0.09907092,0.08099885,0.0008328706,DEC03,MCK05,Expert_consensus,0.0
foster culture of curiosity,1,0.786,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.23806342,0.23806342,0.1548605,0.15115663,0.08320293,WEF08,MCK03,WEF_FutureOfJobs_2025,0.0
friendly manner,1,0.462,DEC03,Routine Maintenance Coding,Decline,-0.3,0.08115641,0.08115641,0.05357813,0.052633304,0.02757828,ONET02,MCK02,McKinsey_FutureOfWork_2023,0.0
