job_id,date_posted,knowledge,confidence_score,confidence_tier,source
in-bc3b380ce792d5ca,11/26/2025,analytics tools,0.846,High,BERT+LLM
in-bc3b380ce792d5ca,11/26/2025,voice,0.796,Medium High,BERT+LLM
in-bc3b380ce792d5ca,11/26/2025,AI-related products,0.75,Medium High,LLM
in-bc3b380ce792d5ca,11/26/2025,startup environments,0.75,Medium High,LLM
in-bc3b380ce792d5ca,11/26/2025,Behance,0.75,Medium High,LLM
in-bc3b380ce792d5ca,11/26/2025,Dribbble,0.75,Medium High,LLM
in-bc3b380ce792d5ca,11/26/2025,product design,0.508,Medium Low,BERT (standalone)
in-bc3b380ce792d5ca,11/26/2025,workflow,0.558,Medium Low,BERT (standalone)
in-bc3b380ce792d5ca,11/26/2025,real,0.559,Medium Low,BERT (standalone)
in-bc3b380ce792d5ca,11/26/2025,AI -related,0.458,Low,BERT (standalone)
in-6e223169af31c1d5,11/25/2025,Frostbite,0.75,Medium High,LLM
in-6e223169af31c1d5,11/25/2025,architectural design,0.554,Medium Low,BERT (standalone)
in-46a4a379ed98e4fa,11/22/2025,UX/UI design,0.75,Medium High,LLM
in-2a06ebdddc3862f0,12/2/2025,computing systems,0.75,Medium High,LLM
in-0f5b4f40945c1175,8/20/2025,Mission Systems,0.75,Medium High,LLM
in-0f5b4f40945c1175,8/20/2025,Autonomous Platforms,0.75,Medium High,LLM
in-0f5b4f40945c1175,8/20/2025,Collaborative Platforms,0.75,Medium High,LLM
in-0f5b4f40945c1175,8/20/2025,ITAR Compliance,0.75,Medium High,LLM
in-0f5b4f40945c1175,8/20/2025,NV1 clearance,0.75,Medium High,LLM
in-0f5b4f40945c1175,8/20/2025,Defence,0.75,Medium High,LLM
in-0f5b4f40945c1175,8/20/2025,National Security,0.75,Medium High,LLM
in-e5b64b62be0c4921,11/21/2025,Figma,0.852,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,FigJam,0.851,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,Miro,0.849,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,usability principles,0.849,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,information architecture,0.849,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,visual hierarchy,0.847,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,interaction design patterns,0.842,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,SaaS products,0.815,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,design systems,0.849,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,travel platform,0.75,Medium High,LLM
in-e5b64b62be0c4921,11/21/2025,search and booking,0.781,Medium High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,trip management,0.847,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,traveler support,0.826,High,BERT+LLM
in-e5b64b62be0c4921,11/21/2025,end,0.511,Medium Low,BERT (standalone)
in-e5b64b62be0c4921,11/21/2025,constant,0.526,Medium Low,BERT (standalone)
in-e5b64b62be0c4921,11/21/2025,"validation,",0.523,Medium Low,BERT (standalone)
in-e5b64b62be0c4921,11/21/2025,heuristic reviews,0.537,Medium Low,BERT (standalone)
in-e5b64b62be0c4921,11/21/2025,"discovery,",0.451,Low,BERT (standalone)
in-e5b64b62be0c4921,11/21/2025,remote workshop tools,0.491,Low,BERT (standalone)
in-e5b64b62be0c4921,11/21/2025,mobile),0.426,Low,BERT (standalone)
in-e5b64b62be0c4921,11/21/2025,"business goals and metrics,",0.467,Low,BERT (standalone)
in-e5b64b62be0c4921,11/21/2025,tech constraints,0.535,Medium Low,BERT (standalone)
in-e5b64b62be0c4921,11/21/2025,English,0.548,Medium Low,BERT (standalone)
in-5ec091384b680c77,11/17/2025,copyright registrations,0.805,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,ownership splits,0.78,Medium High,BERT+LLM
in-5ec091384b680c77,11/17/2025,PRO,0.843,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,music publishing,0.849,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,collective rights management,0.85,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,copyright operations,0.851,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,copyright registration,0.848,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,rights ownership,0.851,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,royalty distribution,0.837,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,CIS,0.849,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,CWR,0.846,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,ISWC,0.841,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,IPI,0.841,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,music metadata standards,0.849,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,issue tracking,0.85,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,audit processes,0.819,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,ICE copyright systems,0.784,Medium High,BERT+LLM
in-5ec091384b680c77,11/17/2025,CWR-based ingestion workflows,0.75,Medium High,LLM
in-5ec091384b680c77,11/17/2025,repertoire conflict resolution processes,0.75,Medium High,LLM
in-5ec091384b680c77,11/17/2025,BI tools,0.75,Medium High,LLM
in-5ec091384b680c77,11/17/2025,Power BI,0.843,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,Tableau,0.843,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,SQL,0.851,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,process improvement,0.85,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,quality assurance,0.844,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,global PRO landscapes,0.808,High,BERT+LLM
in-5ec091384b680c77,11/17/2025,international affiliations,0.75,Medium High,LLM
in-5ec091384b680c77,11/17/2025,global,0.507,Medium Low,BERT (standalone)
in-5ec091384b680c77,11/17/2025,international,0.36,Very Low,BERT (standalone)
in-f0737e04c7530edb,11/28/2025,Autonomous Vehicle Systems,0.75,Medium High,LLM
in-f0737e04c7530edb,11/28/2025,underground hard-rock mining industry,0.75,Medium High,LLM
in-f0737e04c7530edb,11/28/2025,autonomous underground mining vehicles,0.75,Medium High,LLM
in-f0737e04c7530edb,11/28/2025,GUI software development,0.75,Medium High,LLM
in-f0737e04c7530edb,11/28/2025,robotic mining,0.75,Medium High,LLM
in-26bf6754a1324614,10/28/2025,Narrative Design,0.75,Medium High,LLM
in-26bf6754a1324614,10/28/2025,Game Design & Production,0.75,Medium High,LLM
in-977cc68b23fca00d,11/18/2025,mobile live operations,0.75,Medium High,LLM
in-977cc68b23fca00d,11/18/2025,Steam live operations,0.832,High,BERT+LLM
in-977cc68b23fca00d,11/18/2025,event cycles,0.846,High,BERT+LLM
in-977cc68b23fca00d,11/18/2025,A/B tests,0.75,Medium High,LLM
in-977cc68b23fca00d,11/18/2025,patch pipelines,0.849,High,BERT+LLM
in-977cc68b23fca00d,11/18/2025,in-game economy,0.75,Medium High,LLM
in-977cc68b23fca00d,11/18/2025,F2P mobile production,0.778,Medium High,BERT+LLM
in-977cc68b23fca00d,11/18/2025,rapid game development production,0.821,High,BERT+LLM
in-977cc68b23fca00d,11/18/2025,simulation games,0.75,Medium High,LLM
in-977cc68b23fca00d,11/18/2025,casual games,0.75,Medium High,LLM
in-977cc68b23fca00d,11/18/2025,narrative-driven games,0.801,High,BERT+LLM
in-977cc68b23fca00d,11/18/2025,mobile,0.559,Medium Low,BERT (standalone)
in-977cc68b23fca00d,11/18/2025,"B tests,",0.539,Medium Low,BERT (standalone)
in-977cc68b23fca00d,11/18/2025,live operations,0.558,Medium Low,BERT (standalone)
in-977cc68b23fca00d,11/18/2025,F2P mobile.,0.517,Medium Low,BERT (standalone)
in-977cc68b23fca00d,11/18/2025,"simulation,",0.555,Medium Low,BERT (standalone)
in-977cc68b23fca00d,11/18/2025,"casual, or",0.527,Medium Low,BERT (standalone)
in-92f8d500cabd9354,10/30/2025,Residential Heating,0.801,High,BERT+LLM
in-92f8d500cabd9354,10/30/2025,Commercial Heating,0.848,High,BERT+LLM
in-92f8d500cabd9354,10/30/2025,CPD,0.814,High,BERT+LLM
in-92f8d500cabd9354,10/30/2025,HVAC,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,BMS,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,M+E,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,ESG strategy,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,Net Zero,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,system solutions,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,pre-sales,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,post-sales,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,seminars,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,training,0.75,Medium High,LLM
in-92f8d500cabd9354,10/30/2025,"Residential,",0.559,Medium Low,BERT (standalone)
in-7563717e9b05f99c,2/21/2023,Roto,0.83,High,BERT+LLM
in-7563717e9b05f99c,2/21/2023,object tracks,0.75,Medium High,LLM
in-7563717e9b05f99c,2/21/2023,shot sculpting,0.75,Medium High,LLM
in-7563717e9b05f99c,2/21/2023,witness camera lineups,0.75,Medium High,LLM
in-7563717e9b05f99c,2/21/2023,photo lineups,0.75,Medium High,LLM
in-7563717e9b05f99c,2/21/2023,set geometry,0.75,Medium High,LLM
in-7563717e9b05f99c,2/21/2023,"MM,",0.289,Very Low,BERT (standalone)
in-7563717e9b05f99c,2/21/2023,object,0.387,Very Low,BERT (standalone)
in-9e438840493cd524,12/1/2025,Microsoft,0.847,High,BERT+LLM
in-9e438840493cd524,12/1/2025,open-source,0.75,Medium High,LLM
in-9e438840493cd524,12/1/2025,web standard technologies,0.84,High,BERT+LLM
in-9e438840493cd524,12/1/2025,ASP.NET Web Forms,0.824,High,BERT+LLM
in-9e438840493cd524,12/1/2025,ASP.NET MVC,0.842,High,BERT+LLM
in-9e438840493cd524,12/1/2025,CSS,0.846,High,BERT+LLM
in-9e438840493cd524,12/1/2025,HTML,0.842,High,BERT+LLM
in-9e438840493cd524,12/1/2025,JavaScript,0.844,High,BERT+LLM
in-9e438840493cd524,12/1/2025,jQuery,0.847,High,BERT+LLM
in-9e438840493cd524,12/1/2025,T-SQL,0.75,Medium High,LLM
in-9e438840493cd524,12/1/2025,Linux,0.845,High,BERT+LLM
in-9e438840493cd524,12/1/2025,SysOps,0.85,High,BERT+LLM
in-9e438840493cd524,12/1/2025,DevOps,0.844,High,BERT+LLM
in-9e438840493cd524,12/1/2025,Health,0.476,Low,BERT (standalone)
in-9e438840493cd524,12/1/2025,open,0.559,Medium Low,BERT (standalone)
in-9e438840493cd524,12/1/2025,ASP.NET,0.496,Low,BERT (standalone)
in-9e438840493cd524,12/1/2025,"Web Forms,",0.505,Medium Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,AutoCAD,0.852,High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,Revit,0.713,Medium High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,commercial design,0.75,Medium High,LLM
in-f7bdb497758a5bfa,10/14/2025,hospitality design,0.756,Medium High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,residential design,0.75,Medium High,LLM
in-f7bdb497758a5bfa,10/14/2025,building codes,0.75,Medium High,LLM
in-f7bdb497758a5bfa,10/14/2025,architectural specifications,0.849,High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,international building codes,0.845,High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,life safety code,0.842,High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,ADA requirements,0.772,Medium High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,programming,0.801,High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,planning,0.823,High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,building performance,0.824,High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,building systems,0.727,Medium High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,Civic/Justice,0.75,Medium High,LLM
in-f7bdb497758a5bfa,10/14/2025,Autodesk Revit,0.759,Medium High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,Illustrator,0.848,High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,Photoshop,0.847,High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,Microsoft Office,0.761,Medium High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,Google SketchUp,0.797,Medium High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,architecture,0.795,Medium High,BERT+LLM
in-f7bdb497758a5bfa,10/14/2025,"commercial,",0.54,Medium Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,design,0.552,Medium Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,professional degree,0.427,Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,bachelor’s degree,0.549,Medium Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,master’s degree,0.518,Medium Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,design process,0.501,Medium Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,current,0.542,Medium Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,Civic,0.496,Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,Justice,0.497,Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,"design discussions,",0.504,Medium Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,"idea generation,",0.48,Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,"collaboration,",0.374,Very Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,"drawing,",0.559,Medium Low,BERT (standalone)
in-f7bdb497758a5bfa,10/14/2025,modeling,0.557,Medium Low,BERT (standalone)
in-6b018084e7b9d5da,11/26/2025,Java,0.846,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,Azure,0.849,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,Terraform,0.849,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,Docker,0.848,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,Kubernetes,0.85,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,Terragrunt,0.849,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,DevOps practices,0.851,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,cloud provisioning,0.844,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,agile development processes,0.819,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,cloud technologies,0.85,High,BERT+LLM
in-6b018084e7b9d5da,11/26/2025,Behaviour-Driven Development (BDD),0.75,Medium High,LLM
in-6b018084e7b9d5da,11/26/2025,microservices,0.75,Medium High,LLM
in-6b018084e7b9d5da,11/26/2025,infrastructure management,0.559,Medium Low,BERT (standalone)
in-6b018084e7b9d5da,11/26/2025,best,0.548,Medium Low,BERT (standalone)
in-6b018084e7b9d5da,11/26/2025,Software Engineering,0.554,Medium Low,BERT (standalone)
in-6b018084e7b9d5da,11/26/2025,"programming,",0.446,Low,BERT (standalone)
in-6b018084e7b9d5da,11/26/2025,DevOps,0.559,Medium Low,BERT (standalone)
in-6b018084e7b9d5da,11/26/2025,Behaviour,0.559,Medium Low,BERT (standalone)
in-0273eacc4c259784,12/1/2025,Python,0.813,High,BERT+LLM
in-0273eacc4c259784,12/1/2025,SQLAlchemy,0.845,High,BERT+LLM
in-0273eacc4c259784,12/1/2025,Flask,0.849,High,BERT+LLM
in-0273eacc4c259784,12/1/2025,Paramiko,0.851,High,BERT+LLM
in-0273eacc4c259784,12/1/2025,Terraform,0.846,High,BERT+LLM
in-0273eacc4c259784,12/1/2025,Git,0.848,High,BERT+LLM
in-0273eacc4c259784,12/1/2025,Linux Command Line,0.754,Medium High,BERT+LLM
in-0273eacc4c259784,12/1/2025,RESTful software,0.75,Medium High,LLM
in-0273eacc4c259784,12/1/2025,Infrastructure as Code,0.75,Medium High,LLM
in-0273eacc4c259784,12/1/2025,software development life cycle,0.75,Medium High,LLM
in-0273eacc4c259784,12/1/2025,Infrastructure Automation,0.75,Medium High,LLM
in-0273eacc4c259784,12/1/2025,Paramiko)Location:,0.527,Medium Low,BERT (standalone)
in-0273eacc4c259784,12/1/2025,Python programming language,0.488,Low,BERT (standalone)
in-0273eacc4c259784,12/1/2025,software development,0.455,Low,BERT (standalone)
in-0273eacc4c259784,12/1/2025,Linux,0.559,Medium Low,BERT (standalone)
in-145f2060da39ba0c,11/28/2025,IT consultancy,0.75,Medium High,LLM
in-145f2060da39ba0c,11/28/2025,software design,0.75,Medium High,LLM
in-145f2060da39ba0c,11/28/2025,UI/UX,0.75,Medium High,LLM
in-145f2060da39ba0c,11/28/2025,user experience,0.797,Medium High,BERT+LLM
in-145f2060da39ba0c,11/28/2025,visual design,0.809,High,BERT+LLM
in-1aa4a0b399461233,11/28/2025,Python,0.852,High,BERT+LLM
in-1aa4a0b399461233,11/28/2025,Vue3.js,0.841,High,BERT+LLM
in-1aa4a0b399461233,11/28/2025,Angular,0.851,High,BERT+LLM
in-1aa4a0b399461233,11/28/2025,React,0.844,High,BERT+LLM
in-1aa4a0b399461233,11/28/2025,full-stack applications,0.75,Medium High,LLM
in-1aa4a0b399461233,11/28/2025,backend development,0.75,Medium High,LLM
in-1aa4a0b399461233,11/28/2025,frontend development,0.755,Medium High,BERT+LLM
in-1aa4a0b399461233,11/28/2025,backend and,0.508,Medium Low,BERT (standalone)
in-dbf53f01d734a046,11/27/2025,civil/building projects,0.772,Medium High,BERT+LLM
in-dbf53f01d734a046,11/27/2025,façade installation,0.834,High,BERT+LLM
in-dbf53f01d734a046,11/27/2025,Bachelor's,0.549,Medium Low,BERT (standalone)
in-2c2eec0cbf9d1bea,11/21/2025,Graphic Design,0.75,Medium High,LLM
in-2c2eec0cbf9d1bea,11/21/2025,Marketing,0.75,Medium High,LLM
in-2c2eec0cbf9d1bea,11/21/2025,Social Media,0.75,Medium High,LLM
in-2c2eec0cbf9d1bea,11/21/2025,Web,0.821,High,BERT+LLM
in-2c2eec0cbf9d1bea,11/21/2025,Email,0.833,High,BERT+LLM
in-2c2eec0cbf9d1bea,11/21/2025,Print Platforms,0.75,Medium High,LLM
in-2c2eec0cbf9d1bea,11/21/2025,Brand Identity,0.75,Medium High,LLM
in-2c2eec0cbf9d1bea,11/21/2025,Blue Jays baseball,0.75,Medium High,LLM
in-2c2eec0cbf9d1bea,11/21/2025,Jays,0.273,Very Low,BERT (standalone)
in-2c2eec0cbf9d1bea,11/21/2025,baseball.,0.258,Very Low,BERT (standalone)
in-2c2eec0cbf9d1bea,11/21/2025,social,0.387,Very Low,BERT (standalone)
in-2c2eec0cbf9d1bea,11/21/2025,"media,",0.398,Very Low,BERT (standalone)
in-2c2eec0cbf9d1bea,11/21/2025,largescale,0.364,Very Low,BERT (standalone)
in-2c2eec0cbf9d1bea,11/21/2025,ballpark,0.437,Low,BERT (standalone)
in-2c2eec0cbf9d1bea,11/21/2025,fan,0.395,Very Low,BERT (standalone)
in-790486ea483d0e81,10/22/2025,data journalism,0.75,Medium High,LLM
in-790486ea483d0e81,10/22/2025,Pulitzer Prize-winning journalism,0.75,Medium High,LLM
in-790486ea483d0e81,10/22/2025,digital news platforms,0.75,Medium High,LLM
in-790486ea483d0e81,10/22/2025,marketing solutions,0.75,Medium High,LLM
in-790486ea483d0e81,10/22/2025,newsroom operations,0.75,Medium High,LLM
in-bf740459fb629982,10/22/2025,advanced analytics,0.75,Medium High,LLM
in-bf740459fb629982,10/22/2025,DevOps principles,0.845,High,BERT+LLM
in-bf740459fb629982,10/22/2025,version control,0.845,High,BERT+LLM
in-bf740459fb629982,10/22/2025,MS Power Platform,0.841,High,BERT+LLM
in-bf740459fb629982,10/22/2025,Power BI,0.848,High,BERT+LLM
in-bf740459fb629982,10/22/2025,Power Apps,0.844,High,BERT+LLM
in-bf740459fb629982,10/22/2025,water sector,0.792,Medium High,BERT+LLM
in-bf740459fb629982,10/22/2025,digital transformation,0.75,Medium High,LLM
in-177cd08fe1621b56,11/28/2025,consumer channels,0.75,Medium High,LLM
in-177cd08fe1621b56,11/28/2025,trade channels,0.75,Medium High,LLM
in-177cd08fe1621b56,11/28/2025,publicity channels,0.75,Medium High,LLM
in-177cd08fe1621b56,11/28/2025,digital channels,0.75,Medium High,LLM
in-177cd08fe1621b56,11/28/2025,editorial calendar,0.75,Medium High,LLM
in-177cd08fe1621b56,11/28/2025,tourism industry,0.75,Medium High,LLM
in-177cd08fe1621b56,11/28/2025,North South body,0.75,Medium High,LLM
in-177cd08fe1621b56,11/28/2025,Good Friday Agreement,0.75,Medium High,LLM
in-694ef64200f32a8c,11/25/2025,FPS game,0.75,Medium High,LLM
in-694ef64200f32a8c,11/25/2025,vehicle assets,0.75,Medium High,LLM
in-694ef64200f32a8c,11/25/2025,hard-surface assets,0.75,Medium High,LLM
in-694ef64200f32a8c,11/25/2025,gameplay experience,0.75,Medium High,LLM
in-694ef64200f32a8c,11/25/2025,technical requirements,0.75,Medium High,LLM
in-694ef64200f32a8c,11/25/2025,realism,0.75,Medium High,LLM
in-694ef64200f32a8c,11/25/2025,performance,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,SOAR,0.842,High,BERT+LLM
in-c17222d58047ebf7,10/9/2025,malware,0.833,High,BERT+LLM
in-c17222d58047ebf7,10/9/2025,data breaches,0.792,Medium High,BERT+LLM
in-c17222d58047ebf7,10/9/2025,Generative AI,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,Automation,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,threat hunting,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,network telemetry,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,host-based telemetry,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,threat intelligence,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,threat detection rules,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,detection systems,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,security automation,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,digital evidence,0.75,Medium High,LLM
in-c17222d58047ebf7,10/9/2025,"infections,",0.287,Very Low,BERT (standalone)
in-ac857b2ebd29ad3e,11/14/2025,emerging digital assets,0.77,Medium High,BERT+LLM
in-ac857b2ebd29ad3e,11/14/2025,crypto exchanges,0.846,High,BERT+LLM
in-ac857b2ebd29ad3e,11/14/2025,emerging,0.557,Medium Low,BERT (standalone)
in-be17815b3add622d,7/16/2025,Java,0.75,Medium High,LLM
in-be17815b3add622d,7/16/2025,casino games,0.607,Medium,BERT+LLM
in-315f5b5c9490e7c0,11/26/2025,Ruby on Rails,0.699,Medium,BERT+LLM
in-315f5b5c9490e7c0,11/26/2025,B2B,0.618,Medium,BERT+LLM
in-315f5b5c9490e7c0,11/26/2025,APIs,0.75,Medium High,LLM
in-315f5b5c9490e7c0,11/26/2025,e-commerce,0.75,Medium High,LLM
in-315f5b5c9490e7c0,11/26/2025,Ruby,0.553,Medium Low,BERT (standalone)
in-08e9d95aa7ecab68,11/27/2025,Technology,0.836,High,BERT+LLM
in-08e9d95aa7ecab68,11/27/2025,Data,0.835,High,BERT+LLM
in-08e9d95aa7ecab68,11/27/2025,Digital functions,0.822,High,BERT+LLM
in-08e9d95aa7ecab68,11/27/2025,"IT,",0.554,Medium Low,BERT (standalone)
in-08e9d95aa7ecab68,11/27/2025,Bachelor’s degree,0.546,Medium Low,BERT (standalone)
in-8ab86e5df7ed8c8d,6/5/2025,Russian,0.75,Medium High,LLM
in-8ab86e5df7ed8c8d,6/5/2025,Localization,0.75,Medium High,LLM
in-8ab86e5df7ed8c8d,6/5/2025,Video Game QA Testing,0.75,Medium High,LLM
in-5b06bd83c6126d59,11/9/2025,web development,0.75,Medium High,LLM
in-5b06bd83c6126d59,11/9/2025,native app development,0.798,Medium High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Apple Services,0.75,Medium High,LLM
in-5b06bd83c6126d59,11/9/2025,Apple Media Products,0.847,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Apple TV App,0.75,Medium High,LLM
in-5b06bd83c6126d59,11/9/2025,Apple Music,0.674,Medium,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,App Store,0.695,Medium,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Podcasts,0.802,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Apple Books,0.73,Medium High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Human Interface Design,0.664,Medium,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Content Design,0.682,Medium,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,macOS,0.843,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Photoshop,0.846,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,After Effects,0.75,Medium High,LLM
in-5b06bd83c6126d59,11/9/2025,Sketch,0.852,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Swift,0.847,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,shell scripting,0.85,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Bash,0.852,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,ZSH,0.845,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,AppleScript,0.842,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,modern web frameworks,0.848,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,React,0.844,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,ECMAScript standards,0.832,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,digital content,0.848,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,server side technology,0.823,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,NodeJS,0.851,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Python,0.843,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,REST APIs,0.85,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,JSON,0.847,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,HTTP,0.852,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Git,0.852,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,GitHub,0.852,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Illustrator,0.847,High,BERT+LLM
in-5b06bd83c6126d59,11/9/2025,Design,0.547,Medium Low,BERT (standalone)
in-5b06bd83c6126d59,11/9/2025,homemade tools,0.436,Low,BERT (standalone)
in-5b06bd83c6126d59,11/9/2025,"After Effects scripts,",0.457,Low,BERT (standalone)
in-5b06bd83c6126d59,11/9/2025,Sketch plugins,0.516,Medium Low,BERT (standalone)
in-5b06bd83c6126d59,11/9/2025,macOS services,0.495,Low,BERT (standalone)
in-5b06bd83c6126d59,11/9/2025,latest,0.413,Low,BERT (standalone)
in-5b06bd83c6126d59,11/9/2025,college,0.546,Medium Low,BERT (standalone)
in-5b06bd83c6126d59,11/9/2025,After,0.559,Medium Low,BERT (standalone)
in-5b06bd83c6126d59,11/9/2025,Effects.,0.551,Medium Low,BERT (standalone)
in-4e07341c6eebc024,12/2/2025,AI Voice receptionist,0.75,Medium High,LLM
in-4e07341c6eebc024,12/2/2025,Dental Clinics,0.75,Medium High,LLM
in-4e07341c6eebc024,12/2/2025,B2B SaaS,0.75,Medium High,LLM
