rank,skill,demand_freq,mean_confidence,skill_type,bloom_level,example_job_ids,demand_norm,trend_score_norm,trend_label,trend_q_value,future_weight,future_domain,mapping_margin,future_norm,coverage_gap,validity_score,priority_score,expert_priority
2152,explore different career pathways,1,0.639,Soft,Unknown,['in-eba5186bbc86e202'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.639,0.012903225806451613,
2153,explore new datasets,1,1.0,Hard,Apply,['in-e026c565f721c839'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2154,explore the Lapland wilderness,1,0.593,Hard,Create,['in-413ce77896720f46'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.593,0.012903225806451613,
2155,exploring the capabilities of existing or,1,0.493,Hard,Apply,['in-19914a6af4ea9ddb'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.493,0.012903225806451613,
2156,export/import data between systems,1,0.998,Hard,Apply,['in-79ded432e6d70498'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.998,0.012903225806451613,
2157,eye for detail?,1,0.395,Hard,Understand,['in-daf34a96707014cd'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.395,0.012903225806451613,
2158,eye on detail,1,0.595,Hard,Understand,['in-18251d1be47820f3'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.595,0.012903225806451613,
2159,facilitate change and innovation to legacy systems,1,0.722,Hard,Apply,['in-16b8ccda0edc7185'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.722,0.012903225806451613,
2160,facilitate relationships,1,0.73,Soft,Unknown,['in-e758bf85ade6587f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.73,0.012903225806451613,
2161,facilitate sustainable revenue growth,1,0.712,Soft,Unknown,['in-21771c999eed976a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.712,0.012903225806451613,
2162,facilitate the delivery of set project outcomes,1,0.981,Hard,Apply,['in-8e1b2efd1265f8b9'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.981,0.012903225806451613,
2163,experiment with LLM API,1,0.752,Hard,Apply,['in-42cfc084e6c6a4cf'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.752,0.012903225806451613,
2164,expand relationships with channel partners,1,0.667,Soft,Unknown,['in-9239719a6e43c86e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.667,0.012903225806451613,
2165,gain familiarity with material types,1,0.567,Hard,Apply,['in-6dd22db5f885b8cc'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.567,0.012903225806451613,
2166,expand critical infrastructure,1,0.998,Hard,Create,['in-5bd2c411fbfa5f24'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.998,0.012903225806451613,
2167,evolve to enable success,1,0.63,Soft,Unknown,['in-3c380871b5d18631'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.63,0.012903225806451613,
2168,evolving the company’s digital design system,1,0.661,Hard,Create,['in-6556f40a159eae7f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.661,0.012903225806451613,
2169,execute automated tests,1,0.772,Hard,Create,['in-ac8262a29bee7d8e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.772,0.012903225806451613,
2170,execute data quality checks,1,1.0,Hard,Evaluate,['in-79ded432e6d70498'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2171,execute data strategy,1,0.612,Hard,Evaluate,['in-9b28328f88f44086'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.612,0.012903225806451613,
2172,execute lint and clock domain crossing quality checks,1,0.722,Hard,Evaluate,['in-53cfdaded73a3d73'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.722,0.012903225806451613,
2173,execute long-term strategies,1,0.841,Soft,Unknown,['in-507e2520b9a9cd50'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.841,0.012903225806451613,
2174,execute manual tests,1,0.862,Hard,Evaluate,['in-ac8262a29bee7d8e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.862,0.012903225806451613,
2175,execute omnichannel roadmaps,1,0.681,Hard,Apply,['in-ceb9ec4905c662f3'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.681,0.012903225806451613,
2176,execute pricing strategies,1,1.0,Hard,Evaluate,['in-273f3a0ed57ffe00'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2177,execute projects within timelines,1,0.654,Soft,Unknown,['in-9c49e06eacd23204'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.654,0.012903225806451613,
2178,execute strategy,1,0.921,Soft,Unknown,['in-c42452e2db2e7f88'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.921,0.012903225806451613,
2179,execute the technical sales process,1,0.7,Hard,Apply,['in-43153cbff29cbdd2'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.7,0.012903225806451613,
2180,execute within given timelines.,1,0.599,Hard,Apply,['in-9c49e06eacd23204'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.599,0.012903225806451613,
2181,expand architectural offering,1,0.602,Hard,Create,['in-9740c0408104abf9'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.602,0.012903225806451613,
2182,faster ways to work.,1,0.513,Hard,Apply,['in-2ce72a5ebfa33b22'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.513,0.012903225806451613,
2183,feedback.,1,0.219,Hard,Apply,['in-6556f40a159eae7f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.219,0.012903225806451613,
2184,field requests,1,0.494,Hard,Apply,['in-59ebc721a66a2f28'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.494,0.012903225806451613,
2185,figure out impact,1,0.602,Soft,Unknown,['in-c320bf14c86e68cd'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.602,0.012903225806451613,
2186,forecast market and operational trends,1,0.641,Hard,Remember,['in-d14ad0b5d3a560a8'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.641,0.012903225806451613,
2187,forecasting market,1,0.563,Hard,Remember,['in-d14ad0b5d3a560a8'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.563,0.012903225806451613,
2188,forefront of engineering innovation,1,0.471,Hard,Create,['in-224ca4ec8da833dd'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.471,0.012903225806451613,
2189,foster a culture of innovation and collaboration,1,0.705,Soft,Unknown,['in-a56880181572f236'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.705,0.012903225806451613,
2190,foster and strengthen resiliency,1,0.729,Hard,Apply,['in-632c587ccc8e9184'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.729,0.012903225806451613,
2191,foster and strengthen security,1,0.684,Hard,Apply,['in-632c587ccc8e9184'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.684,0.012903225806451613,
2192,foster connections between fans and heroes,1,0.634,Soft,Unknown,['in-1d5dfc4af4678864'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.634,0.012903225806451613,
2193,foster inclusive environment,1,0.644,Soft,Unknown,['in-ed9c3f128ded51b9'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.644,0.012903225806451613,
2194,foster productive culture,1,0.64,Soft,Unknown,['in-d79bf8f0b62e67e4'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.64,0.012903225806451613,
2195,foster skill development for youth,1,0.633,Soft,Unknown,['in-118a82b17528567a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.633,0.012903225806451613,
2196,fostering a,1,0.46,Hard,Apply,['in-a56880181572f236'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.46,0.012903225806451613,
2197,free up time,1,0.623,Soft,Unknown,['in-a92e32344785cb8c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.623,0.012903225806451613,
2198,fulfil strategic plan objectives.,1,0.657,Hard,Create,['in-b83d81b3c6d88e5b'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.657,0.012903225806451613,
2199,fulfill special requests,1,0.774,Soft,Unknown,['in-277cf9b06c74153d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.774,0.012903225806451613,
2200,functionality.,1,0.541,Hard,Apply,['in-a56880181572f236'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.541,0.012903225806451613,
2201,follow technological advancements,1,0.649,Soft,Unknown,['in-5b3502cff88faf17'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.649,0.012903225806451613,
2202,focus on the big things that really matter,1,0.655,Soft,Unknown,['in-9bbde45aefa519e1'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.655,0.012903225806451613,
2203,focus on surfaces,1,0.584,Hard,Apply,['in-659f5d8d6a147d3d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.584,0.012903225806451613,
2204,finish characters and sets,1,0.564,Hard,Apply,['in-bcdec480e6258ba6'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.564,0.012903225806451613,
2205,fill,1,0.327,Hard,Apply,['in-1bb577efa30c9a9d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.327,0.012903225806451613,
2206,filters).,1,0.518,Hard,Apply,['in-2a81227c9c3c8d7f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.518,0.012903225806451613,
2207,finalise SAP solutions,1,1.0,Hard,Apply,['in-fc023aaf76570654'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2208,finalize winner selection,1,1.0,Hard,Apply,['in-a61c1082390cb772'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2209,find balance,1,0.631,Soft,Unknown,['in-26017db0164a7984'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.631,0.012903225806451613,
2210,find information,1,0.639,Soft,Unknown,['in-48e948ab0388f54e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.639,0.012903225806451613,
2211,fix things in daylight,1,0.628,Soft,Unknown,['in-34fb68745b113c14'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.628,0.012903225806451613,
2212,focus on road geometry,1,0.583,Hard,Apply,['in-659f5d8d6a147d3d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.583,0.012903225806451613,
2213,flag blockers,1,0.993,Hard,Apply,['in-2ce72a5ebfa33b22'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.993,0.012903225806451613,
2214,flexible and,1,0.597,Soft,Unknown,['in-fb15695745e8bb0a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.597,0.012903225806451613,
2215,focus on competitive and social systems,1,0.606,Hard,Apply,['in-50676f5d0867b8b8'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.606,0.012903225806451613,
2216,focus on core business,1,0.601,Soft,Unknown,['in-ead8127d7ed0e7ec'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.601,0.012903225806451613,
2217,focus on corridor modeling,1,0.614,Hard,Create,['in-659f5d8d6a147d3d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.614,0.012903225806451613,
2218,focus on delivering measurable impact,1,0.636,Soft,Unknown,['in-b697a4d9e1c55d93'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.636,0.012903225806451613,
2219,evidence about,1,0.488,Hard,Apply,['in-8b397a971f703770'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.488,0.012903225806451613,
2220,evidence -based literature,1,0.5,Hard,Apply,['in-281571ffd891423f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.5,0.012903225806451613,
2221,evangelize automation,1,0.874,Soft,Unknown,['in-87f01f8a9735ba31'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.874,0.012903225806451613,
2222,ensure software runs as expected,1,1.0,Hard,Analyze,['in-8f4c6e9b808d2c4f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2223,ensure operational excellence,1,0.936,Soft,Unknown,['in-8836faaf530ebf92'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.936,0.012903225806451613,
2224,ensure operational readiness,1,1.0,Hard,Analyze,['in-b8420d63f638d3d6'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2225,ensure packaging process readiness,1,1.0,Hard,Analyze,['in-b9f641f663bba62b'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2226,ensure performance of web applications,1,0.694,Hard,Analyze,['in-58f2f55d21dcfe4c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.694,0.012903225806451613,
2227,ensure project execution,1,0.746,Hard,Analyze,['in-48b174ee270c082e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.746,0.012903225806451613,
2228,ensure project quality,1,0.636,Soft,Unknown,['in-0c8b9a27ece5aea6'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.636,0.012903225806451613,
2229,ensure quality of web applications,1,0.691,Hard,Analyze,['in-58f2f55d21dcfe4c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.691,0.012903225806451613,
2230,ensure reliability standards,1,0.616,Soft,Unknown,['in-da1eee9312990cd0'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.616,0.012903225806451613,
2231,ensure responsiveness of web applications,1,0.697,Hard,Analyze,['in-58f2f55d21dcfe4c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.697,0.012903225806451613,
2232,ensure robust security,1,1.0,Hard,Analyze,['in-c2f9d84c98c31d92'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2233,ensure robustness of models,1,0.64,Hard,Create,['in-8e51ede1a86af893'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.64,0.012903225806451613,
2234,ensure safe work practices,1,0.632,Soft,Unknown,['in-337b870b8311309e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.632,0.012903225806451613,
2235,ensure scalability of models,1,0.641,Hard,Create,['in-8e51ede1a86af893'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.641,0.012903225806451613,
2236,ensure seamless execution of activities,1,1.0,Hard,Analyze,['in-796fcd601edaf728'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2237,ensure seamless integration with other SAP,1,0.907,Hard,Analyze,['in-3bc924a81fb0f63e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.907,0.012903225806451613,
2238,ensure methodologies are followed,1,1.0,Hard,Analyze,['in-6fd5254d3529565c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2239,ensure media and data delivery,1,0.695,Hard,Analyze,['in-403dd37812664d59'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.695,0.012903225806451613,
2240,ensure measurability of models,1,0.643,Hard,Create,['in-8e51ede1a86af893'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.643,0.012903225806451613,
2241,ensure design integrity,1,0.728,Soft,Unknown,['in-53cfdaded73a3d73'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.728,0.012903225806451613,
2242,ensure compliance with regulatory requirements and company standards,1,0.676,Hard,Analyze,['in-6ba3919757702489'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.676,0.012903225806451613,
2243,ensure critical services remain available,1,0.639,Soft,Unknown,['in-e064a708bd526a0b'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.639,0.012903225806451613,
2244,ensure customer experience,1,0.672,Soft,Unknown,['in-e6539fb0999d52ea'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.672,0.012903225806451613,
2245,ensure customer interactions reflect innovative approach,1,0.643,Soft,Unknown,['in-1c2a6bc274b4f240'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.643,0.012903225806451613,
2246,ensure data integrity across integrated systems,1,1.0,Soft,Unknown,['in-f66fab6b91882463'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2247,ensure data standardization,1,0.698,Hard,Analyze,['in-37f866f002a4bbfb'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.698,0.012903225806451613,
2248,ensure designs meet Council standards and regulatory requirements,1,0.647,Hard,Create,['in-26690ce23c3fecfb'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.647,0.012903225806451613,
2249,ensure high -quality design outcomes.,1,0.661,Hard,Create,['in-b9fcb0438cfe5431'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.661,0.012903225806451613,
2250,ensure documentation accuracy,1,1.0,Hard,Analyze,['in-a61c1082390cb772'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2251,ensure effectiveness of code delivery,1,0.641,Hard,Analyze,['in-6fd5254d3529565c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.641,0.012903225806451613,
2252,ensure facilities are safeguarded,1,0.676,Hard,Analyze,['in-5c4160894dd7dad3'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.676,0.012903225806451613,
2253,ensure fairness in recruitment,1,0.636,Soft,Unknown,['in-2b760f0236dbb111'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.636,0.012903225806451613,
2254,ensure flawless execution,1,0.64,Soft,Unknown,['in-9badefa332145df1'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.64,0.012903225806451613,
2255,ensure global vision resonates,1,0.636,Soft,Unknown,['in-d8040874c0e5611a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.636,0.012903225806451613,
2256,ensure social feels like The Flowery,1,0.63,Soft,Unknown,['in-e7bb1836cc0fb50d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.63,0.012903225806451613,
2257,ensure strong data governance.,1,0.667,Hard,Analyze,['in-b91dc4f379ed04ae'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.667,0.012903225806451613,
2258,evaluation benchmarks for multimodal language models,1,0.51,Hard,Create,['in-37d602d7beadc125'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.51,0.012903225806451613,
2259,ensure successful execution across,1,0.632,Hard,Analyze,['in-48b174ee270c082e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.632,0.012903225806451613,
2260,establish production practices,1,1.0,Hard,Apply,['in-48b174ee270c082e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2261,establish testing frameworks,1,1.0,Hard,Evaluate,['in-c6eab91bffa3d3bd'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2262,establish working relationships,1,0.744,Soft,Unknown,['in-aedafc26ebb315f5'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.744,0.012903225806451613,
2263,establishing strong connections,1,0.587,Hard,Apply,['in-b8c30960583b8b8c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.587,0.012903225806451613,
2264,"estimate, budget, forecast, analyze, and report financial data",1,0.651,Hard,Analyze,['in-ddc8d55e66c8ce42'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.651,0.012903225806451613,
2265,estimating,1,0.49,Hard,Apply,['in-ddc8d55e66c8ce42'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.49,0.012903225806451613,
2266,evaluate SAP solutions,1,0.99,Hard,Evaluate,['in-fc023aaf76570654'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.99,0.012903225806451613,
2267,evaluate benchmarks,1,0.682,Hard,Evaluate,['in-37d602d7beadc125'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.682,0.012903225806451613,
2268,evaluate emerging compromises and vulnerabilities,1,1.0,Hard,Evaluate,['in-3284678829246fd8'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2269,evaluate employee benefits,1,0.678,Hard,Evaluate,['in-2120652b63849fe9'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.678,0.012903225806451613,
2270,evaluate partner risks,1,0.703,Soft,Unknown,['in-4d88ae8ef8c66c8d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.703,0.012903225806451613,
2271,evaluate portfolios,1,0.682,Hard,Evaluate,['in-81bdba459a6cac03'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.682,0.012903225806451613,
2272,evaluate productivity,1,0.686,Hard,Evaluate,['in-2367acfdd85d511f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.686,0.012903225806451613,
2273,evaluate report,1,0.674,Hard,Evaluate,['in-2e03f56694fbf8c8'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.674,0.012903225806451613,
2274,evaluate technologies,1,0.752,Hard,Evaluate,['in-56858f647fd75f50'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.752,0.012903225806451613,
2275,establish data and AI function,1,0.562,Hard,Apply,['in-ca1f4e8703273822'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.562,0.012903225806451613,
2276,establish connections,1,0.725,Soft,Unknown,['in-b8c30960583b8b8c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.725,0.012903225806451613,
2277,establish and implement application systems and programs,1,0.629,Hard,Create,['in-16b8ccda0edc7185'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.629,0.012903225806451613,
2278,ensuring quality control throughout the design process.,1,0.682,Hard,Create,['in-739f0a0c8a69de2a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.682,0.012903225806451613,
2279,ensure that,1,0.635,Hard,Analyze,['in-277cf9b06c74153d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.635,0.012903225806451613,
2280,ensure the right mix of skills and experience,1,0.759,Soft,Unknown,['in-a993476779a80e9a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.759,0.012903225806451613,
2281,ensure trusted partnership,1,0.641,Soft,Unknown,['in-a1ba39a8d3378e04'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.641,0.012903225806451613,
2282,ensure uninterrupted provision of Tunnel services,1,1.0,Hard,Analyze,['in-7f7d3005364b8f41'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2283,ensure visual cohesion,1,0.658,Hard,Analyze,['in-6556f40a159eae7f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.658,0.012903225806451613,
2284,ensures full compliance with,1,0.521,Hard,Analyze,['in-2a4302db92bc7eea'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.521,0.012903225806451613,
2285,design with a purpose,1,0.7,Hard,Create,['in-9451969540256b32'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.7,0.012903225806451613,
2286,escalate needs to appropriate resources,1,0.83,Soft,Unknown,['in-09b1ff68281ab218'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.83,0.012903225806451613,
2287,ensuring that data is accessible,1,0.511,Hard,Remember,['in-37f866f002a4bbfb'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.511,0.012903225806451613,
2288,ensuring that the work,1,0.381,Hard,Apply,['in-337b870b8311309e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.381,0.012903225806451613,
2289,ensuring the best possible performance,1,0.492,Hard,Apply,['in-58f2f55d21dcfe4c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.492,0.012903225806451613,
2290,ensuring they are robust,1,0.44,Hard,Apply,['in-8e51ede1a86af893'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.44,0.012903225806451613,
2291,entertaining brand campaigns.,1,0.482,Hard,Apply,['in-7527e3e343c1c51e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.482,0.012903225806451613,
2292,equitable learning,1,0.464,Hard,Apply,['in-cf71d1051ebbaecd'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.464,0.012903225806451613,
2293,gain familiarity with design approaches,1,0.674,Hard,Create,['in-6dd22db5f885b8cc'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.674,0.012903225806451613,
2294,gain familiarity with project phases,1,0.567,Hard,Apply,['in-6dd22db5f885b8cc'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.567,0.012903225806451613,
2295,ensure compliance of contractual obligations,1,1.0,Hard,Analyze,['in-1b5b705fabffaa4a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
2296,implement algorithms & models,1,0.803,Hard,Create,['in-21d2bb2db610842d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.803,0.012903225806451613,
