knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
acupuncture,1,0.75,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.0797192,0.0797192,0.06831768,0.063879445,0.011401519,WEF07,MCK05,ONET_BrightOutlook_2024,0.0
ACID transactions,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.19685154,0.19685154,0.19455631,0.16182284,0.0022952259,ONET02,DEC01,ONET_BrightOutlook_2024,0.0
ACMA,1,0.836,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.15774205,0.15774205,0.15293469,0.14964598,0.004807368,WEF07,ONET03,ONET_BrightOutlook_2024,0.0
Aconex,1,0.85,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.17704736,0.17704736,0.08670505,0.07351446,0.090342306,WEF07,DEC03,ONET_BrightOutlook_2024,0.0
acoustic imaging platform,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.12116503,0.12116503,0.09793514,0.09560289,0.02322989,MCK02,DEC02,ONET_BrightOutlook_2024,0.0
Acquisition,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24712235,0.24712235,0.16184568,0.1417072,0.08527666,MCK03,ESCO02,McKinsey_FutureOfWork_2025,0.0
ACRS,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.16592431,0.16592431,0.13350049,0.12733172,0.032423824,WEF07,ONET04,McKinsey_FutureOfWork_2025,0.0
ACT,1,0.826,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.16072284,0.16072284,0.1399375,0.12869279,0.020785332,ESCO01,MCK02,McKinsey_FutureOfWork_2025,0.0
Actimize,1,0.839,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.26400092,0.26400092,0.15728621,0.14280218,0.10671471,MCK04,ONET02,WEF_FutureOfJobs_2025,0.0
action,1,0.555,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.15419586,0.15419586,0.14588653,0.13778819,0.0083093345,ONET04,MCK03,McKinsey_FutureOfWork_2025,0.0
"Actions,",9,0.4676666666666666,DEC03,Routine Maintenance Coding,Decline,-0.3,0.2018714,0.2018714,0.19724537,0.19026606,0.004626021,MCK02,MCK03,McKinsey_FutureOfWork_2023,0.0
Activation,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.1751419,0.1751419,0.15272415,0.14315277,0.022417754,DEC03,MCK01,WEF_FutureOfJobs_2025,0.0
Active,4,0.5587500000000001,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.14652891,0.14652891,0.13254362,0.1206851,0.013985291,ONET02,ONET04,McKinsey_FutureOfWork_2025,0.0
Active DHS,1,0.535,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.16218749,0.16218749,0.14878815,0.14150283,0.013399333,MCK02,ONET06,ONET_BrightOutlook_2024,0.0
Active Directory,4,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.2104309,0.2104309,0.20751059,0.18459965,0.0029203147,ONET02,ONET03,McKinsey_FutureOfWork_2025,0.0
active portfolio management,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.25180596,0.25180596,0.2475165,0.23071563,0.004289463,MCK02,ONET02,ESCO_v1.2_2024,0.0
ActiveMQ,1,0.848,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19186229,0.19186229,0.15915337,0.12845354,0.032708913,MCK01,ONET03,ONET_BrightOutlook_2024,0.0
activity reporting,1,0.746,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.25590262,0.25590262,0.23759377,0.2356258,0.018308848,ONET02,DEC03,WEF_FutureOfJobs_2023,0.0
actuarial data considerations,1,0.75,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.26267925,0.26267925,0.14316502,0.122546285,0.11951423,MCK01,MCK02,WEF_FutureOfJobs_2023,0.0
actuarial drivers,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.19569303,0.19569303,0.12639734,0.109923296,0.06929569,WEF07,DEC01,McKinsey_FutureOfWork_2025,0.0
actuarial science,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25012842,0.25012842,0.23053648,0.227599,0.019591942,ESCO02,MCK01,McKinsey_FutureOfWork_2025,0.0
ACLs).,1,0.524,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.18242465,0.18242465,0.182312,0.17219082,0.00011265278,ONET01,MCK02,ONET_BrightOutlook_2024,0.0
achievement badges,1,0.845,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.1857231,0.1857231,0.13036029,0.08486699,0.055362806,MCK05,ESCO01,McKinsey_FutureOfWork_2025,0.0
account,1,0.559,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.15390168,0.15390168,0.14704634,0.11524744,0.006855339,ONET02,ONET06,WEF_FutureOfJobs_2025,0.0
accuracy,2,0.767,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.07133852,0.07133852,0.06789896,0.06289891,0.0034395605,WEF01,WEF08,WEF_FutureOfJobs_2023,0.0
account activity,1,0.814,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19294304,0.19294304,0.18390957,0.15009847,0.009033471,DEC01,ESCO02,ONET_BrightOutlook_2024,0.0
Account Executive,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.23580652,0.23580652,0.199395,0.19509143,0.036411524,MCK02,ONET02,McKinsey_FutureOfWork_2025,0.0
Account Health management,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23030879,0.23030879,0.20028327,0.19757278,0.030025512,DEC01,ESCO01,ONET_BrightOutlook_2024,0.0
Account opening,1,0.499,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.11212971,0.11212971,0.08707201,0.075996704,0.025057703,ONET03,ONET02,WEF_FutureOfJobs_2025,0.0
"Account Planning,",1,0.525,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2474745,0.2474745,0.22319266,0.22233836,0.024281844,DEC01,ESCO01,ONET_BrightOutlook_2024,0.0
account pricing,1,0.847,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.1819936,0.1819936,0.12698822,0.0668926,0.055005386,ONET06,ONET02,WEF_FutureOfJobs_2025,0.0
account reconciliation,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.16073096,0.16073096,0.122963294,0.1173055,0.037767664,MCK02,ONET02,ONET_BrightOutlook_2024,0.0
account strategy,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1755262,0.1755262,0.16829583,0.16563454,0.0072303712,WEF05,ESCO01,ONET_BrightOutlook_2024,0.0
Account Structure,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2192631,0.2192631,0.21463315,0.16703828,0.0046299547,ONET06,DEC01,ONET_BrightOutlook_2024,0.0
accountability,4,0.69875,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.20262714,0.20262714,0.18372744,0.1471221,0.018899694,ONET02,WEF07,McKinsey_FutureOfWork_2025,0.0
Accountancy,2,0.519,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24778128,0.24778128,0.22098686,0.19825658,0.026794419,DEC01,MCK05,ONET_BrightOutlook_2024,0.0
accounting,9,0.6933333333333334,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.27175763,0.27175763,0.23523568,0.23194681,0.036521956,WEF05,ONET06,ONET_BrightOutlook_2024,0.0
accounting standards,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.25388348,0.25388348,0.23911956,0.23335962,0.0147639215,ONET06,ONET02,ESCO_v1.2_2024,0.0
accounts,1,0.326,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24199647,0.24199647,0.19632141,0.17171715,0.045675054,WEF05,ONET06,ONET_BrightOutlook_2024,0.0
accounts receivable,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.13075992,0.13075992,0.10703043,0.06753604,0.023729496,DEC01,ONET02,ONET_BrightOutlook_2024,0.0
accredited post-secondary degree program,1,0.75,WEF08,Technological Literacy & Digital Fluency,Strong_Growth,0.85,0.14471543,0.14471543,0.14167643,0.13841607,0.0030390024,ONET05,MCK05,WEF_FutureOfJobs_2025,0.0
accumulating);,1,0.555,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.12642492,0.12642492,0.12559304,0.11693013,0.0008318871,ONET03,DEC01,ONET_BrightOutlook_2024,0.0
accumulating fact,1,0.75,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.116828956,0.116828956,0.08968966,0.060527634,0.027139299,ESCO02,DEC03,WEF_FutureOfJobs_2023,0.0
accumulations monitoring reports,1,0.75,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.17142655,0.17142655,0.13499087,0.13324632,0.03643568,ONET02,WEF02,WEF_FutureOfJobs_2025,0.0
agricultural robotics,1,0.699,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.24481183,0.24481183,0.21866173,0.20377156,0.026150107,MCK01,WEF07,WEF_FutureOfJobs_2025,0.0
"agronomic,",1,0.558,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.2976059,0.2976059,0.25068685,0.22675493,0.046919048,ONET02,MCK02,WEF_FutureOfJobs_2025,0.0
API scripts,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.27315733,0.27315733,0.20054966,0.18706276,0.072607666,MCK01,ONET01,McKinsey_FutureOfWork_2023,0.0
angle grinders,1,0.812,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.121827036,0.121827036,0.10401121,0.103979886,0.017815828,DEC02,DEC03,ONET_BrightOutlook_2024,0.0
Angular CLI,1,0.741,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.15135138,0.15135138,0.1324365,0.13177718,0.018914878,DEC02,MCK02,ONET_BrightOutlook_2024,0.0
Angular development,1,0.556,DEC02,Legacy Web Development,Decline,-0.4,0.29201162,0.29201162,0.21829881,0.19521362,0.07371281,MCK02,DEC03,Expert_consensus,0.0
Angular Framework,1,0.844,DEC02,Legacy Web Development,Decline,-0.4,0.21334569,0.21334569,0.13200131,0.10212088,0.08134438,ONET06,WEF04,Expert_consensus,0.0
Angular.js,1,0.85,DEC02,Legacy Web Development,Decline,-0.4,0.18735254,0.18735254,0.11356522,0.07494452,0.07378732,ONET06,ONET02,Expert_consensus,0.0
Angular (v18+),1,0.824,DEC02,Legacy Web Development,Decline,-0.4,0.10904462,0.10904462,0.05839866,0.045357298,0.05064596,MCK02,ONET06,Expert_consensus,0.0
AngularJS,1,0.791,DEC02,Legacy Web Development,Decline,-0.4,0.12718275,0.12718275,0.08672949,0.06489537,0.040453263,ONET06,WEF04,Expert_consensus,0.0
animal health products,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.14205308,0.14205308,0.1106224,0.1078858,0.031430684,WEF05,ONET03,McKinsey_FutureOfWork_2023,0.0
Animated typography,1,0.829,DEC02,Legacy Web Development,Decline,-0.4,0.28216422,0.28216422,0.1773481,0.17596446,0.10481611,ONET04,ONET03,Expert_consensus,0.0
animation,19,0.741578947368421,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.2441662,0.2441662,0.21265838,0.1793202,0.03150782,DEC02,WEF01,ONET_BrightOutlook_2024,0.0
"Annex 14,",1,0.301,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.16798021,0.16798021,0.11305935,0.1020813,0.05492086,WEF07,DEC02,McKinsey_FutureOfWork_2025,0.0
Annual Operating Plan,2,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.25569946,0.25569946,0.1834327,0.17993918,0.07226676,ESCO01,DEC01,McKinsey_FutureOfWork_2023,0.0
annual planning,1,0.794,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.29606763,0.29606763,0.2294746,0.20534857,0.06659302,WEF06,DEC03,ESCO_v1.2_2024,0.0
anomaly detection,6,0.7663333333333333,WEF03,Cybersecurity,Strong_Growth,0.9,0.16835666,0.16835666,0.16750686,0.1444907,0.0008497983,ONET02,WEF01,WEF_FutureOfJobs_2025,0.0
"anomaly explanation,",1,0.529,DEC03,Routine Maintenance Coding,Decline,-0.3,0.051179342,0.051179342,0.040864605,0.017457519,0.0103147365,MCK05,ONET06,McKinsey_FutureOfWork_2023,0.0
anonymization,1,0.637,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.16778708,0.16778708,0.15544708,0.13232401,0.012339994,ONET02,WEF05,ONET_BrightOutlook_2024,0.0
anonymized networking,1,0.836,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.19029625,0.19029625,0.15687153,0.137789,0.03342472,ONET02,WEF03,ONET_BrightOutlook_2024,0.0
ANSI standards.,1,0.49,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.22852133,0.22852133,0.20613074,0.18409038,0.02239059,ONET03,DEC03,McKinsey_FutureOfWork_2025,0.0
Ansible,8,0.809375,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.28065646,0.28065646,0.23427014,0.21927707,0.046386316,MCK02,WEF04,ONET_BrightOutlook_2024,0.0
Ansible Playbooks,1,0.737,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.20427331,0.20427331,0.20388018,0.19640459,0.00039313734,ONET02,MCK02,ONET_BrightOutlook_2024,0.0
Angular,29,0.7997931034482758,DEC02,Legacy Web Development,Decline,-0.4,0.19655402,0.19655402,0.13724586,0.12520635,0.059308156,ONET06,MCK02,Expert_consensus,0.0
Android Studio,2,0.8445,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.25061947,0.25061947,0.1970969,0.1890488,0.053522572,WEF07,ESCO02,ONET_BrightOutlook_2024,0.0
ant design,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.20745356,0.20745356,0.18164027,0.17049493,0.025813296,DEC02,WEF07,ONET_BrightOutlook_2024,0.0
Android SDK,1,0.824,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.118385784,0.118385784,0.09690296,0.094766445,0.021482825,DEC03,WEF01,ONET_BrightOutlook_2024,0.0
analog processors,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.1962263,0.1962263,0.18982583,0.17349072,0.006400466,ONET03,WEF01,Expert_consensus,0.0
analogue,2,0.533,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19806093,0.19806093,0.16512676,0.1517131,0.032934174,ONET03,MCK01,WEF_FutureOfJobs_2025,0.0
analysis,13,0.5486153846153846,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.29128549,0.29128549,0.1878121,0.17567642,0.10347338,WEF02,ESCO01,ESCO_v1.2_2024,0.0
"analytic structures,",1,0.525,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.18344639,0.18344639,0.16450998,0.16416648,0.01893641,ESCO01,ONET06,ONET_BrightOutlook_2024,0.0
analytical chemistry,1,0.849,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.20992592,0.20992592,0.19582497,0.1861073,0.014100954,MCK04,WEF02,ESCO_v1.2_2024,0.0
analytical modelling,1,0.706,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.2827259,0.2827259,0.19636813,0.1448455,0.08635777,MCK04,ESCO01,ESCO_v1.2_2024,0.0
analytical models,1,0.757,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.20894037,0.20894037,0.16266136,0.15577541,0.046279013,ONET02,MCK04,ESCO_v1.2_2024,0.0
analytical tools and techniques,1,0.837,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.26506725,0.26506725,0.23969422,0.2360864,0.025373027,MCK02,ONET02,ESCO_v1.2_2024,0.0
anatomy,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.21471964,0.21471964,0.17031315,0.15304166,0.04440649,WEF01,ONET06,ONET_BrightOutlook_2024,0.0
ancillary systems,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.16029921,0.16029921,0.08595625,0.063444935,0.07434296,WEF04,ONET02,ONET_BrightOutlook_2024,0.0
and,10,0.35259999999999997,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.13711485,0.13711485,0.1264405,0.1252265,0.010674357,ESCO01,DEC03,ONET_BrightOutlook_2024,0.0
Android,26,0.7522692307692308,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.14796254,0.14796254,0.14423178,0.13537544,0.003730759,ONET01,DEC02,ONET_BrightOutlook_2024,0.0
Android applications,1,0.833,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.21843292,0.21843292,0.20940597,0.19960013,0.009026945,ONET01,ONET06,ONET_BrightOutlook_2024,0.0
Android ecosystem,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.23884125,0.23884125,0.23443618,0.23137951,0.0044050664,WEF04,WEF05,ONET_BrightOutlook_2024,0.0
Android launch blockers,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.08464903,0.08464903,0.0629072,0.058327943,0.02174183,ESCO02,ONET01,Expert_consensus,0.0
Android mainline modules,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.14351144,0.14351144,0.136125,0.13030103,0.007386446,MCK02,DEC02,ESCO_v1.2_2024,0.0
Android multimedia frameworks,1,0.846,DEC02,Legacy Web Development,Decline,-0.4,0.24109277,0.24109277,0.22586608,0.17770521,0.015226692,ONET04,WEF05,Expert_consensus,0.0
Android OS,1,0.828,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.14364477,0.14364477,0.11692581,0.1062362,0.026718952,DEC02,ONET01,ONET_BrightOutlook_2024,0.0
Android partners,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.21760352,0.21760352,0.19461381,0.18133616,0.022989705,WEF05,WEF07,McKinsey_FutureOfWork_2025,0.0
Ansible Tower,1,0.835,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24760172,0.24760172,0.20196107,0.18263905,0.045640647,WEF04,MCK02,ONET_BrightOutlook_2024,0.0
Antd,1,0.845,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.19348548,0.19348548,0.15653999,0.12127497,0.036945492,ONET02,MCK01,WEF_FutureOfJobs_2025,0.0
Analog ASIC Integration,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.16645531,0.16645531,0.13628766,0.13232388,0.030167654,ONET03,WEF05,WEF_FutureOfJobs_2025,0.0
Apache Tomcat,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.16354166,0.16354166,0.06644149,0.058497354,0.09710017,DEC03,ONET03,Expert_consensus,0.0
Apex Classes,1,0.843,DEC03,Routine Maintenance Coding,Decline,-0.3,0.228818,0.228818,0.21739782,0.2132573,0.011420175,DEC02,ONET06,McKinsey_FutureOfWork_2023,0.0
Apex Triggers,1,0.844,DEC03,Routine Maintenance Coding,Decline,-0.3,0.23522675,0.23522675,0.1464474,0.11871657,0.088779345,ONET02,DEC01,McKinsey_FutureOfWork_2023,0.0
Apex universe,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26986945,0.26986945,0.2368615,0.2138336,0.03300795,ONET06,ONET04,ONET_BrightOutlook_2024,0.0
API,22,0.7233181818181819,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.2125443,0.2125443,0.21239851,0.21183243,0.00014579296,DEC03,WEF07,McKinsey_FutureOfWork_2025,0.0
"API, and batch),",1,0.389,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.2885014,0.2885014,0.28411886,0.28202707,0.0043825507,DEC03,ONET02,McKinsey_FutureOfWork_2025,0.0
API based methods,1,0.844,DEC03,Routine Maintenance Coding,Decline,-0.3,0.25855064,0.25855064,0.21001185,0.20837723,0.04853879,MCK01,ONET02,McKinsey_FutureOfWork_2023,0.0
API call,1,0.53,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.120009,0.120009,0.08603779,0.07910048,0.033971205,DEC03,WEF07,ONET_BrightOutlook_2024,0.0
API Consumption,1,0.673,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.13593407,0.13593407,0.13172387,0.117943786,0.004210204,DEC03,ONET01,WEF_FutureOfJobs_2025,0.0
API contracts,2,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.28384647,0.28384647,0.25720024,0.23349947,0.026646227,DEC03,WEF05,ONET_BrightOutlook_2024,0.0
API design,4,0.72675,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.21882127,0.21882127,0.21837641,0.206224,0.00044485927,DEC03,ONET03,ONET_BrightOutlook_2024,0.0
API framework,1,0.847,DEC03,Routine Maintenance Coding,Decline,-0.3,0.24880616,0.24880616,0.2245541,0.21410547,0.024252057,ONET01,DEC02,McKinsey_FutureOfWork_2023,0.0
API Gateway,6,0.8236666666666667,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.15582648,0.15582648,0.1459463,0.13603315,0.009880185,ONET01,WEF07,WEF_FutureOfJobs_2025,0.0
"API integration,",3,0.6553333333333334,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23166604,0.23166604,0.22463709,0.21630445,0.0070289522,DEC03,ONET01,ONET_BrightOutlook_2024,0.0
API integrations,5,0.8443999999999999,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2801283,0.2801283,0.27067855,0.25860572,0.00944975,DEC03,ONET01,ONET_BrightOutlook_2024,0.0
API knowledge,1,0.769,DEC03,Routine Maintenance Coding,Decline,-0.3,0.24413638,0.24413638,0.22346495,0.21615775,0.020671427,WEF07,WEF01,McKinsey_FutureOfWork_2023,0.0
API management,7,0.8165714285714286,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2729713,0.2729713,0.25803232,0.24454261,0.01493898,ONET01,DEC03,ONET_BrightOutlook_2024,0.0
API Management & Security,1,0.803,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.21196266,0.21196266,0.20845135,0.179336,0.0035113096,ONET02,DEC03,ONET_BrightOutlook_2024,0.0
API Management tools,1,0.838,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.29565588,0.29565588,0.27564314,0.27407396,0.020012736,ONET01,DEC03,ONET_BrightOutlook_2024,0.0
"API management (WSO2 ),",1,0.522,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.20240438,0.20240438,0.17972544,0.17636311,0.022678941,ONET01,MCK01,WEF_FutureOfJobs_2025,0.0
APEGBC,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.15760642,0.15760642,0.14043036,0.11731932,0.017176062,ONET02,WEF04,WEF_FutureOfJobs_2025,0.0
Apache NiFi,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.16259505,0.16259505,0.104503326,0.08239005,0.058091722,DEC03,WEF03,Expert_consensus,0.0
antenna site planning,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.14251845,0.14251845,0.13448517,0.11610127,0.008033276,DEC02,ONET02,ONET_BrightOutlook_2024,0.0
Apache Log4j2,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.10563746,0.10563746,0.08459262,0.08000936,0.021044843,ESCO01,WEF02,Expert_consensus,0.0
Anthropic,3,0.783,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.16940147,0.16940147,0.16580845,0.1417243,0.0035930127,WEF07,MCK04,WEF_FutureOfJobs_2025,0.0
anti,3,0.4703333333333333,WEF03,Cybersecurity,Strong_Growth,0.9,0.10699536,0.10699536,0.08863768,0.082484476,0.01835768,WEF07,MCK04,WEF_FutureOfJobs_2025,0.0
Anti-Corruption,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.1728307,0.1728307,0.15537867,0.1379669,0.017452031,ONET02,DEC03,ONET_BrightOutlook_2024,0.0
Anti-Harassment and Bullying Policies,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.1362093,0.1362093,0.11487086,0.091908015,0.021338433,WEF03,ONET02,McKinsey_FutureOfWork_2025,0.0
anti-money laundering program,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.16603829,0.16603829,0.1473292,0.11007208,0.018709093,WEF05,WEF03,ONET_BrightOutlook_2024,0.0
Anti-Racism Data Act,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.29092532,0.29092532,0.17661361,0.15275961,0.11431171,WEF03,DEC01,WEF_FutureOfJobs_2025,0.0
Antivirus,1,0.846,WEF03,Cybersecurity,Strong_Growth,0.9,0.28733882,0.28733882,0.23254427,0.1744943,0.05479455,ONET02,DEC03,WEF_FutureOfJobs_2025,0.0
AODA,2,0.7575000000000001,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1771427,0.1771427,0.13637762,0.13163178,0.040765077,ONET04,WEF03,ONET_BrightOutlook_2024,0.0
AOP,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.15828672,0.15828672,0.13945977,0.13576885,0.018826947,ONET02,WEF05,WEF_FutureOfJobs_2025,0.0
Aotearoa,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.11395875,0.11395875,0.11334601,0.113061085,0.0006127432,ONET04,ONET02,WEF_FutureOfJobs_2025,0.0
AP language,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24056768,0.24056768,0.21794374,0.17684758,0.022623941,ONET03,DEC03,McKinsey_FutureOfWork_2025,0.0
APAC,4,0.599,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.1819376,0.1819376,0.15334259,0.14607464,0.028595015,ONET02,ONET03,McKinsey_FutureOfWork_2025,0.0
APAC engagement,1,0.796,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.28278553,0.28278553,0.16187139,0.13616644,0.12091415,ONET03,MCK03,McKinsey_FutureOfWork_2025,0.0
APAC region,2,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17740083,0.17740083,0.15739626,0.12188499,0.02000457,ONET03,ONET02,McKinsey_FutureOfWork_2025,0.0
APAC-specific regulations,1,0.75,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.16115089,0.16115089,0.1551207,0.15454946,0.006030187,MCK02,ESCO02,WEF_FutureOfJobs_2023,0.0
Apache Cassandra,1,0.791,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.27563125,0.27563125,0.14153935,0.10363565,0.1340919,WEF02,ONET06,ONET_BrightOutlook_2024,0.0
Apache Flink,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.2470242,0.2470242,0.10207492,0.06604488,0.14494927,DEC03,ONET02,Expert_consensus,0.0
Apache HTTP Server,1,0.831,DEC02,Legacy Web Development,Decline,-0.4,0.20204914,0.20204914,0.07166044,0.06126417,0.1303887,DEC03,WEF04,Expert_consensus,0.0
Apache Kafka,6,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.22139709,0.22139709,0.13708301,0.116728455,0.08431408,ONET06,WEF02,ONET_BrightOutlook_2024,0.0
analog design,1,0.822,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.28601828,0.28601828,0.20227213,0.16080779,0.08374615,DEC02,ONET04,ONET_BrightOutlook_2024,0.0
Amtech,1,0.847,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.26894364,0.26894364,0.21809496,0.21607655,0.050848678,DEC02,MCK02,ONET_BrightOutlook_2024,0.0
