knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
SCI eligible,2,0.7895,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18982792,0.18982792,0.17120793,0.14470476,0.018619984,WEF03,1-Dec,McKinsey_FutureOfWork_2023,0.07593116760253907
Fuel50 software,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.15151049,0.15151049,0.12952591,0.104793,0.021984577,3-Dec,WEF07,McKinsey_FutureOfWork_2023,0.07575524598360062
EDF Group,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18900022,0.18900022,0.10249878,0.102037415,0.08650144,ONET03,WEF05,McKinsey_FutureOfWork_2023,0.07560008764266968
Google Play Store,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.15119967,0.15119967,0.10945124,0.10361923,0.041748427,2-Dec,ONET03,ONET_BrightOutlook_2024,0.07559983432292938
gobos,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.14998586,0.14998586,0.14124289,0.13504374,0.008742973,2-Dec,WEF03,ONET_BrightOutlook_2024,0.07499293237924576
Elective Surgery Reform Unit,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.14943142,0.14943142,0.148614,0.08762458,0.0008174181,1-Dec,WEF04,McKinsey_FutureOfWork_2023,0.07471571117639542
loi applicable,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.13567819,0.13567819,0.12785059,0.11951808,0.007827595,WEF03,1-Dec,ONET_BrightOutlook_2024,0.07462300285696984
RAML,1,0.852,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.14917254,0.14917254,0.09272267,0.081075326,0.056449875,2-Dec,ONET01,ONET_BrightOutlook_2024,0.07458627223968506
Real Estate Law,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.11456755,0.11456755,0.09754714,0.08796458,0.017020404,1-Dec,WEF05,ONET_BrightOutlook_2024,0.07446890622377396
nutritional technology,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18543698,0.18543698,0.17428458,0.1648719,0.011152402,ONET03,WEF06,McKinsey_FutureOfWork_2023,0.07417479157447815
Orthopaedics,1,0.836,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.14827032,0.14827032,0.13842472,0.13235976,0.0098455995,ONET02,ONET01,McKinsey_FutureOfWork_2023,0.07413516193628311
multi,1,0.559,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18474011,0.18474011,0.17364633,0.16950543,0.01109378,WEF03,WEF07,McKinsey_FutureOfWork_2023,0.07389604449272157
natural gas power station,1,0.75,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.122255415,0.122255415,0.06314048,0.062009998,0.059114933,ONET02,MCK02,WEF_FutureOfJobs_2023,0.07335324883460999
costs,1,0.75,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.1219035,0.1219035,0.095876165,0.08770014,0.026027337,WEF07,ONET03,WEF_FutureOfJobs_2023,0.07314210087060928
Community events,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18122219,0.18122219,0.14470659,0.13924867,0.036515594,ONET04,2-Dec,McKinsey_FutureOfWork_2023,0.07248887419700623
API Gateway,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.14455773,0.14455773,0.14065085,0.12520072,0.003906876,WEF01,WEF04,McKinsey_FutureOfWork_2023,0.07227886468172073
Appian,1,0.843,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.14409329,0.14409329,0.13468029,0.13234927,0.009413004,WEF04,ONET03,ONET_BrightOutlook_2024,0.07204664498567581
API gateway policies,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.14345841,0.14345841,0.13337909,0.12499532,0.010079324,WEF01,WEF04,McKinsey_FutureOfWork_2023,0.07172920554876328
engagement,1,0.819,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.1791237,0.1791237,0.17853828,0.16246673,0.0005854219,ONET03,WEF05,McKinsey_FutureOfWork_2023,0.07164947986602783
Nerdio,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.07536431,0.07536431,0.073256545,0.05311286,0.0021077618,ONET02,WEF01,WEF_FutureOfJobs_2023,0.07159609124064445
PCP,1,0.513,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.14314963,0.14314963,0.13524039,0.12534012,0.007909238,MCK02,1-Dec,McKinsey_FutureOfWork_2023,0.07157481461763382
Inovia,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.119193524,0.119193524,0.10485474,0.10016868,0.014338784,WEF03,ONET02,ONET_BrightOutlook_2024,0.0715161144733429
Outlook,2,0.6465000000000001,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17874543,0.17874543,0.15364583,0.12167292,0.025099605,ONET02,WEF05,McKinsey_FutureOfWork_2023,0.0714981734752655
EY’s standard of performance,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17873932,0.17873932,0.15693076,0.15617843,0.021808565,1-Dec,ONET03,McKinsey_FutureOfWork_2023,0.07149572968482971
OpenAPI,1,0.85,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1423729,0.1423729,0.13663009,0.13154936,0.005742818,ONET03,WEF07,ONET_BrightOutlook_2024,0.07118645310401917
-first messaging.,1,0.522,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17504852,0.17504852,0.15302305,0.12637497,0.022025466,WEF07,ONET02,McKinsey_FutureOfWork_2023,0.07001940608024597
IPM,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.13996969,0.13996969,0.13198477,0.124319986,0.007984921,WEF03,WEF01,ONET_BrightOutlook_2024,0.06998484581708908
PLM,1,0.852,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.13924196,0.13924196,0.13105644,0.11939086,0.008185521,ONET01,ONET03,ONET_BrightOutlook_2024,0.06962098181247711
FastAPI,1,0.841,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.1264814,0.1264814,0.10098535,0.09058198,0.02549605,WEF07,ONET01,ONET_BrightOutlook_2024,0.0695647694170475
delivery,1,0.724,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.13905291,0.13905291,0.13471882,0.13241474,0.004334092,WEF05,MCK02,McKinsey_FutureOfWork_2023,0.06952645629644394
Enzyme,1,0.848,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.13851593,0.13851593,0.11438,0.10446068,0.024135932,ONET02,WEF07,McKinsey_FutureOfWork_2023,0.06925796717405319
ELT,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17284073,0.17284073,0.13734168,0.104804225,0.03549905,WEF05,WEF01,McKinsey_FutureOfWork_2023,0.06913629174232483
Rosa Parks Museum,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.13692118,0.13692118,0.04624933,0.045961488,0.09067185,WEF02,WEF06,ONET_BrightOutlook_2024,0.06846059113740921
time-based media,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17111243,0.17111243,0.16360813,0.14659998,0.0075042993,ONET04,2-Dec,McKinsey_FutureOfWork_2023,0.06844497323036194
TopazEV,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.13617475,0.13617475,0.11709095,0.06673834,0.019083805,WEF07,WEF02,ONET_BrightOutlook_2024,0.0680873766541481
batteries,1,0.75,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.11332758,0.11332758,0.10397076,0.10076873,0.009356819,ONET03,WEF07,WEF_FutureOfJobs_2023,0.067996546626091
back,3,0.47600000000000003,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.13569008,0.13569008,0.0654302,0.0502205,0.07025988,ONET01,ONET03,ONET_BrightOutlook_2024,0.06784503906965256
SiriusXM Media,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.121518664,0.121518664,0.11307672,0.081460334,0.008441947,ONET02,ONET04,ONET_BrightOutlook_2024,0.06683526523411275
EHR,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.16631342,0.16631342,0.15287662,0.14329875,0.013436809,ONET04,WEF07,McKinsey_FutureOfWork_2023,0.06652536988258362
MIS,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.16584209,0.16584209,0.1567671,0.14603697,0.009074986,ONET02,3-Dec,McKinsey_FutureOfWork_2023,0.06633683443069459
hybrid).,1,0.419,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.120247066,0.120247066,0.11403316,0.09318458,0.0062139034,2-Dec,MCK01,ONET_BrightOutlook_2024,0.06613588631153107
JWT,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.11934129,0.11934129,0.11181596,0.10230205,0.0075253323,2-Dec,WEF01,ONET_BrightOutlook_2024,0.06563771031796933
Identity governance,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.16191782,0.16191782,0.13617131,0.13257563,0.02574651,WEF07,WEF03,McKinsey_FutureOfWork_2023,0.06476712822914124
-BGA,1,0.376,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.12836292,0.12836292,0.07039489,0.065619096,0.057968035,WEF03,ONET03,ONET_BrightOutlook_2024,0.06418146193027496
yield products,1,0.75,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.10486274,0.10486274,0.10233812,0.10220588,0.0025246218,ONET01,ONET03,WEF_FutureOfJobs_2023,0.0629176452755928
Target Corporation,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.15700649,0.15700649,0.1560587,0.107721746,0.00094778836,WEF05,WEF04,McKinsey_FutureOfWork_2023,0.06280259490013122
RIBA,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.123584725,0.123584725,0.085817404,0.06846568,0.03776732,ONET01,1-Dec,ONET_BrightOutlook_2024,0.06179236248135567
Jurassic Park Discovery Center,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.15356676,0.15356676,0.12225142,0.104429014,0.03131534,ONET04,WEF07,McKinsey_FutureOfWork_2023,0.061426705121994024
ENT,1,0.795,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.15222321,0.15222321,0.14927047,0.11655522,0.0029527396,ONET02,3-Dec,McKinsey_FutureOfWork_2023,0.06088928580284119
cross,1,0.544,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.15217867,0.15217867,0.14961892,0.11121825,0.0025597513,WEF07,ONET01,McKinsey_FutureOfWork_2023,0.060871469974517825
Ring Road,1,0.719,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.12143425,0.12143425,0.11584423,0.09248664,0.0055900216,WEF07,ONET02,McKinsey_FutureOfWork_2023,0.06071712449193001
ascendance,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.1004038,0.1004038,0.09900915,0.095934816,0.0013946518,ONET02,ONET01,ONET_BrightOutlook_2024,0.06024228036403656
Nottingham Centre for Transgender Health,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.11962901,0.11962901,0.09277052,0.08982557,0.026858494,MCK02,1-Dec,McKinsey_FutureOfWork_2023,0.05981450527906418
Gitlab Runners,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.07026305,0.07026305,0.064913906,0.050207935,0.0053491443,ONET02,ONET03,WEF_FutureOfJobs_2023,0.059723592922091485
Chemical solutions,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.11913912,0.11913912,0.11536798,0.115235426,0.0037711412,WEF03,3-Dec,ONET_BrightOutlook_2024,0.05956955999135971
Dribbble,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.091002285,0.091002285,0.07903902,0.06190246,0.011963263,ONET03,MCK02,ONET_BrightOutlook_2024,0.059151485562324524
endometriosis,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.06924256,0.06924256,0.047507692,0.046149876,0.021734867,WEF05,ONET02,WEF_FutureOfJobs_2023,0.058856175467371936
MLB.TV,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.11698288,0.11698288,0.10859216,0.07061595,0.008390717,ONET01,ONET04,ONET_BrightOutlook_2024,0.05849143862724304
scale,1,0.384,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.1062902,0.1062902,0.05309806,0.050304968,0.05319214,WEF07,MCK02,ONET_BrightOutlook_2024,0.058459609374403955
Product ownership,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.14450441,0.14450441,0.13716012,0.113273315,0.0073442906,WEF07,WEF05,McKinsey_FutureOfWork_2023,0.057801765203475956
Revit,3,0.657,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1150869,0.1150869,0.10941761,0.08698773,0.0056692883,3-Dec,MCK01,ONET_BrightOutlook_2024,0.057543449103832245
SiriusXM Connect,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.060559735,0.060559735,0.05671159,0.05657285,0.003848143,ONET02,ONET03,WEF_FutureOfJobs_2023,0.057531747967004776
ESG metrics,1,0.788,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.14245345,0.14245345,0.12590626,0.10386288,0.016547188,ONET02,ONET03,McKinsey_FutureOfWork_2023,0.05698137879371643
PowerBI,1,0.849,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.14214095,0.14214095,0.13310614,0.12812847,0.009034812,ONET02,WEF04,McKinsey_FutureOfWork_2023,0.05685638189315796
Paediatrics,1,0.803,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.11278926,0.11278926,0.11227162,0.07452821,0.00051763654,1-Dec,ONET03,ONET_BrightOutlook_2024,0.056394629180431366
ECL,1,0.848,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.1396096,0.1396096,0.120593,0.10681464,0.019016609,WEF05,WEF07,McKinsey_FutureOfWork_2023,0.05584384202957154
Behance,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.11168484,0.11168484,0.096921206,0.059841376,0.014763631,WEF07,3-Dec,ONET_BrightOutlook_2024,0.05584241822361946
Campaign enablement,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.1014691,0.1014691,0.09330619,0.08977455,0.008162908,ONET04,MCK02,ONET_BrightOutlook_2024,0.055808004736900334
PWFA,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.10063905,0.10063905,0.04772651,0.040106025,0.052912544,ONET02,1-Dec,ONET_BrightOutlook_2024,0.055351478978991515
root causes,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.08505409,0.08505409,0.06789416,0.05744446,0.017159931,ONET02,3-Dec,ONET_BrightOutlook_2024,0.05528515987098217
Pay Transparency Act,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.1381856,0.1381856,0.11344422,0.094955765,0.024741389,WEF05,1-Dec,McKinsey_FutureOfWork_2023,0.05527424216270447
Churn Rate,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.078703806,0.078703806,0.06579722,0.05580832,0.012906589,ONET02,MCK01,WEF_FutureOfJobs_2023,0.05509266406297683
therapeutic imaging,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.09113889,0.09113889,0.06480073,0.049265277,0.02633816,ONET02,WEF04,ONET_BrightOutlook_2024,0.05468333512544632
Boot,1,0.834,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.10929085,0.10929085,0.097347066,0.07224186,0.011943787,3-Dec,WEF03,ONET_BrightOutlook_2024,0.05464542657136917
éthinicité,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.13612702,0.13612702,0.07022262,0.05534692,0.0659044,ONET03,WEF01,McKinsey_FutureOfWork_2023,0.054450809955596924
Shipt,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.13409598,0.13409598,0.121108845,0.078718536,0.012987137,WEF07,3-Dec,McKinsey_FutureOfWork_2023,0.05363839268684387
Surface de vente,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.09705519,0.09705519,0.093348324,0.056382243,0.003706865,ONET04,3-Dec,ONET_BrightOutlook_2024,0.053380354121327404
Southern Cross,2,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.13001345,0.13001345,0.11063096,0.10305445,0.019382492,WEF07,ONET01,McKinsey_FutureOfWork_2023,0.052005380392074585
James Webb Space Telescope,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.103634335,0.103634335,0.07991758,0.07553221,0.023716755,WEF01,MCK02,ONET_BrightOutlook_2024,0.051817167550325394
Junifer,1,0.848,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.07965262,0.07965262,0.078529194,0.060486194,0.0011234283,ONET02,2-Dec,ONET_BrightOutlook_2024,0.051774204522371296
Disability Insurance,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.10344122,0.10344122,0.0978754,0.09649434,0.005565822,WEF03,2-Dec,McKinsey_FutureOfWork_2023,0.05172061175107956
sign,1,0.287,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.12866366,0.12866366,0.090228185,0.08821156,0.038435474,WEF07,ONET01,McKinsey_FutureOfWork_2023,0.05146546363830567
Wide,1,0.424,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.12690383,0.12690383,0.118111216,0.11743401,0.008792616,ONET01,ONET03,McKinsey_FutureOfWork_2023,0.050761532783508305
TON,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.0919876,0.0919876,0.08929633,0.07077624,0.002691269,1-Dec,WEF02,ONET_BrightOutlook_2024,0.05059318132698536
multimeters,1,0.843,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.091580026,0.091580026,0.08530592,0.04669121,0.006274104,ONET02,WEF06,ONET_BrightOutlook_2024,0.050369014218449595
cylinders,1,0.85,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.10011838,0.10011838,0.09498272,0.09018901,0.0051356554,MCK01,WEF04,ONET_BrightOutlook_2024,0.05005918815732002
Runners.,1,0.292,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.09842036,0.09842036,0.0824761,0.06345089,0.015944257,WEF07,WEF01,ONET_BrightOutlook_2024,0.04921017959713936
CitrineOS,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.09827379,0.09827379,0.05117132,0.04902382,0.04710247,3-Dec,WEF03,ONET_BrightOutlook_2024,0.049136895686388016
federal loan forgiveness programs,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.09805115,0.09805115,0.09656677,0.09610667,0.0014843866,WEF03,WEF05,ONET_BrightOutlook_2024,0.04902557656168938
Alation,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.09605808,0.09605808,0.09142673,0.08810566,0.004631348,WEF04,WEF07,ONET_BrightOutlook_2024,0.048029039055109024
Fuellie University,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.08706298,0.08706298,0.083819725,0.0752484,0.0032432526,MCK02,ONET02,ONET_BrightOutlook_2024,0.0478846374899149
early,1,0.52,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.050173115,0.050173115,0.047655832,0.032546114,0.002517283,ONET02,WEF01,WEF_FutureOfJobs_2023,0.047664459235966204
Month-end closings,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.09408884,0.09408884,0.09174165,0.082631245,0.0023471862,3-Dec,WEF02,McKinsey_FutureOfWork_2023,0.04704441875219345
grand jury subpoenas,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.04872007,0.04872007,0.03298285,0.01291587,0.01573722,1-Dec,3-Dec,WEF_FutureOfJobs_2023,0.04628406576812267
WiFi,1,0.849,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.08376612,0.08376612,0.06997323,0.06827258,0.013792887,MCK02,WEF03,ONET_BrightOutlook_2024,0.046071364730596545
Peanuts characters,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.08271879,0.08271879,0.06389205,0.06346924,0.018826738,ONET04,ONET01,ONET_BrightOutlook_2024,0.045495334267616275
OAuth 2.0,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.080075294,0.080075294,0.052741714,0.04780118,0.02733358,WEF03,ONET01,ONET_BrightOutlook_2024,0.044041411578655244
high,1,0.559,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.08704422,0.08704422,0.073440485,0.071374424,0.013603732,MCK02,ONET04,ONET_BrightOutlook_2024,0.04352210834622383
Drinking water,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.085393965,0.085393965,0.075547814,0.061317906,0.009846151,WEF04,3-Dec,McKinsey_FutureOfWork_2023,0.042696982622146606
Kotahitanga,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.106461786,0.106461786,0.08982904,0.083926156,0.016632743,ONET04,ONET03,McKinsey_FutureOfWork_2023,0.042584714293479924
hotel,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.0842456,0.0842456,0.08040533,0.070933774,0.0038402677,WEF07,MCK02,ONET_BrightOutlook_2024,0.04212279990315437
MARCENT,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.075710095,0.075710095,0.070473365,0.04213686,0.00523673,ONET02,MCK02,ONET_BrightOutlook_2024,0.041640552505850796
orientation sexuelle,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.06919786,0.06919786,0.06871855,0.052701905,0.00047931075,1-Dec,3-Dec,ONET_BrightOutlook_2024,0.038058824837207794
chemotherapy drugs,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.07441722,0.07441722,0.06697953,0.06271146,0.007437691,ONET04,3-Dec,McKinsey_FutureOfWork_2023,0.03720860928297043
Cairns Ring Road,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.0733871,0.0733871,0.062027764,0.060515095,0.011359338,ONET01,ONET03,ONET_BrightOutlook_2024,0.036693550646305084
low,1,0.558,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.07314382,0.07314382,0.06307095,0.057638638,0.010072865,MCK01,WEF03,ONET_BrightOutlook_2024,0.03657190874218941
Xsolla Privacy Notice,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.06248027,0.06248027,0.055008225,0.05409869,0.0074720457,MCK02,WEF03,ONET_BrightOutlook_2024,0.03436414897441864
felt-tip permanent marker,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.08546549,0.08546549,0.056990013,0.03685017,0.028475478,2-Dec,ONET03,McKinsey_FutureOfWork_2023,0.03418619632720948
National Museum of the US Army,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.06082656,0.06082656,0.05556272,0.051079042,0.005263839,ONET02,1-Dec,ONET_BrightOutlook_2024,0.033454607240855694
Gilda's Club,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.08258549,0.08258549,0.082527116,0.051107254,5.83753e-05,ONET02,2-Dec,McKinsey_FutureOfWork_2023,0.033034196496009825
Te Tiriti o Waitangi,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.08257634,0.08257634,0.082019866,0.06892939,0.0005564764,3-Dec,ONET04,McKinsey_FutureOfWork_2023,0.03303053677082062
Peanuts Celebration,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.047738023,0.047738023,0.038039178,0.035716772,0.009698845,2-Dec,MCK02,ONET_BrightOutlook_2024,0.03102971501648426
Tuition Reimbursement,2,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.025416335,0.025416335,0.024636943,0.0050377864,0.0007793922,2-Dec,1-Dec,WEF_FutureOfJobs_2023,0.017791434563696383
Thycotic,1,0.74,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.028814262,0.028814262,0.022255057,0.021919256,0.0065592043,2-Dec,1-Dec,ONET_BrightOutlook_2024,0.014407130889594555
Jest,1,0.847,2-Dec,Legacy Web Development,Decline,-0.4,0.058786336,0.058786336,0.05385524,0.035841092,0.004931096,3-Dec,WEF01,Expert_consensus,-0.023514534533023837
Orbis Order Comms solution,1,0.75,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.07888957,0.07888957,0.07469263,0.060651507,0.004196942,MCK01,ONET02,McKinsey_FutureOfWork_2023,-0.023666871339082716
Hospital Indemnity Insurance,1,0.75,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.08036272,0.08036272,0.07459578,0.06427447,0.005766943,ONET01,WEF07,McKinsey_FutureOfWork_2023,-0.02410881668329239
short,1,0.513,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.08664859,0.08664859,0.076735124,0.05394171,0.009913467,WEF07,WEF01,McKinsey_FutureOfWork_2023,-0.025994577258825303
Story,1,0.75,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.091626704,0.091626704,0.07731082,0.06552348,0.014315881,ONET03,WEF07,McKinsey_FutureOfWork_2023,-0.027488011121749877
absence,1,0.707,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.09294992,0.09294992,0.07034224,0.059303917,0.022607677,WEF04,MCK01,McKinsey_FutureOfWork_2023,-0.0278849758207798
Clinical trials,1,0.845,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.09407047,0.09407047,0.07928544,0.07543623,0.014785029,ONET03,1-Dec,McKinsey_FutureOfWork_2023,-0.028221141546964645
Year-end closings,1,0.75,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.10673077,0.10673077,0.079542845,0.07940717,0.027187921,WEF02,ONET02,McKinsey_FutureOfWork_2023,-0.03201922997832298
Dental benefits,1,0.75,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.111489154,0.111489154,0.1013708,0.0832959,0.010118358,ONET03,ONET01,McKinsey_FutureOfWork_2023,-0.03344674631953239
testing-library,1,0.75,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.11386237,0.11386237,0.104975246,0.08640938,0.008887127,ONET02,MCK01,McKinsey_FutureOfWork_2023,-0.03415871188044548
month,1,0.552,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.11394772,0.11394772,0.09561373,0.08840953,0.018333986,ONET03,ONET01,McKinsey_FutureOfWork_2023,-0.03418431580066681
FirstMark,1,0.75,2-Dec,Legacy Web Development,Decline,-0.4,0.08646861,0.08646861,0.074610434,0.07171015,0.011858173,MCK02,ONET03,Expert_consensus,-0.03458744287490845
Total Rewards package,1,0.75,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.11725518,0.11725518,0.09524294,0.0661362,0.022012241,ONET01,MCK02,McKinsey_FutureOfWork_2023,-0.03517655432224274
Snowflake,1,0.847,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.1178488,0.1178488,0.07869452,0.07853168,0.039154276,2-Dec,ONET02,McKinsey_FutureOfWork_2023,-0.035354639589786525
Dental Insurance,1,0.75,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.11815644,0.11815644,0.102504164,0.07667032,0.015652277,1-Dec,MCK01,McKinsey_FutureOfWork_2023,-0.035446932166814805
